ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1962,1962-10-28,8,26.233,BUF,@,DEN,W 45-38,1,6,1,6,1
2,1964,1964-09-13,1,28.188,BUF,,KAN,W 34-17,1,6,1,15,1
