ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2011,2011-09-11,1,24.006,CLE,,CIN,L 17-27,*
2,2011,2011-09-18,2,24.013,CLE,@,IND,W 27-19,*
3,2011,2011-09-25,3,24.020,CLE,,MIA,W 17-16,*
4,2011,2011-10-02,4,24.027,CLE,,TEN,L 13-31,*
5,2011,2011-10-16,5,24.041,CLE,@,OAK,L 17-24,*
6,2011,2011-10-23,6,24.048,CLE,,SEA,W 6-3,*
7,2011,2011-10-30,7,24.055,CLE,@,SFO,L 10-20,*
8,2011,2011-11-06,8,24.062,CLE,@,HOU,L 12-30,*
9,2011,2011-11-13,9,24.069,CLE,,STL,L 12-13,*
10,2011,2011-11-20,10,24.076,CLE,,JAX,W 14-10,*
11,2011,2011-11-27,11,24.083,CLE,@,CIN,L 20-23,*
12,2011,2011-12-04,12,24.090,CLE,,BAL,L 10-24,*
13,2011,2011-12-08,13,24.094,CLE,@,PIT,L 3-14,*
14,2011,2011-12-18,14,24.104,CLE,@,ARI,L 17-20,*
15,2011,2011-12-24,15,24.110,CLE,@,BAL,L 14-20,*
16,2011,2012-01-01,16,24.118,CLE,,PIT,L 9-13,*
17,2012,2012-09-09,1,25.004,CLE,,PHI,L 16-17,*
18,2012,2012-09-16,2,25.011,CLE,@,CIN,L 27-34,*
19,2012,2012-09-23,3,25.018,CLE,,BUF,L 14-24,*
20,2012,2012-09-27,4,25.022,CLE,@,BAL,L 16-23,*
21,2012,2012-10-07,5,25.032,CLE,@,NYG,L 27-41,*
22,2012,2012-10-14,6,25.039,CLE,,CIN,W 34-24,*
23,2013,2013-12-08,13,26.094,CLE,@,NWE,L 26-27,
24,2013,2013-12-15,14,26.101,CLE,,CHI,L 31-38,*
25,2013,2013-12-22,15,26.108,CLE,@,NYJ,L 13-24,*
