ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
79,1996,1996-12-15,15,26.181,DET,,GNB,L 3-31,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
80,1996,1996-12-23,16,26.189,DET,@,SFO,L 14-24,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
81,1997,1997-08-31,1,27.075,DET,,ATL,W 28-17,,4,4,100.0,,,,0,4,,,,,,,
82,1997,1997-09-07,2,27.082,DET,,TAM,L 17-24,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
83,1997,1997-09-14,3,27.089,DET,@,CHI,W 32-7,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
84,1997,1997-09-21,4,27.096,DET,@,NOR,L 17-35,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
85,1997,1997-09-28,5,27.103,DET,,GNB,W 26-15,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
86,1997,1997-10-05,6,27.110,DET,@,BUF,L 13-22,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
87,1997,1997-10-12,7,27.117,DET,@,TAM,W 27-9,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
88,1997,1997-10-19,8,27.124,DET,,NYG,L 20-26,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
89,1997,1997-11-02,9,27.138,DET,@,GNB,L 10-20,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
90,1997,1997-11-09,10,27.145,DET,@,WAS,L 7-30,,1,1,100.0,,,,0,1,,,,,,,
91,1997,1997-11-16,11,27.152,DET,,MIN,W 38-15,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
92,1997,1997-11-23,12,27.159,DET,,IND,W 32-10,,3,3,100.0,3,3,100.0,0,12,0.0,,,0,0,,0
93,1997,1997-11-27,13,27.163,DET,,CHI,W 55-20,,7,7,100.0,2,2,100.0,0,13,0.0,,,0,0,,0
94,1997,1997-12-07,14,27.173,DET,@,MIA,L 30-33,,1,2,50.0,1,1,100.0,0,4,0.0,,,0,0,,0
95,1997,1997-12-14,15,27.180,DET,@,MIN,W 14-13,,2,2,100.0,,2,0.0,0,2,0.0,,,0,0,,0
96,1997,1997-12-21,16,27.187,DET,,NYJ,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
97,1998,1998-09-06,1,28.081,DET,@,GNB,L 19-38,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
98,1998,1998-09-13,2,28.088,DET,,CIN,L 28-34,,4,4,100.0,,,,0,4,,,,,,,
99,1998,1998-09-20,3,28.095,DET,@,MIN,L 6-29,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
100,1998,1998-09-28,4,28.103,DET,,TAM,W 27-6,,3,3,100.0,2,2,100.0,0,9,0.0,,,3,94,31.33,0
101,1998,1998-10-04,5,28.109,DET,@,CHI,L 27-31,,3,3,100.0,2,3,66.7,0,9,0.0,,,0,0,,0
102,1998,1998-10-15,6,28.120,DET,,GNB,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
103,1998,1998-10-25,7,28.130,DET,,MIN,L 13-34,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
104,1998,1998-11-01,8,28.137,DET,,ARI,L 15-17,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
105,1998,1998-11-08,9,28.144,DET,@,PHI,L 9-10,,,,,3,4,75.0,0,9,0.0,,,0,0,,0
106,1998,1998-11-15,10,28.151,DET,,CHI,W 26-3,,2,3,66.7,2,2,100.0,0,8,0.0,,,0,0,,0
107,1998,1998-11-22,11,28.158,DET,@,TAM,W 28-25,,4,4,100.0,,,,0,4,,,,,,,
108,1998,1998-11-26,12,28.162,DET,,PIT,W 19-16,,1,1,100.0,4,5,80.0,0,13,0.0,,,0,0,,0
109,1998,1998-12-06,13,28.172,DET,@,JAX,L 22-37,,1,1,100.0,3,4,75.0,0,10,0.0,,,0,0,,0
110,1998,1998-12-14,14,28.180,DET,@,SFO,L 13-35,,1,2,50.0,,,,0,1,,,,,,,
111,1998,1998-12-20,15,28.186,DET,,ATL,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
112,1998,1998-12-27,16,28.193,DET,@,BAL,L 10-19,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
113,1999,1999-09-12,1,29.087,DET,@,SEA,W 28-20,,2,3,66.7,2,2,100.0,0,8,0.0,,,0,0,,0
114,1999,1999-09-19,2,29.094,DET,,GNB,W 23-15,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
115,1999,1999-09-26,3,29.101,DET,@,KAN,L 21-31,,1,1,100.0,,,,0,1,,,,,,,
116,1999,1999-10-10,4,29.115,DET,,SDG,L 10-20,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
117,1999,1999-10-17,5,29.122,DET,,MIN,W 25-23,,1,1,100.0,6,7,85.7,0,19,0.0,,,0,0,,0
118,1999,1999-10-24,6,29.129,DET,@,CAR,W 24-9,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
119,1999,1999-10-31,7,29.136,DET,,TAM,W 20-3,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
120,1999,1999-11-07,8,29.143,DET,,STL,W 31-27,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
121,1999,1999-11-14,9,29.150,DET,@,ARI,L 19-23,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
122,1999,1999-11-21,10,29.157,DET,@,GNB,L 17-26,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
123,1999,1999-11-25,11,29.161,DET,,CHI,W 21-17,,3,3,100.0,,1,0.0,0,3,0.0,,,0,0,,0
124,1999,1999-12-05,12,29.171,DET,,WAS,W 33-17,,3,3,100.0,4,5,80.0,0,15,0.0,,,0,0,,0
125,1999,1999-12-12,13,29.178,DET,@,TAM,L 16-23,,1,1,100.0,3,3,100.0,0,10,0.0,,,0,0,,0
126,1999,1999-12-19,14,29.185,DET,@,CHI,L 10-28,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
127,1999,1999-12-25,15,29.191,DET,,DEN,L 7-17,,1,1,100.0,,,,0,1,,,,,,,
128,1999,2000-01-02,16,29.199,DET,@,MIN,L 17-24,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
129,2000,2000-09-03,1,30.078,DET,@,NOR,W 14-10,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
130,2000,2000-09-10,2,30.085,DET,,WAS,W 15-10,,,,,5,5,100.0,0,15,0.0,,,0,0,,0
131,2000,2000-09-17,3,30.092,DET,,TAM,L 10-31,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
132,2000,2000-09-24,4,30.099,DET,@,CHI,W 21-14,,3,3,100.0,,1,0.0,0,3,0.0,,,0,0,,0
133,2000,2000-10-01,5,30.106,DET,,MIN,L 24-31,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
134,2000,2000-10-08,6,30.113,DET,,GNB,W 31-24,,4,4,100.0,1,1,100.0,0,7,0.0,,,0,0,,0
135,2000,2000-10-19,7,30.124,DET,@,TAM,W 28-14,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
136,2000,2000-10-29,8,30.134,DET,@,IND,L 18-30,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
137,2000,2000-11-05,9,30.141,DET,,MIA,L 8-23,,,,,,,,,,,,,,,,
138,2000,2000-11-12,10,30.148,DET,,ATL,W 13-10,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
139,2000,2000-11-19,11,30.155,DET,@,NYG,W 31-21,,4,4,100.0,1,2,50.0,0,7,0.0,,,0,0,,0
140,2000,2000-11-23,12,30.159,DET,,NWE,W 34-9,,4,4,100.0,2,2,100.0,0,10,0.0,,,0,0,,0
141,2000,2000-11-30,13,30.166,DET,@,MIN,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
142,2000,2000-12-10,14,30.176,DET,@,GNB,L 13-26,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
143,2000,2000-12-17,15,30.183,DET,@,NYJ,W 10-7,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
144,2000,2000-12-24,16,30.190,DET,,CHI,L 20-23,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
145,2001,2001-09-09,1,31.084,DET,@,GNB,L 6-28,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
146,2001,2001-09-23,2,31.098,DET,@,CLE,L 14-24,,2,2,100.0,,,,0,2,,,,,,,
147,2001,2001-10-08,3,31.113,DET,,STL,L 0-35,,,,,,,,,,,,,,,,
148,2001,2001-10-14,4,31.119,DET,@,MIN,L 26-31,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
149,2001,2001-10-21,5,31.126,DET,,TEN,L 24-27,,3,3,100.0,1,2,50.0,0,6,0.0,,,0,0,,0
150,2001,2001-10-28,6,31.133,DET,,CIN,L 27-31,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
151,2001,2001-11-04,7,31.140,DET,@,SFO,L 13-21,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
152,2001,2001-11-11,8,31.147,DET,,TAM,L 17-20,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
153,2001,2001-11-18,9,31.154,DET,@,ARI,L 38-45,,5,5,100.0,1,1,100.0,0,8,0.0,,,0,0,,0
154,2001,2001-11-22,10,31.158,DET,,GNB,L 27-29,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
155,2001,2001-12-02,11,31.168,DET,@,CHI,L 10-13,,1,1,100.0,1,4,25.0,0,4,0.0,,,0,0,,0
156,2001,2001-12-09,12,31.175,DET,@,TAM,L 12-15,,,,,4,4,100.0,0,12,0.0,,,0,0,,0
157,2001,2001-12-16,13,31.182,DET,,MIN,W 27-24,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
158,2001,2001-12-23,14,31.189,DET,@,PIT,L 14-47,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
159,2001,2001-12-30,15,31.196,DET,,CHI,L 0-24,,,,,,,,,,,,,,,,
160,2001,2002-01-06,16,31.203,DET,,DAL,W 15-10,,,,,1,3,33.3,0,3,0.0,,,0,0,,0
161,2002,2002-09-08,1,32.083,DET,@,MIA,L 21-49,,3,3,100.0,,,,0,3,,,,,,,
162,2002,2002-09-15,2,32.090,DET,@,CAR,L 7-31,,1,1,100.0,,,,0,1,,,,,,,
163,2002,2002-09-22,3,32.097,DET,,GNB,L 31-37,,4,4,100.0,1,1,100.0,0,7,0.0,,,0,0,,0
164,2002,2002-09-29,4,32.104,DET,,NOR,W 26-21,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
165,2002,2002-10-13,5,32.118,DET,@,MIN,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
166,2002,2002-10-20,6,32.125,DET,,CHI,W 23-20,,2,2,100.0,3,4,75.0,0,11,0.0,,,0,0,,0
167,2002,2002-10-27,7,32.132,DET,@,BUF,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
168,2002,2002-11-03,8,32.139,DET,,DAL,W 9-7,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
169,2002,2002-11-10,9,32.146,DET,@,GNB,L 14-40,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
170,2002,2002-11-17,10,32.153,DET,,NYJ,L 14-31,,2,2,100.0,,,,0,2,,,,,,,
171,2002,2002-11-24,11,32.160,DET,@,CHI,L 17-20,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
172,2002,2002-11-28,12,32.164,DET,,NWE,L 12-20,,,,,4,4,100.0,0,12,0.0,,,0,0,,0
173,2002,2002-12-08,13,32.174,DET,@,ARI,L 20-23,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
174,2002,2002-12-15,14,32.181,DET,,TAM,L 20-23,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
175,2002,2002-12-22,15,32.188,DET,@,ATL,L 15-36,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
176,2002,2002-12-29,16,32.195,DET,,MIN,L 36-38,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
177,2003,2003-09-07,1,33.082,DET,,ARI,W 42-24,,6,6,100.0,,,,0,6,,,,,,,
178,2003,2003-09-14,2,33.089,DET,@,GNB,L 6-31,,,,,2,2,100.0,0,6,0.0,,,0,0,,0
179,2003,2003-09-21,3,33.096,DET,,MIN,L 13-23,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
180,2003,2003-09-28,4,33.103,DET,@,DEN,L 16-20,,1,2,50.0,1,1,100.0,0,4,0.0,,,0,0,,0
181,2003,2003-10-05,5,33.110,DET,@,SFO,L 17-24,,2,2,100.0,1,1,100.0,0,5,0.0,,,7,264,37.71,0
182,2003,2003-10-19,6,33.124,DET,,DAL,L 7-38,,1,1,100.0,,,,0,1,,,,,,,
183,2003,2003-10-26,7,33.131,DET,@,CHI,L 16-24,,,,,,,,,,,,,,,,
184,2003,2003-11-02,8,33.138,DET,,OAK,W 23-13,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
185,2003,2003-11-09,9,33.145,DET,,CHI,W 12-10,,,,,4,4,100.0,0,12,0.0,,,0,0,,0
186,2003,2003-11-16,10,33.152,DET,@,SEA,L 14-35,,2,2,100.0,,,,0,2,,,,,,,
187,2003,2003-11-23,11,33.159,DET,@,MIN,L 14-24,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
188,2003,2003-11-27,12,33.163,DET,,GNB,W 22-14,,1,1,100.0,5,5,100.0,0,16,0.0,,,0,0,,0
189,2003,2003-12-07,13,33.173,DET,,SDG,L 7-14,,1,1,100.0,,,,0,1,,,,,,,
190,2003,2003-12-14,14,33.180,DET,@,KAN,L 17-45,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
191,2003,2003-12-21,15,33.187,DET,@,CAR,L 14-20,,2,2,100.0,,,,0,2,,,,,,,
192,2003,2003-12-28,16,33.194,DET,,STL,W 30-20,,3,3,100.0,3,3,100.0,0,12,0.0,,,0,0,,0
193,2004,2004-09-12,1,34.087,DET,@,CHI,W 20-16,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
194,2004,2004-09-19,2,34.094,DET,,HOU,W 28-16,,4,4,100.0,,1,0.0,0,4,0.0,,,0,0,,0
195,2004,2004-09-26,3,34.101,DET,,PHI,L 13-30,,1,1,100.0,,,,0,1,,,,,,,
196,2004,2004-10-10,4,34.115,DET,@,ATL,W 17-10,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
197,2004,2004-10-17,5,34.122,DET,,GNB,L 10-38,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
198,2004,2004-10-24,6,34.129,DET,@,NYG,W 28-13,,4,4,100.0,,,,0,4,,,,,,,
199,2004,2004-10-31,7,34.136,DET,@,DAL,L 21-31,,3,3,100.0,,,,0,3,,,,,,,
200,2004,2004-11-07,8,34.143,DET,,WAS,L 10-17,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
201,2004,2004-11-14,9,34.150,DET,@,JAX,L 17-23,,2,2,100.0,1,2,50.0,0,5,0.0,,,0,0,,0
202,2004,2004-11-21,10,34.157,DET,@,MIN,L 19-22,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
203,2004,2004-11-25,11,34.161,DET,,IND,L 9-41,,,,,3,4,75.0,0,9,0.0,,,0,0,,0
204,2004,2004-12-05,12,34.171,DET,,ARI,W 26-12,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
205,2004,2004-12-12,13,34.178,DET,@,GNB,L 13-16,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
206,2004,2004-12-19,14,34.185,DET,,MIN,L 27-28,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
207,2004,2004-12-26,15,34.192,DET,,CHI,W 19-13,,1,1,100.0,4,4,100.0,0,13,0.0,,,0,0,,0
208,2004,2005-01-02,16,34.199,DET,@,TEN,L 19-24,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
209,2005,2005-09-11,1,35.086,DET,,GNB,W 17-3,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
210,2005,2005-10-02,3,35.107,DET,@,TAM,L 13-17,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
211,2005,2005-10-09,4,35.114,DET,,BAL,W 35-17,,5,5,100.0,,,,0,5,,,,,,,
212,2005,2005-10-16,5,35.121,DET,,CAR,L 20-21,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
213,2005,2005-10-23,6,35.128,DET,@,CLE,W 13-10,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
214,2005,2005-10-30,7,35.135,DET,,CHI,L 13-19,,1,1,100.0,2,3,66.7,0,7,0.0,,,0,0,,0
215,2005,2005-11-06,8,35.142,DET,@,MIN,L 14-27,,2,2,100.0,,1,0.0,0,2,0.0,,,0,0,,0
