ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-10-08,5,22.280,TEN,@,CIN,W 23-14,,
2,2000,2000-10-16,6,22.288,TEN,,JAX,W 27-13,,
3,2000,2000-10-22,7,22.294,TEN,@,BAL,W 14-6,,
4,2000,2000-10-30,8,22.302,TEN,@,WAS,W 27-21,,
5,2000,2000-11-05,9,22.308,TEN,,PIT,W 9-7,,
6,2000,2000-11-12,10,22.315,TEN,,BAL,L 23-24,,
7,2000,2000-11-19,11,22.322,TEN,,CLE,W 24-10,,
8,2000,2000-11-26,12,22.329,TEN,@,JAX,L 13-16,,
9,2000,2000-12-03,13,22.336,TEN,@,PHI,W 15-13,,
10,2000,2000-12-10,14,22.343,TEN,,CIN,W 35-3,,
11,2000,2000-12-17,15,22.350,TEN,@,CLE,W 24-0,,
12,2000,2000-12-25,16,22.358,TEN,,DAL,W 31-0,,
13,2001,2001-09-09,1,23.250,TEN,,MIA,L 23-31,,
14,2001,2001-09-23,2,23.264,TEN,@,JAX,L 6-13,,
15,2001,2001-10-07,3,23.278,TEN,@,BAL,L 7-26,,
16,2001,2001-10-14,4,23.285,TEN,,TAM,W 31-28,,
17,2001,2001-10-21,5,23.292,TEN,@,DET,W 27-24,,
18,2001,2001-10-29,6,23.300,TEN,@,PIT,L 7-34,,
19,2001,2001-11-04,7,23.306,TEN,,JAX,W 28-24,,
20,2001,2001-11-12,8,23.314,TEN,,BAL,L 10-16,,1.0
21,2001,2001-11-18,9,23.320,TEN,@,CIN,W 20-7,,
22,2001,2001-11-25,10,23.327,TEN,,PIT,L 24-34,,
23,2001,2001-12-02,11,23.334,TEN,@,CLE,W 31-15,,
24,2001,2001-12-09,12,23.341,TEN,@,MIN,L 24-42,,
25,2001,2001-12-16,13,23.348,TEN,,GNB,W 26-20,,
26,2001,2001-12-22,14,23.354,TEN,@,OAK,W 13-10,,
27,2001,2001-12-30,15,23.362,TEN,,CLE,L 38-41,,
28,2001,2002-01-06,16,24.004,TEN,,CIN,L 21-23,,
29,2002,2002-09-08,1,24.249,TEN,,PHI,W 27-24,,
30,2002,2002-09-15,2,24.256,TEN,@,DAL,L 13-21,*,
31,2002,2002-09-22,3,24.263,TEN,,CLE,L 28-31,*,
32,2002,2002-09-29,4,24.270,TEN,@,OAK,L 25-52,,
33,2002,2002-10-06,5,24.277,TEN,,WAS,L 14-31,,
34,2002,2002-10-13,6,24.284,TEN,,JAX,W 23-14,*,
35,2002,2002-10-27,7,24.298,TEN,@,CIN,W 30-24,,
36,2002,2002-11-03,8,24.305,TEN,@,IND,W 23-15,,
37,2002,2002-11-17,10,24.319,TEN,,PIT,W 31-23,,
38,2002,2002-11-24,11,24.326,TEN,@,BAL,L 12-13,,
39,2002,2002-12-01,12,24.333,TEN,@,NYG,W 32-29,,
40,2002,2002-12-08,13,24.340,TEN,,IND,W 27-17,,
41,2002,2002-12-16,14,24.348,TEN,,NWE,W 24-7,,
42,2002,2002-12-22,15,24.354,TEN,@,JAX,W 28-10,,
43,2002,2002-12-29,16,24.361,TEN,@,HOU,W 13-3,,
44,2003,2003-11-30,12,25.332,CIN,@,PIT,W 24-20,,
45,2003,2003-12-07,13,25.339,CIN,@,BAL,L 13-31,,
46,2003,2003-12-14,14,25.346,CIN,,SFO,W 41-38,,
47,2003,2003-12-21,15,25.353,CIN,@,STL,L 10-27,,
48,2003,2003-12-28,16,25.360,CIN,,CLE,L 14-22,,
49,2005,2005-10-23,6,27.294,HOU,,IND,L 20-38,,
50,2005,2005-11-06,8,27.308,HOU,@,JAX,L 14-21,,
51,2005,2005-11-13,9,27.315,HOU,@,IND,L 17-31,,
52,2005,2005-11-20,10,27.322,HOU,,KAN,L 17-45,,
53,2005,2005-11-27,11,27.329,HOU,,STL,L 27-33,,
54,2005,2005-12-04,12,27.336,HOU,@,BAL,L 15-16,,
55,2005,2005-12-11,13,27.343,HOU,@,TEN,L 10-13,,
56,2005,2005-12-18,14,27.350,HOU,,ARI,W 30-19,,
57,2005,2006-01-01,16,27.364,HOU,@,SFO,L 17-20,,
