ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-09-08,1,22.273,TAM,@,CHI,L 28-38,0,0,,0,0,0,,0,2,79,39.50,0,0,0
2,1985,1985-09-15,2,22.280,TAM,,MIN,L 16-31,0,0,,0,0,0,,0,4,86,21.50,0,0,0
3,1985,1985-09-22,3,22.287,TAM,@,NOR,L 13-20,0,0,,0,0,0,,0,2,41,20.50,0,0,0
4,1985,1985-09-29,4,22.294,TAM,@,DET,L 9-30,0,0,,0,0,0,,0,3,52,17.33,0,0,0
5,1985,1985-10-06,5,22.301,TAM,,CHI,L 19-27,0,0,,0,0,0,,0,3,79,26.33,0,0,0
6,1985,1985-10-13,6,22.308,TAM,,RAM,L 27-31,0,0,,0,0,0,,0,6,170,28.33,0,0,0
7,1985,1985-10-20,7,22.315,TAM,@,MIA,L 38-41,0,0,,0,0,0,,0,3,49,16.33,0,0,0
8,1985,1985-10-27,8,22.322,TAM,,NWE,L 14-32,0,0,,0,0,0,,0,4,60,15.00,0,0,0
9,1985,1985-11-03,9,22.329,TAM,@,NYG,L 20-22,0,0,,0,0,0,,0,5,105,21.00,0,0,0
10,1985,1985-11-10,10,22.336,TAM,,STL,W 16-0,,,,,,,,,0,0,,0,,
11,1985,1985-11-17,11,22.343,TAM,@,NYJ,L 28-62,0,0,,0,0,0,,0,5,117,23.40,0,0,0
12,1985,1985-11-24,12,22.350,TAM,,DET,W 19-16,0,0,,0,0,0,,0,2,68,34.00,0,0,0
13,1985,1985-12-01,13,22.357,TAM,@,GNB,L 0-21,0,0,,0,0,0,,0,3,57,19.00,0,0,0
14,1985,1985-12-08,14,22.364,TAM,@,MIN,L 7-26,0,0,,0,0,0,,0,6,122,20.33,0,0,0
15,1986,1986-09-07,1,23.272,TAM,,SFO,L 7-31,1,17,17.00,0,0,0,,0,2,27,13.50,0,0,0
16,1986,1986-09-14,2,23.279,TAM,,MIN,L 10-23,0,0,,0,0,0,,0,2,35,17.50,0,0,0
17,1986,1986-09-21,3,23.286,TAM,@,DET,W 24-20,0,0,,0,,,,,0,0,,0,,
18,1986,1986-09-28,4,23.293,TAM,,ATL,L 20-23,0,0,,0,,,,,0,0,,0,,
19,1986,1986-10-05,5,23.300,TAM,@,RAM,L 20-26,1,15,15.00,0,0,0,,0,5,120,24.00,0,0,0
20,1986,1986-10-12,6,23.307,TAM,,STL,L 19-30,3,65,21.67,1,0,0,,0,4,61,15.25,0,1,6
21,1986,1986-10-19,7,23.314,TAM,@,NOR,L 7-38,0,0,,0,0,0,,0,3,59,19.67,0,0,0
22,1986,1986-10-26,8,23.321,TAM,@,KAN,L 20-27,0,0,,0,0,0,,0,3,59,19.67,0,0,0
23,1986,1986-11-02,9,23.328,TAM,,BUF,W 34-28,0,0,,0,,,,,0,0,,0,,
24,1986,1986-11-16,11,23.342,TAM,@,GNB,L 7-31,4,42,10.50,0,0,0,,0,0,0,,0,0,0
25,1986,1986-11-23,12,23.349,TAM,,DET,L 17-38,2,25,12.50,0,0,0,,0,2,46,23.00,0,0,0
26,1986,1986-11-30,13,23.356,TAM,@,MIN,L 13-45,2,32,16.00,0,0,0,,0,3,45,15.00,0,0,0
27,1986,1986-12-07,14,23.363,TAM,@,CHI,L 14-48,0,0,,0,0,0,,0,3,61,20.33,0,0,0
28,1986,1986-12-14,15,24.005,TAM,,GNB,L 7-21,0,0,,0,0,0,,0,3,56,18.67,0,0,0
29,1986,1986-12-21,16,24.012,TAM,@,STL,L 17-21,1,33,33.00,1,0,0,,0,1,13,13.00,0,1,6
30,1987,1987-09-13,1,24.278,TAM,,ATL,W 48-10,1,11,11.00,1,1,1,1.00,0,0,0,,0,1,6
31,1987,1987-09-20,2,24.285,TAM,@,CHI,L 3-20,1,14,14.00,0,0,0,,0,0,0,,0,0,0
32,1987,1987-10-25,6,24.320,TAM,,CHI,L 26-27,1,16,16.00,0,0,0,,0,0,0,,0,0,0
33,1987,1987-11-08,8,24.334,TAM,@,STL,L 28-31,0,0,,0,0,0,,0,,,,,0,
34,1987,1987-11-15,9,24.341,TAM,@,MIN,L 17-23,2,76,38.00,1,0,0,,0,0,0,,0,1,6
35,1987,1987-11-22,10,24.348,TAM,,SFO,L 10-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0
36,1987,1987-11-29,11,24.355,TAM,@,RAM,L 3-35,2,21,10.50,0,0,0,,0,0,0,,0,0,0
37,1987,1987-12-06,12,24.362,TAM,@,NOR,L 34-44,0,0,,0,0,0,,0,,,,,0,
