ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
23,1976,1976-11-07,9,25.111,KAN,,PIT,L 0-45,6,105,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
24,1976,1976-11-14,10,25.118,KAN,@,OAK,L 10-21,3,49,16.33,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
25,1976,1976-11-21,11,25.125,KAN,,CIN,L 24-27,5,87,17.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
26,1976,1976-11-28,12,25.132,KAN,@,SDG,W 23-20,2,50,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
27,1976,1976-12-05,13,25.139,KAN,@,DEN,L 16-17,4,56,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
28,1976,1976-12-12,14,25.146,KAN,,CLE,W 39-14,5,64,12.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
29,1977,1977-09-18,1,26.061,KAN,@,NWE,L 17-21,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
30,1977,1977-09-25,2,26.068,KAN,,SDG,L 7-23,5,70,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1977,1977-10-03,3,26.076,KAN,,OAK,L 28-37,2,49,24.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
32,1977,1977-10-09,4,26.082,KAN,@,DEN,L 7-23,6,49,8.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1977,1977-10-16,5,26.089,KAN,,BAL,L 6-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
34,1977,1977-10-23,6,26.096,KAN,@,SDG,W 21-16,6,96,16.00,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,6
35,1977,1977-10-30,7,26.103,KAN,@,CLE,L 7-44,5,44,8.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1977,1977-11-06,8,26.110,KAN,,GNB,W 20-10,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1977,1977-11-13,9,26.117,KAN,@,CHI,L 27-28,7,92,13.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
38,1977,1977-11-20,10,26.124,KAN,,DEN,L 7-14,2,9,4.50,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0
39,1977,1977-11-27,11,26.131,KAN,@,HOU,L 20-34,4,79,19.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
40,1977,1977-12-04,12,26.138,KAN,,CIN,L 7-27,,,,,,,,,,,,,,,,,,,,,
41,1977,1977-12-11,13,26.145,KAN,,SEA,L 31-34,4,58,14.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
42,1978,1978-09-03,1,27.046,KAN,@,CIN,W 24-23,6,57,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1978,1978-09-10,2,27.053,KAN,,HOU,L 17-20,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1978,1978-09-17,3,27.060,KAN,@,NYG,L 10-26,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1978,1978-09-24,4,27.067,KAN,,DEN,L 17-23,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
46,1978,1978-10-01,5,27.074,KAN,@,BUF,L 13-28,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1978,1978-10-08,6,27.081,KAN,,TAM,L 13-30,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1978,1978-10-15,7,27.088,KAN,@,OAK,L 6-28,5,30,6.00,0,0,0,,0,1,1,100.00,44,0,0,118.7,0,0,44.00,44.00,0,0
49,1978,1978-10-22,8,27.095,KAN,,CLE,W 17-3,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
50,1978,1978-10-29,9,27.102,KAN,@,PIT,L 24-27,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1978,1978-11-05,10,27.109,KAN,,OAK,L 10-20,,,,,,,,,,,,,,,,,,,,,
52,1978,1978-11-12,11,27.116,KAN,@,SDG,L 23-29,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1978,1978-11-19,12,27.123,KAN,,SEA,L 10-13,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
54,1978,1978-11-26,13,27.130,KAN,,SDG,W 23-0,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1978,1978-12-03,14,27.137,KAN,,BUF,W 14-10,2,6,3.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
56,1978,1978-12-10,15,27.144,KAN,@,DEN,L 3-24,6,31,5.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
57,1978,1978-12-17,16,27.151,KAN,@,SEA,L 19-23,,,,,,,,,,,,,,,,,,,,,
58,1979,1979-09-02,1,28.045,KAN,,BAL,W 14-0,,,,,,,,,,,,,,,,,,,,,
59,1979,1979-09-09,2,28.052,KAN,,CLE,L 24-27,,,,,,,,,,,,,,,,,,,,,
60,1979,1979-09-16,3,28.059,KAN,@,HOU,L 6-20,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1979,1979-09-23,4,28.066,KAN,,OAK,W 35-7,,,,,,,,,,,,,,,,,,,,,
62,1979,1979-09-30,5,28.073,KAN,@,SEA,W 24-6,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1979,1979-11-04,10,28.108,KAN,,SDG,L 14-20,,,,,,,,,,,,,,,,,,,,,
