ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-04,1,24.099,ATL,@,CHI,W 20-17
2,1983,1983-09-11,2,24.106,ATL,,NYG,L 13-16
3,1983,1983-09-18,3,24.113,ATL,@,DET,W 30-14
4,1983,1983-09-25,4,24.120,ATL,@,SFO,L 20-24
5,1983,1983-10-02,5,24.127,ATL,,PHI,L 24-28
6,1983,1983-10-09,6,24.134,ATL,,NOR,L 17-19
7,1983,1983-10-16,7,24.141,ATL,@,RAM,L 21-27
8,1983,1983-10-23,8,24.148,ATL,@,NYJ,W 27-21
9,1983,1983-10-30,9,24.155,ATL,,NWE,W 24-13
10,1983,1983-11-06,10,24.162,ATL,@,NOR,L 10-27
11,1983,1983-11-14,11,24.170,ATL,,RAM,L 13-36
12,1983,1983-11-20,12,24.176,ATL,,SFO,W 28-24
13,1983,1983-11-27,13,24.183,ATL,,GNB,W 47-41
14,1983,1983-12-04,14,24.190,ATL,@,WAS,L 21-37
15,1983,1983-12-10,15,24.196,ATL,@,MIA,L 24-31
16,1983,1983-12-18,16,24.204,ATL,,BUF,W 31-14
17,1984,1984-09-02,1,25.097,ATL,@,NOR,W 36-28
18,1984,1984-10-28,9,25.153,ATL,@,PIT,L 10-35
19,1984,1984-11-05,10,25.161,ATL,@,WAS,L 14-27
20,1984,1984-11-11,11,25.167,ATL,,NOR,L 13-17
21,1984,1984-11-18,12,25.174,ATL,,CLE,L 7-23
22,1984,1984-11-25,13,25.181,ATL,@,CIN,L 14-35
23,1984,1984-12-02,14,25.188,ATL,,SFO,L 17-35
24,1984,1984-12-09,15,25.195,ATL,@,TAM,L 6-23
