ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1978,1978-09-03,1,22.309,WAS,@,NWE,W 16-14,,,,,,,,,,,,,,,,,,
2,1978,1978-09-10,2,22.316,WAS,,PHI,W 35-30,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
3,1978,1978-09-17,3,22.323,WAS,@,STL,W 28-10,0,0,,0,0,0,,0,0,0,,0,4,33,8.25,0,0,0
4,1978,1978-11-12,11,23.014,KAN,@,SDG,L 23-29,,,,,,,,,,,,,,,,,,
5,1978,1978-11-19,12,23.021,KAN,,SEA,L 10-13,,,,,,,,,,,,,,,,,,
6,1978,1978-11-26,13,23.028,KAN,,SDG,W 23-0,,,,,,,,,,,,,,,,,,
7,1978,1978-12-03,14,23.035,KAN,,BUF,W 14-10,,,,,,,,,,,,,,,,,,
8,1978,1978-12-10,15,23.042,KAN,@,DEN,L 3-24,,,,,,,,,,,,,,,,,,
9,1978,1978-12-17,16,23.049,KAN,@,SEA,L 19-23,,,,,,,,,,,,,,,,,,
10,1979,1979-09-02,1,23.308,KAN,,BAL,W 14-0,1,11,11.00,0,0,0,,0,0,0,,0,6,55,9.17,0,0,0
11,1979,1979-09-09,2,23.315,KAN,,CLE,L 24-27,5,65,13.00,1,0,0,,0,0,0,,0,3,20,6.67,0,1,6
12,1979,1979-09-16,3,23.322,KAN,@,HOU,L 6-20,1,10,10.00,0,0,0,,0,0,0,,0,6,91,15.17,1,1,6
13,1979,1979-09-23,4,23.329,KAN,,OAK,W 35-7,1,5,5.00,0,0,0,,0,0,0,,0,7,141,20.14,1,1,6
14,1979,1979-09-30,5,23.336,KAN,@,SEA,W 24-6,1,8,8.00,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0
