ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-07,1,23.149,JAX,@,PHI,L 17-34,,0,0,0.0,3,0,0,0,0
2,2014,2014-09-14,2,23.156,JAX,@,WAS,L 10-41,,0,0,1.0,3,2,0,0,0
3,2014,2014-09-21,3,23.163,JAX,,IND,L 17-44,,0,0,0.0,2,1,0,0,0
4,2014,2014-09-28,4,23.170,JAX,@,SDG,L 14-33,,0,0,0.0,2,0,0,0,0
5,2014,2014-10-05,5,23.177,JAX,,PIT,L 9-17,*,0,0,0.0,3,2,0,0,0
6,2014,2014-10-12,6,23.184,JAX,@,TEN,L 14-16,,0,0,0.0,2,0,0,0,0
7,2014,2014-10-19,7,23.191,JAX,,CLE,W 24-6,,0,0,1.0,3,1,1,15,0
8,2014,2014-10-26,8,23.198,JAX,,MIA,L 13-27,*,0,0,0.0,2,3,0,0,0
9,2014,2014-11-02,9,23.205,JAX,@,CIN,L 23-33,*,0,0,0.0,5,3,0,0,0
10,2014,2014-11-09,10,23.212,JAX,,DAL,L 17-31,,0,0,0.0,3,0,0,0,0
11,2014,2014-11-23,11,23.226,JAX,@,IND,L 3-23,*,0,0,0.0,10,3,0,0,0
12,2014,2014-11-30,12,23.233,JAX,,NYG,W 25-24,*,0,0,0.0,8,2,0,0,0
13,2014,2014-12-07,13,23.240,JAX,,HOU,L 13-27,*,0,0,0.0,4,1,0,0,0
14,2014,2014-12-14,14,23.247,JAX,@,BAL,L 12-20,*,0,0,0.0,1,4,0,0,0
15,2014,2014-12-18,15,23.251,JAX,,TEN,W 21-13,*,0,0,0.0,10,5,0,0,0
16,2014,2014-12-28,16,23.261,JAX,@,HOU,L 17-23,*,0,0,0.0,11,5,0,0,0
17,2015,2015-09-13,1,24.155,JAX,,CAR,L 9-20,*,0,0,0.0,7,2,0,0,0
18,2015,2015-09-20,2,24.162,JAX,,MIA,W 23-20,*,0,0,0.0,6,3,0,0,0
19,2015,2015-09-27,3,24.169,JAX,@,NWE,L 17-51,*,0,0,0.0,7,4,0,0,0
20,2015,2015-10-04,4,24.176,JAX,@,IND,L 13-16,*,0,0,0.5,5,4,0,0,0
21,2015,2015-10-11,5,24.183,JAX,@,TAM,L 31-38,*,0,0,0.0,13,1,0,0,0
22,2015,2015-10-18,6,24.190,JAX,,HOU,L 20-31,*,0,0,0.0,7,0,0,0,0
23,2015,2015-10-25,7,24.197,JAX,,BUF,W 34-31,*,1,6,0.0,8,1,1,26,1
24,2015,2015-11-08,8,24.211,JAX,@,NYJ,L 23-28,*,0,0,0.0,6,2,0,0,0
25,2015,2015-11-15,9,24.218,JAX,@,BAL,W 22-20,*,0,0,0.0,5,7,0,0,0
26,2015,2015-11-19,10,24.222,JAX,,TEN,W 19-13,*,0,0,0.0,8,1,0,0,0
27,2015,2015-11-29,11,24.232,JAX,,SDG,L 25-31,*,0,0,0.0,6,1,0,0,0
28,2015,2015-12-06,12,24.239,JAX,@,TEN,L 39-42,*,0,0,2.0,7,2,0,0,0
29,2015,2015-12-13,13,24.246,JAX,,IND,W 51-16,*,0,0,0.0,8,1,0,0,0
30,2015,2015-12-20,14,24.253,JAX,,ATL,L 17-23,*,0,0,0.0,6,0,0,0,0
31,2016,2016-09-11,1,25.153,JAX,,GNB,L 23-27,*,0,0,0.0,6,2,0,0,0
32,2016,2016-09-18,2,25.160,JAX,@,SDG,L 14-38,*,0,0,0.0,7,2,0,0,0
33,2016,2016-09-25,3,25.167,JAX,,BAL,L 17-19,*,0,0,0.0,6,1,0,0,0
34,2016,2016-10-02,4,25.174,JAX,,IND,W 30-27,*,0,0,0.0,8,0,0,0,0
35,2016,2016-10-16,5,25.188,JAX,@,CHI,W 17-16,*,0,0,0.0,8,0,0,0,0
36,2016,2016-10-23,6,25.195,JAX,,OAK,L 16-33,*,0,0,0.0,4,1,0,0,0
37,2016,2016-10-27,7,25.199,JAX,@,TEN,L 22-36,*,0,0,0.0,10,5,0,0,0
38,2016,2016-11-06,8,25.209,JAX,@,KAN,L 14-19,*,0,0,0.0,5,0,0,0,0
39,2016,2016-11-13,9,25.216,JAX,,HOU,L 21-24,*,0,0,0.0,4,2,0,0,0
40,2016,2016-11-20,10,25.223,JAX,@,DET,L 19-26,*,0,0,0.0,7,1,0,0,0
41,2016,2016-11-27,11,25.230,JAX,@,BUF,L 21-28,*,0,0,0.0,7,2,0,0,0
42,2016,2016-12-04,12,25.237,JAX,,DEN,L 10-20,*,0,0,1.0,6,0,0,0,0
43,2016,2016-12-11,13,25.244,JAX,,MIN,L 16-25,*,0,0,0.0,2,0,0,0,0
44,2016,2016-12-18,14,25.251,JAX,@,HOU,L 20-21,*,0,0,0.0,6,2,1,0,0
45,2016,2016-12-24,15,25.257,JAX,,TEN,W 38-17,*,0,0,0.0,4,1,0,0,0
46,2016,2017-01-01,16,25.265,JAX,@,IND,L 20-24,*,0,0,0.0,8,1,1,0,0
47,2017,2017-09-10,1,26.152,JAX,@,HOU,W 29-7,*,0,0,0.0,1,1,0,0,0
48,2017,2017-09-17,2,26.159,JAX,,TEN,L 16-37,*,0,0,0.0,6,2,1,2,0
49,2017,2017-09-24,3,26.166,JAX,,BAL,W 44-7,*,0,0,0.0,7,0,0,0,0
50,2017,2017-10-01,4,26.173,JAX,@,NYJ,L 20-23,*,0,0,0.0,11,2,0,0,0
51,2017,2017-10-08,5,26.180,JAX,@,PIT,W 30-9,*,1,6,0.0,6,4,1,28,1
52,2017,2017-10-15,6,26.187,JAX,,LAR,L 17-27,*,0,0,1.0,8,0,0,0,0
53,2017,2017-10-22,7,26.194,JAX,@,IND,W 27-0,*,0,0,0.0,7,3,0,0,0
54,2017,2017-11-05,8,26.208,JAX,,CIN,W 23-7,*,0,0,0.0,2,2,0,0,0
55,2017,2017-11-12,9,26.215,JAX,,LAC,W 20-17,*,0,0,0.0,6,3,0,0,0
56,2017,2017-11-19,10,26.222,JAX,@,CLE,W 19-7,*,1,6,0.0,3,2,1,26,0
57,2017,2017-11-26,11,26.229,JAX,@,ARI,L 24-27,*,0,0,0.0,6,1,0,0,0
58,2017,2017-12-17,14,26.250,JAX,,HOU,W 45-7,*,0,0,0.0,2,1,0,0,0
59,2017,2017-12-24,15,26.257,JAX,@,SFO,L 33-44,*,0,0,0.0,4,3,0,0,0
60,2017,2017-12-31,16,26.264,JAX,@,TEN,L 10-15,*,0,0,0.0,7,2,0,0,0
61,2018,2018-09-09,1,27.151,JAX,@,NYG,W 20-15,*,0,0,0.0,5,2,0,0,0
62,2018,2018-09-16,2,27.158,JAX,,NWE,W 31-20,*,0,0,0.0,7,1,0,0,0
63,2018,2018-09-23,3,27.165,JAX,,TEN,L 6-9,*,0,0,1.0,8,0,0,0,0
