ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2008,2008-10-19,6,23.226,DET,@,HOU,L 21-28,,0,0,,0,0.0,1,0
2,2008,2008-11-02,8,23.240,DET,@,CHI,L 23-27,,,,,,,,
3,2008,2008-11-16,10,23.254,DET,@,CAR,L 22-31,,0,0,,0,0.0,0,1
4,2008,2008-11-23,11,23.261,DET,,TAM,L 20-38,,0,0,,0,0.0,0,1
5,2008,2008-11-27,12,23.265,DET,,TEN,L 10-47,*,0,0,,0,0.0,2,1
6,2008,2008-12-07,13,23.275,DET,,MIN,L 16-20,,0,0,,0,0.0,0,1
7,2008,2008-12-14,14,23.282,DET,@,IND,L 21-31,,,,,,,,
8,2008,2008-12-28,16,23.296,DET,@,GNB,L 21-31,*,,,,,,,
9,2009,2009-09-13,1,24.190,DET,@,NOR,L 27-45,,0,0,,0,0.0,2,2
10,2009,2009-09-20,2,24.197,DET,,MIN,L 13-27,,0,0,,0,1.0,2,0
11,2009,2009-09-27,3,24.204,DET,,WAS,W 19-14,*,,,,,,,
12,2009,2009-10-04,4,24.211,DET,@,CHI,L 24-48,,,,,,,,
13,2009,2009-10-11,5,24.218,DET,,PIT,L 20-28,,0,0,,0,0.5,0,1
14,2009,2009-10-18,6,24.225,DET,@,GNB,L 0-26,,,,,,,,
15,2009,2009-11-01,7,24.239,DET,,STL,L 10-17,,0,0,,0,0.0,0,1
16,2009,2009-11-08,8,24.246,DET,@,SEA,L 20-32,,0,0,,0,0.0,1,0
17,2009,2009-11-15,9,24.253,DET,@,MIN,L 10-27,,,,,,,,
18,2009,2009-11-22,10,24.260,DET,,CLE,W 38-37,,0,0,,0,0.0,0,1
19,2009,2009-11-26,11,24.264,DET,,GNB,L 12-34,*,,,,,,,
20,2009,2009-12-06,12,24.274,DET,@,CIN,L 13-23,*,0,0,,0,0.0,2,2
21,2009,2009-12-27,15,24.295,DET,@,SFO,L 6-20,,0,0,,0,0.0,0,1
