ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1988,1988-11-06,10,23.126,ATL,,GNB,W 20-0,,
2,1988,1988-11-13,11,23.133,ATL,,SDG,L 7-10,,
3,1988,1988-11-20,12,23.140,ATL,@,RAI,W 12-6,,
4,1990,1990-09-09,1,25.068,DAL,,SDG,W 17-14,,
5,1990,1990-09-16,2,25.075,DAL,,NYG,L 7-28,,
6,1990,1990-09-23,3,25.082,DAL,@,WAS,L 15-19,,
7,1990,1990-09-30,4,25.089,DAL,@,NYG,L 17-31,,
8,1990,1990-10-07,5,25.096,DAL,,TAM,W 14-10,,
9,1990,1990-10-14,6,25.103,DAL,@,PHO,L 3-20,,
10,1990,1990-10-21,7,25.110,DAL,@,TAM,W 17-13,,
11,1990,1990-10-28,8,25.117,DAL,,PHI,L 20-21,,
12,1990,1990-11-04,9,25.124,DAL,@,NYJ,L 9-24,,
13,1990,1990-11-11,10,25.131,DAL,,SFO,L 6-24,,
14,1990,1990-11-18,11,25.138,DAL,@,RAM,W 24-21,,
15,1990,1990-11-22,12,25.142,DAL,,WAS,W 27-17,,
16,1990,1990-12-02,13,25.152,DAL,,NOR,W 17-13,,
17,1990,1990-12-16,14,25.166,DAL,,PHO,W 41-10,,
18,1990,1990-12-23,15,25.173,DAL,@,PHI,L 3-17,,
19,1990,1990-12-30,16,25.180,DAL,@,ATL,L 7-26,,
20,1991,1991-09-01,1,26.060,DAL,@,CLE,W 26-14,,
21,1991,1991-09-09,2,26.068,DAL,,WAS,L 31-33,,
22,1991,1991-09-15,3,26.074,DAL,,PHI,L 0-24,,
23,1991,1991-09-22,4,26.081,DAL,@,PHO,W 17-9,,
24,1991,1991-09-29,5,26.088,DAL,,NYG,W 21-16,,
25,1991,1991-10-06,6,26.095,DAL,@,GNB,W 20-17,,
26,1991,1991-10-13,7,26.102,DAL,,CIN,W 35-23,,
27,1991,1991-10-27,8,26.116,DAL,@,DET,L 10-34,,
28,1991,1991-11-24,12,26.144,DAL,@,WAS,W 24-21,,
29,1991,1991-11-28,13,26.148,DAL,,PIT,W 20-10,,
30,1991,1991-12-08,14,26.158,DAL,,NOR,W 23-14,,
31,1991,1991-12-15,15,26.165,DAL,@,PHI,W 25-13,,
32,1991,1991-12-22,16,26.172,DAL,,ATL,W 31-27,,
33,1992,1992-09-07,1,27.066,DAL,,WAS,W 23-10,,1.0
34,1992,1992-09-13,2,27.072,DAL,@,NYG,W 34-28,,
35,1992,1992-09-20,3,27.079,DAL,,PHO,W 31-20,,
36,1992,1992-10-05,4,27.094,DAL,@,PHI,L 7-31,,
37,1992,1992-10-11,5,27.100,DAL,,SEA,W 27-0,,
38,1992,1992-10-18,6,27.107,DAL,,KAN,W 17-10,,
39,1992,1992-10-25,7,27.114,DAL,@,RAI,W 28-13,,
40,1992,1992-11-01,8,27.121,DAL,,PHI,W 20-10,,
41,1992,1992-11-08,9,27.128,DAL,@,DET,W 37-3,,
42,1992,1992-11-15,10,27.135,DAL,,RAM,L 23-27,,
43,1992,1992-11-22,11,27.142,DAL,@,PHO,W 16-10,,
44,1992,1992-11-26,12,27.146,DAL,,NYG,W 30-3,,
45,1992,1992-12-06,13,27.156,DAL,@,DEN,W 31-27,,
46,1992,1992-12-13,14,27.163,DAL,@,WAS,L 17-20,,
47,1992,1992-12-21,15,27.171,DAL,@,ATL,W 41-17,,
48,1992,1992-12-27,16,27.177,DAL,,CHI,W 27-14,,
49,1993,1993-09-05,1,28.064,CHI,,NYG,L 20-26,,
50,1993,1993-09-12,2,28.071,CHI,@,MIN,L 7-10,,
51,1993,1993-09-26,3,28.085,CHI,,TAM,W 47-17,,
