ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.174,CIN,@,DEN,L 17-20,2,16,8.00,0,,1,34,34.00,0,,,0,0,,0,0,0
2,1984,1984-09-09,2,22.181,CIN,,KAN,L 22-27,8,41,5.13,0,,4,17,4.25,0,,,2,33,16.50,0,0,0
3,1984,1984-09-16,3,22.188,CIN,@,NYJ,L 23-43,0,0,,0,,1,21,21.00,0,,,3,65,21.67,0,0,0
4,1984,1984-09-23,4,22.195,CIN,,RAM,L 14-24,1,3,3.00,0,,2,54,27.00,0,,,0,0,,0,0,0
5,1984,1984-10-01,5,22.203,CIN,@,PIT,L 17-38,6,10,1.67,0,,2,36,18.00,1,,,3,54,18.00,0,1,6
6,1984,1984-10-07,6,22.209,CIN,,HOU,W 13-3,12,68,5.67,0,,2,38,19.00,0,,,0,0,,0,0,0
7,1984,1984-10-14,7,22.216,CIN,@,NWE,L 14-20,11,44,4.00,0,,2,10,5.00,0,,,3,70,23.33,0,0,0
8,1984,1984-10-21,8,22.223,CIN,,CLE,W 12-9,8,38,4.75,0,,4,26,6.50,0,,,2,65,32.50,0,0,0
9,1984,1984-10-28,9,22.230,CIN,@,HOU,W 31-13,8,31,3.88,0,,4,14,3.50,0,,,2,44,22.00,0,0,0
10,1984,1984-11-11,11,22.244,CIN,,PIT,W 22-20,0,0,,0,,0,0,,0,,,0,0,,0,0,
11,1984,1984-11-18,12,22.251,CIN,,SEA,L 6-26,0,0,,0,,0,0,,0,,,3,37,12.33,0,0,0
12,1984,1984-11-25,13,22.258,CIN,,ATL,W 35-14,6,47,7.83,0,,2,13,6.50,0,,,1,21,21.00,0,0,0
13,1984,1984-12-02,14,22.265,CIN,@,CLE,W 20-17,9,38,4.22,0,,5,29,5.80,1,,,2,46,23.00,0,1,6
14,1984,1984-12-09,15,22.272,CIN,@,NOR,W 24-21,3,1,0.33,1,,4,41,10.25,1,,,1,17,17.00,0,2,12
15,1984,1984-12-16,16,22.279,CIN,,BUF,W 52-21,5,42,8.40,1,,2,13,6.50,0,,,0,0,,0,1,6
16,1985,1985-09-08,1,23.180,CIN,,SEA,L 24-28,2,3,1.50,0,,0,0,,0,,,0,0,,0,0,0
17,1985,1985-09-15,2,23.187,CIN,@,STL,L 27-41,1,3,3.00,0,,1,4,4.00,1,,,6,103,17.17,0,1,6
18,1985,1985-09-22,3,23.194,CIN,,SDG,L 41-44,2,5,2.50,0,,3,17,5.67,1,,,4,79,19.75,0,1,6
19,1985,1985-09-30,4,23.202,CIN,@,PIT,W 37-24,8,37,4.63,0,,3,30,10.00,0,,,0,0,,0,0,0
20,1985,1985-10-06,5,23.208,CIN,,NYJ,L 20-29,1,1,1.00,1,,2,34,17.00,0,,,1,26,26.00,0,1,6
21,1985,1985-10-13,6,23.215,CIN,,NYG,W 35-30,2,4,2.00,0,,0,0,,0,,,0,0,,0,0,0
22,1985,1985-10-20,7,23.222,CIN,@,HOU,L 27-44,0,0,,0,,3,16,5.33,1,,,0,0,,0,1,6
23,1985,1985-10-27,8,23.229,CIN,,PIT,W 26-21,0,0,,0,,0,0,,0,,,0,0,,0,0,
