ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1995,1995-09-10,2,23.225,CAR,@,BUF,L 9-31,,,,,
2,1995,1995-09-17,3,23.232,CAR,,STL,L 10-31,,,,,
3,1995,1995-10-01,4,23.246,CAR,,TAM,L 13-20,,,,,
4,1995,1995-10-08,5,23.253,CAR,@,CHI,L 27-31,,,,,
5,1995,1995-10-15,6,23.260,CAR,,NYJ,W 26-15,,,,,
6,1995,1995-10-22,7,23.267,CAR,,NOR,W 20-3,,,,,
7,1995,1995-10-29,8,23.274,CAR,@,NWE,W 20-17,,,,,
8,1995,1995-11-05,9,23.281,CAR,@,SFO,W 13-7,,,,,
9,1995,1995-11-12,10,23.288,CAR,@,STL,L 17-28,,,,,
10,1995,1995-11-19,11,23.295,CAR,,ARI,W 27-7,,,,,
11,1995,1995-11-26,12,23.302,CAR,@,NOR,L 26-34,,,,,
12,1995,1995-12-03,13,23.309,CAR,,IND,W 13-10,,,,,
13,1995,1995-12-10,14,23.316,CAR,,SFO,L 10-31,,,,,
14,1995,1995-12-17,15,23.323,CAR,,ATL,W 21-17,,,,,
15,1995,1995-12-24,16,23.330,CAR,@,WAS,L 17-20,,,,,
16,1996,1996-09-01,1,24.217,CAR,,ATL,W 29-6,,,,,
17,1996,1996-09-08,2,24.224,CAR,@,NOR,W 22-20,,,,,
18,1996,1996-09-22,3,24.238,CAR,,SFO,W 23-7,,,,,
19,1996,1996-09-29,4,24.245,CAR,@,JAX,L 14-24,,,,,
20,1996,1996-10-20,7,24.266,CAR,,NOR,W 19-7,,,,,
21,1996,1996-10-27,8,24.273,CAR,@,PHI,L 9-20,,,,,
22,1996,1996-11-03,9,24.280,CAR,@,ATL,L 17-20,,,,,
23,1996,1996-11-10,10,24.287,CAR,,NYG,W 27-17,,,,,
24,1996,1996-11-17,11,24.294,CAR,@,STL,W 20-10,,,,,
25,1996,1996-11-24,12,24.301,CAR,@,HOU,W 31-6,,,,,
26,1996,1996-12-01,13,24.308,CAR,,TAM,W 24-0,,,,,
27,1996,1996-12-08,14,24.315,CAR,@,SFO,W 30-24,,,,,
28,1996,1996-12-15,15,24.322,KAN,,IND,L 19-24,,,,,
29,1996,1996-12-22,16,24.329,CAR,,PIT,W 18-14,,,,,
30,1997,1997-08-31,1,25.215,CAR,,WAS,L 10-24,,0,0,,0
31,1997,1997-09-07,2,25.222,CAR,@,ATL,W 9-6,,0,0,,0
32,1997,1997-09-14,3,25.229,CAR,@,SDG,W 26-7,,0,0,,0
33,1997,1997-09-21,4,25.236,CAR,,KAN,L 14-35,,0,0,,0
34,1997,1997-09-29,5,25.244,CAR,,SFO,L 21-34,,0,0,,0
35,1997,1997-10-12,6,25.257,CAR,@,MIN,L 14-21,,0,0,,0
36,1997,1997-10-19,7,25.264,CAR,@,NOR,W 13-0,,0,0,,0
37,1997,1997-10-26,8,25.271,CAR,,ATL,W 21-12,,0,0,,0
38,1997,1997-11-02,9,25.278,CAR,,OAK,W 38-14,,0,0,,0
