ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-09-05,1,28.213,SFO,@,NYG,W 16-13,
2,2002,2002-12-30,16,28.329,SFO,@,STL,L 20-31,
3,2003,2003-09-21,3,29.229,SFO,,CLE,L 12-13,
4,2003,2003-09-28,4,29.236,SFO,@,MIN,L 7-35,
5,2004,2004-10-17,6,30.256,SFO,@,NYJ,L 14-22,
6,2004,2004-12-26,15,30.326,SFO,,BUF,L 7-41,
