ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1983,1983-09-03,1,22.226,PHI,@,SFO,W 22-17,,,
2,1983,1983-09-11,2,22.234,PHI,,WAS,L 13-23,,,
3,1983,1983-09-18,3,22.241,PHI,@,DEN,W 13-10,,,
4,1983,1983-09-25,4,22.248,PHI,,STL,L 11-14,,,
5,1983,1983-10-02,5,22.255,PHI,@,ATL,W 28-24,,,
6,1983,1983-10-09,6,22.262,PHI,@,NYG,W 17-13,,,
7,1983,1983-10-16,7,22.269,PHI,@,DAL,L 7-37,,,
8,1983,1983-10-23,8,22.276,PHI,,CHI,L 6-7,,,
9,1983,1983-10-30,9,22.283,PHI,,BAL,L 21-22,,,
10,1983,1983-11-06,10,22.290,PHI,,DAL,L 20-27,,,
11,1983,1983-11-13,11,22.297,PHI,@,CHI,L 14-17,,,
12,1983,1983-11-20,12,22.304,PHI,,NYG,L 0-23,,,
13,1983,1983-11-27,13,22.311,PHI,@,WAS,L 24-28,,,
14,1983,1983-12-04,14,22.318,PHI,,RAM,W 13-9,,,
15,1983,1983-12-11,15,22.325,PHI,,NOR,L 17-20,,,
16,1983,1983-12-18,16,22.332,PHI,@,STL,L 7-31,,,
17,1984,1984-09-02,1,23.226,PHI,@,NYG,L 27-28,,,
18,1984,1984-09-23,4,23.247,PHI,,SFO,L 9-21,,,
19,1984,1984-09-30,5,23.254,PHI,@,WAS,L 0-20,,,
20,1984,1984-10-07,6,23.261,PHI,@,BUF,W 27-17,,,
21,1984,1984-10-14,7,23.268,PHI,,IND,W 16-7,,,
22,1984,1984-10-21,8,23.275,PHI,,NYG,W 24-10,,,
23,1984,1984-10-28,9,23.282,PHI,,STL,L 14-34,,,
24,1984,1984-11-04,10,23.289,PHI,@,DET,T 23-23,,,
25,1984,1984-11-11,11,23.296,PHI,@,MIA,L 23-24,,,
26,1984,1984-11-18,12,23.303,PHI,,WAS,W 16-10,,,
27,1984,1984-11-25,13,23.310,PHI,@,STL,L 16-17,,,
28,1984,1984-12-02,14,23.317,PHI,,DAL,L 10-26,,,
29,1984,1984-12-09,15,23.324,PHI,,NWE,W 27-17,,,
30,1984,1984-12-16,16,23.331,PHI,@,ATL,L 10-26,,,
31,1985,1985-09-08,1,24.231,PHI,@,NYG,L 0-21,,,
32,1985,1985-09-15,2,24.238,PHI,,RAM,L 6-17,,,
33,1985,1985-09-22,3,24.245,PHI,@,WAS,W 19-6,,,
34,1985,1985-09-29,4,24.252,PHI,,NYG,L 10-16,,,
35,1985,1985-10-06,5,24.259,PHI,@,NOR,L 21-23,,,
36,1985,1985-10-13,6,24.266,PHI,,STL,W 30-7,,,
37,1985,1985-10-20,7,24.273,PHI,,DAL,W 16-14,,,
38,1985,1985-10-27,8,24.280,PHI,,BUF,W 21-17,,,
39,1985,1985-11-03,9,24.287,PHI,@,SFO,L 13-24,,,
40,1985,1985-11-10,10,24.294,PHI,,ATL,W 23-17,,,
41,1985,1985-11-17,11,24.301,PHI,@,STL,W 24-14,,,
42,1985,1985-11-24,12,24.308,PHI,@,DAL,L 17-34,,,
43,1985,1985-12-01,13,24.315,PHI,,MIN,L 23-28,,,
44,1985,1985-12-08,14,24.322,PHI,,WAS,L 12-17,,,
45,1985,1985-12-15,15,24.329,PHI,@,SDG,L 14-20,,,
46,1985,1985-12-22,16,24.336,PHI,@,MIN,W 37-35,1,26,0
47,1986,1986-09-07,1,25.230,PHI,@,WAS,L 14-41,,,
48,1986,1986-09-14,2,25.237,PHI,@,CHI,L 10-13,,,
49,1986,1986-09-21,3,25.244,PHI,,DEN,L 7-33,,,
50,1986,1986-09-28,4,25.251,PHI,,RAM,W 34-20,,,
51,1986,1986-10-05,5,25.258,PHI,@,ATL,W 16-0,,,
52,1986,1986-10-12,6,25.265,PHI,@,NYG,L 3-35,,,
53,1987,1987-10-04,3,26.257,ATL,,PIT,L 12-28,,,
54,1987,1987-10-11,4,26.264,ATL,,SFO,L 17-25,,,
55,1987,1987-10-18,5,26.271,ATL,,RAM,W 24-20,,,
56,1987,1987-11-22,10,26.306,ATL,@,MIN,L 13-24,,,
57,1987,1987-11-29,11,26.313,ATL,,STL,L 21-34,,,
58,1987,1987-12-06,12,26.320,ATL,@,DAL,W 21-10,,,
59,1987,1987-12-13,13,26.327,ATL,@,RAM,L 0-33,,,
60,1987,1987-12-20,14,26.334,ATL,@,SFO,L 7-35,,,
61,1987,1987-12-27,15,26.341,ATL,,DET,L 13-30,,,
