ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1964,1964-11-29,12,22.166,GNB,@,DAL,W 45-21,1,19,19.00,0,0,0
2,1965,1965-10-03,3,23.109,GNB,,CHI,W 23-14,2,67,33.50,1,1,6
3,1965,1965-10-10,4,23.116,GNB,,SFO,W 27-10,3,48,16.00,1,1,6
4,1965,1965-10-17,5,23.123,GNB,@,DET,W 31-21,4,106,26.50,1,1,6
5,1965,1965-11-21,10,23.158,GNB,@,MIN,W 38-13,1,11,11.00,1,1,6
6,1965,1965-11-28,11,23.165,GNB,@,RAM,L 10-21,1,21,21.00,0,0,0
7,1965,1965-12-05,12,23.172,GNB,,MIN,W 24-19,1,17,17.00,0,0,0
8,1965,1965-12-19,14,23.186,GNB,@,SFO,T 24-24,1,34,34.00,0,0,0
9,1966,1966-11-20,10,24.157,GNB,,CHI,W 13-6,2,26,13.00,0,0,0
10,1966,1966-12-18,14,24.185,GNB,@,RAM,W 27-23,1,42,42.00,0,0,0
11,1967,1967-10-08,4,25.114,GNB,@,DET,W 27-17,1,10,10.00,0,0,0
12,1967,1967-10-15,5,25.121,GNB,,MIN,L 7-10,2,34,17.00,0,0,0
13,1967,1967-10-22,6,25.128,GNB,@,NYG,W 48-21,1,11,11.00,0,0,0
14,1967,1967-11-05,8,25.142,GNB,@,BAL,L 10-13,1,11,11.00,0,0,0
15,1967,1967-12-03,12,25.170,GNB,@,MIN,W 30-27,1,9,9.00,0,0,0
16,1967,1967-12-17,14,25.184,GNB,,PIT,L 17-24,2,21,10.50,0,0,0
17,1968,1968-09-14,1,26.090,ATL,@,MIN,L 7-47,2,25,12.50,0,0,0
18,1968,1968-09-22,2,26.098,ATL,,BAL,L 20-28,1,71,71.00,1,1,6
19,1968,1968-09-29,3,26.105,ATL,@,SFO,L 13-28,2,12,6.00,1,1,6
20,1968,1968-10-06,4,26.112,ATL,,GNB,L 7-38,2,83,41.50,0,0,0
21,1968,1968-10-13,5,26.119,ATL,,NYG,W 24-21,1,19,19.00,0,0,0
22,1968,1968-10-20,6,26.126,ATL,@,RAM,L 14-27,1,19,19.00,1,1,6
23,1968,1968-10-27,7,26.133,ATL,@,CLE,L 7-30,4,73,18.25,0,0,0
24,1968,1968-11-03,8,26.140,ATL,,PIT,L 21-41,4,83,20.75,1,1,6
25,1968,1968-11-10,9,26.147,ATL,,RAM,L 10-17,5,99,19.80,0,0,0
26,1969,1969-09-21,1,27.097,WAS,@,NOR,W 26-20,1,52,52.00,0,0,0
27,1969,1969-09-28,2,27.104,WAS,@,CLE,L 23-27,4,59,14.75,1,1,6
28,1969,1969-10-05,3,27.111,WAS,@,SFO,T 17-17,3,23,7.67,0,0,0
29,1969,1969-10-12,4,27.118,WAS,,STL,W 33-17,9,110,12.22,0,0,0
30,1969,1969-10-19,5,27.125,WAS,,NYG,W 20-14,2,7,3.50,0,0,0
31,1969,1969-10-26,6,27.132,WAS,@,PIT,W 14-7,2,18,9.00,0,0,0
32,1969,1969-11-02,7,27.139,WAS,@,BAL,L 17-41,4,37,9.25,0,0,0
33,1969,1969-11-09,8,27.146,WAS,,PHI,T 28-28,4,39,9.75,0,0,0
34,1969,1969-11-16,9,27.153,WAS,,DAL,L 28-41,3,20,6.67,0,0,0
35,1969,1969-11-23,10,27.160,WAS,,ATL,W 27-20,10,108,10.80,0,0,0
36,1969,1969-11-30,11,27.167,WAS,,RAM,L 13-24,3,27,9.00,0,0,0
37,1969,1969-12-07,12,27.174,WAS,@,PHI,W 34-29,1,9,9.00,0,0,0
38,1969,1969-12-14,13,27.181,WAS,,NOR,W 17-14,2,24,12.00,0,0,0
39,1970,1970-10-26,6,28.132,RAM,@,MIN,L 3-13,,,,,,
40,1970,1970-11-01,7,28.138,RAM,@,NOR,W 30-17,1,15,15.00,1,1,6
41,1970,1970-11-08,8,28.145,RAM,,ATL,T 10-10,2,20,10.00,0,0,0
