ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,21.357,NOR,@,ATL,L 0-27,,,,
2,1981,1981-09-13,2,21.364,NOR,,RAM,W 23-17,,,,
3,1981,1981-09-20,3,22.006,NOR,@,NYG,L 7-20,,,,
4,1981,1981-09-27,4,22.013,NOR,@,SFO,L 14-21,,,,
5,1981,1981-10-04,5,22.020,NOR,,PIT,L 6-20,,,,
6,1981,1981-10-11,6,22.027,NOR,,PHI,L 14-31,,,,
7,1981,1981-10-18,7,22.034,NOR,@,CLE,L 17-20,,,,
8,1981,1981-10-25,8,22.041,NOR,,CIN,W 17-7,,,,
9,1981,1981-11-01,9,22.048,NOR,,ATL,L 10-41,,,,
10,1981,1981-11-08,10,22.055,NOR,@,RAM,W 21-13,,,,
11,1981,1981-11-15,11,22.062,NOR,@,MIN,L 10-20,,,,
12,1981,1981-11-22,12,22.069,NOR,@,HOU,W 27-24,,,,
13,1981,1981-11-29,13,22.076,NOR,,TAM,L 14-31,,,,
14,1981,1981-12-06,14,22.083,NOR,@,STL,L 3-30,,,,
15,1981,1981-12-13,15,22.090,NOR,,GNB,L 7-35,,,,
16,1981,1981-12-20,16,22.097,NOR,,SFO,L 17-21,,,,
17,1982,1982-09-12,1,22.363,NOR,,STL,L 7-21,,,,
18,1982,1982-09-19,2,23.005,NOR,@,CHI,W 10-0,,,,
19,1982,1982-11-21,3,23.068,NOR,,KAN,W 27-17,,,,
20,1982,1982-11-28,4,23.075,NOR,@,SFO,W 23-20,,,,
21,1982,1982-12-05,5,23.082,NOR,,TAM,L 10-13,,,,
22,1982,1982-12-12,6,23.089,NOR,@,ATL,L 0-35,1.0,0,0,0
23,1982,1982-12-19,7,23.096,NOR,@,DAL,L 7-21,,,,
24,1982,1982-12-26,8,23.103,NOR,,WAS,L 10-27,,,,
25,1982,1983-01-02,9,23.110,NOR,,ATL,W 35-6,,,,
26,1983,1983-09-04,1,23.355,NOR,,STL,W 28-17,,,,
27,1983,1983-09-11,2,23.362,NOR,@,RAM,L 27-30,,,,
28,1983,1983-09-18,3,24.004,NOR,,CHI,W 34-31,,,,
29,1983,1983-09-25,4,24.011,NOR,@,DAL,L 20-21,0.0,1,6,0
30,1983,1983-10-02,5,24.018,NOR,,MIA,W 17-7,,,,
31,1983,1983-10-09,6,24.025,NOR,@,ATL,W 19-17,1.0,0,0,0
32,1983,1983-10-16,7,24.032,NOR,,SFO,L 13-32,,,,
33,1983,1983-10-23,8,24.039,NOR,@,TAM,W 24-21,,,,
34,1983,1983-10-30,9,24.046,NOR,@,BUF,L 21-27,,,,
35,1983,1983-11-06,10,24.053,NOR,,ATL,W 27-10,1.0,0,0,0
36,1983,1983-11-13,11,24.060,NOR,@,SFO,L 0-27,,,,
37,1983,1983-11-21,12,24.068,NOR,,NYJ,L 28-31,,,,
38,1983,1983-11-27,13,24.074,NOR,,MIN,W 17-16,,,,
39,1983,1983-12-04,14,24.081,NOR,@,NWE,L 0-7,,,,
40,1983,1983-12-11,15,24.088,NOR,@,PHI,W 20-17,,,,
41,1983,1983-12-18,16,24.095,NOR,,RAM,L 24-26,,,,
42,1984,1984-09-02,1,24.354,NOR,,ATL,L 28-36,,,,
43,1984,1984-09-09,2,24.361,NOR,,TAM,W 17-13,,,,
44,1984,1984-09-16,3,25.002,NOR,@,SFO,L 20-30,,,,
45,1984,1984-09-23,4,25.009,NOR,,STL,W 34-24,,,,
46,1984,1984-09-30,5,25.016,NOR,@,HOU,W 27-10,,,,
47,1984,1984-10-07,6,25.023,NOR,@,CHI,L 7-20,1.0,0,0,0
48,1984,1984-10-14,7,25.030,NOR,,RAM,L 10-28,,,,
49,1984,1984-10-21,8,25.037,NOR,@,DAL,L 27-30,,,,
50,1984,1984-10-28,9,25.044,NOR,@,CLE,W 16-14,,,,
51,1984,1984-11-04,10,25.051,NOR,,GNB,L 13-23,,,,
52,1984,1984-11-11,11,25.058,NOR,@,ATL,W 17-13,,,,
53,1984,1984-11-19,12,25.066,NOR,,PIT,W 27-24,1.0,0,0,0
54,1984,1984-11-25,13,25.072,NOR,,SFO,L 3-35,,,,
55,1984,1984-12-02,14,25.079,NOR,@,RAM,L 21-34,,,,
56,1984,1984-12-09,15,25.086,NOR,,CIN,L 21-24,,,,
57,1984,1984-12-15,16,25.092,NOR,@,NYG,W 10-3,2.0,0,0,0
58,1985,1985-09-08,1,25.359,NOR,,KAN,L 27-47,,,,
59,1985,1985-09-15,2,26.001,NOR,@,DEN,L 23-34,,,,
60,1985,1985-09-22,3,26.008,NOR,,TAM,W 20-13,,,,
61,1985,1985-09-29,4,26.015,NOR,@,SFO,W 20-17,0.5,0,0,0
62,1985,1985-10-06,5,26.022,NOR,,PHI,W 23-21,,,,
63,1985,1985-10-13,6,26.029,NOR,@,RAI,L 13-23,1.0,0,0,0
64,1985,1985-10-20,7,26.036,NOR,@,ATL,L 24-31,,,,
65,1985,1985-10-27,8,26.043,NOR,,NYG,L 13-21,,,,
66,1985,1985-11-03,9,26.050,NOR,@,RAM,L 10-28,2.0,0,0,0
67,1985,1985-11-10,10,26.057,NOR,,SEA,L 3-27,,,,
68,1985,1985-11-17,11,26.064,NOR,@,GNB,L 14-38,,,,
69,1985,1985-11-24,12,26.071,NOR,@,MIN,W 30-23,,,,
70,1985,1985-12-01,13,26.078,NOR,,RAM,W 29-3,2.0,0,0,0
71,1985,1985-12-08,14,26.085,NOR,@,STL,L 16-28,,,,
72,1985,1985-12-15,15,26.092,NOR,,SFO,L 19-31,,,,
73,1985,1985-12-22,16,26.099,NOR,,ATL,L 10-16,,,,
74,1986,1986-09-07,1,26.358,NOR,,ATL,L 10-31,,,,
75,1986,1986-09-14,2,27.000,NOR,,GNB,W 24-10,,,,
76,1986,1986-09-21,3,27.007,NOR,@,SFO,L 17-26,,,,
77,1986,1986-09-28,4,27.014,NOR,@,NYG,L 17-20,1.0,0,0,0
78,1986,1986-10-05,5,27.021,NOR,,WAS,L 6-14,,,,
79,1986,1986-10-12,6,27.028,NOR,@,IND,W 17-14,,,,
80,1986,1986-10-19,7,27.035,NOR,,TAM,W 38-7,,,,
81,1986,1986-10-26,8,27.042,NOR,@,NYJ,L 23-28,,,,
82,1986,1986-11-02,9,27.049,NOR,,SFO,W 23-10,1.0,0,0,0
83,1986,1986-11-09,10,27.056,NOR,,RAM,W 6-0,,,,
84,1986,1986-11-16,11,27.063,NOR,@,STL,W 16-7,2.0,0,0,0
85,1986,1986-11-23,12,27.070,NOR,@,RAM,L 13-26,,,,
86,1986,1986-11-30,13,27.077,NOR,,NWE,L 20-21,1.0,0,0,0
87,1986,1986-12-07,14,27.084,NOR,,MIA,L 27-31,,,,
88,1986,1986-12-14,15,27.091,NOR,@,ATL,W 14-9,0.5,0,0,0
89,1986,1986-12-21,16,27.098,NOR,@,MIN,L 17-33,2.0,0,0,0
90,1987,1987-09-13,1,27.364,NOR,,CLE,W 28-21,1.0,0,0,0
91,1987,1987-09-20,2,28.006,NOR,@,PHI,L 17-27,1.0,0,0,0
92,1987,1987-10-25,6,28.041,NOR,,SFO,L 22-24,,,,
93,1987,1987-11-01,7,28.048,NOR,@,ATL,W 38-0,2.0,0,0,0
94,1987,1987-11-08,8,28.055,NOR,@,RAM,W 31-14,,,,
95,1987,1987-11-15,9,28.062,NOR,@,SFO,W 26-24,1.0,0,0,0
96,1987,1987-11-22,10,28.069,NOR,,NYG,W 23-14,,,,
97,1987,1987-11-29,11,28.076,NOR,@,PIT,W 20-16,,,,
