ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2013,2013-10-06,5,22.028,JAX,@,STL,L 20-34,,,,,,,,
2,2013,2013-10-13,6,22.035,JAX,@,DEN,L 19-35,,,,,,,,
3,2013,2013-10-20,7,22.042,JAX,,SDG,L 6-24,,0,0,,0,0.0,1,0
4,2013,2013-12-01,12,22.084,JAX,@,CLE,W 32-28,,,,,,,,
5,2013,2013-12-05,13,22.088,JAX,,HOU,W 27-20,,0,0,,0,0.0,1,0
6,2013,2013-12-15,14,22.098,JAX,,BUF,L 20-27,,0,0,,0,0.0,1,0
7,2013,2013-12-22,15,22.105,JAX,,TEN,L 16-20,,0,0,,0,0.5,3,1
8,2013,2013-12-29,16,22.112,JAX,@,IND,L 10-30,,0,0,,0,0.0,2,0
9,2014,2014-09-07,1,22.364,JAX,@,PHI,L 17-34,,,,,,,,
10,2014,2014-09-14,2,23.006,JAX,@,WAS,L 10-41,,0,0,,0,0.0,2,1
11,2014,2014-09-21,3,23.013,JAX,,IND,L 17-44,,0,0,,0,0.0,1,0
12,2014,2014-09-28,4,23.020,JAX,@,SDG,L 14-33,,,,,,,,
13,2014,2014-10-05,5,23.027,JAX,,PIT,L 9-17,,0,0,,0,2.0,4,0
14,2014,2014-10-12,6,23.034,JAX,@,TEN,L 14-16,,0,0,,0,0.0,2,0
15,2014,2014-10-19,7,23.041,JAX,,CLE,W 24-6,,0,0,,0,0.0,3,0
16,2014,2014-10-26,8,23.048,JAX,,MIA,L 13-27,,0,0,,0,0.0,0,1
17,2014,2014-11-02,9,23.055,JAX,@,CIN,L 23-33,,0,0,,0,0.0,1,2
18,2014,2014-11-09,10,23.062,JAX,,DAL,L 17-31,,0,0,,0,0.0,1,0
19,2014,2014-11-23,11,23.076,JAX,@,IND,L 3-23,,0,0,,0,0.0,1,2
20,2014,2014-11-30,12,23.083,JAX,,NYG,W 25-24,,0,0,,0,0.0,1,2
21,2014,2014-12-07,13,23.090,JAX,,HOU,L 13-27,,0,0,,0,0.0,3,1
22,2014,2014-12-14,14,23.097,JAX,@,BAL,L 12-20,,0,0,,0,0.0,0,3
23,2014,2014-12-18,15,23.101,JAX,,TEN,W 21-13,*,0,0,,0,1.0,3,2
24,2014,2014-12-28,16,23.111,JAX,@,HOU,L 17-23,*,0,0,,0,0.0,1,2
25,2015,2015-09-13,1,24.005,JAX,,CAR,L 9-20,,0,0,,0,0.0,0,0
26,2015,2015-09-20,2,24.012,JAX,,MIA,W 23-20,,0,0,,0,0.0,0,0
27,2015,2015-09-27,3,24.019,JAX,@,NWE,L 17-51,,1,0,0.00,0,0.0,0,1
28,2015,2015-10-04,4,24.026,JAX,@,IND,L 13-16,,0,0,,0,0.0,0,0
29,2015,2015-10-11,5,24.033,JAX,@,TAM,L 31-38,,0,0,,0,0.0,3,2
30,2015,2015-10-18,6,24.040,JAX,,HOU,L 20-31,,0,0,,0,0.0,0,0
31,2015,2015-10-25,7,24.047,JAX,,BUF,W 34-31,,0,0,,0,1.0,1,0
32,2015,2015-11-08,8,24.061,JAX,@,NYJ,L 23-28,,0,0,,0,0.0,0,3
33,2015,2015-11-15,9,24.068,JAX,@,BAL,W 22-20,,0,0,,0,1.0,1,3
34,2015,2015-11-19,10,24.072,JAX,,TEN,W 19-13,,0,0,,0,0.0,1,0
