ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
19,1961,1961-09-17,1,26.038,DET,@,GNB,W 17-13,4,31,7.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1961,1961-09-24,2,26.045,DET,@,BAL,W 16-15,1,28,28.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1961,1961-10-01,3,26.052,DET,,SFO,L 0-49,1,48,48.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1961,1961-10-08,4,26.059,DET,,CHI,L 17-31,5,101,20.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
23,1961,1961-10-15,5,26.066,DET,,RAM,W 14-13,1,14,14.00,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1961,1961-10-22,6,26.073,DET,,BAL,L 14-17,2,20,10.00,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1961,1961-10-29,7,26.080,DET,@,RAM,W 28-10,1,48,48.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1961,1961-11-05,8,26.087,DET,@,SFO,T 20-20,0,0,,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1961,1961-11-12,9,26.094,DET,@,STL,W 45-14,4,113,28.25,1,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
28,1961,1961-11-19,10,26.101,DET,@,MIN,W 37-10,8,97,12.13,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
29,1961,1961-11-23,11,26.105,DET,,GNB,L 9-17,5,50,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1961,1961-12-03,12,26.115,DET,@,CHI,W 16-15,4,33,8.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
31,1961,1961-12-10,13,26.122,DET,,MIN,W 13-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1961,1961-12-17,14,26.129,DET,,PHI,L 24-27,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
33,1962,1962-09-16,1,27.037,DET,,PIT,W 45-7,5,86,17.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1962,1962-09-23,2,27.044,DET,,SFO,W 45-24,7,99,14.14,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
35,1962,1962-09-30,3,27.051,DET,@,BAL,W 29-20,6,165,27.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
36,1962,1962-10-07,4,27.058,DET,@,GNB,L 7-9,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1962,1962-10-14,5,27.065,DET,,RAM,W 13-10,5,63,12.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1963,1963-09-14,1,28.035,DET,@,RAM,W 23-2,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1963,1963-09-29,3,28.050,DET,,CHI,L 21-37,3,97,32.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
40,1963,1963-10-06,4,28.057,DET,,SFO,W 26-3,3,59,19.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
41,1963,1963-10-13,5,28.064,DET,@,DAL,L 14-17,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
42,1963,1963-10-20,6,28.071,DET,,BAL,L 21-25,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1963,1963-10-27,7,28.078,DET,,MIN,W 28-10,3,101,33.67,2,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
44,1963,1963-11-03,8,28.085,DET,@,SFO,W 45-7,10,135,13.50,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
45,1963,1963-11-10,9,28.092,DET,@,BAL,L 21-24,7,101,14.43,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
46,1963,1963-11-17,10,28.099,DET,,RAM,L 21-28,6,100,16.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
47,1963,1963-11-24,11,28.106,DET,@,MIN,L 31-34,7,119,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1963,1963-11-28,12,28.110,DET,,GNB,T 13-13,5,36,7.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1963,1963-12-08,13,28.120,DET,,CLE,W 38-10,4,118,29.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
50,1963,1963-12-15,14,28.127,DET,@,CHI,L 14-24,6,64,10.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1964,1964-09-13,1,29.034,DET,@,SFO,W 26-17,3,108,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1964,1964-09-19,2,29.040,DET,@,RAM,T 17-17,7,109,15.57,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
53,1964,1964-09-28,3,29.049,DET,,GNB,L 10-14,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1964,1964-10-04,4,29.055,DET,,NYG,W 26-3,3,118,39.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
55,1964,1964-10-11,5,29.062,DET,@,MIN,W 24-20,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1964,1964-10-18,6,29.069,DET,@,CHI,W 10-0,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
57,1964,1964-10-25,7,29.076,DET,,BAL,L 0-34,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1964,1964-11-01,8,29.083,DET,,RAM,W 37-17,4,88,22.00,2,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
59,1964,1964-11-08,9,29.090,DET,@,GNB,L 7-30,6,81,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1964,1964-11-15,10,29.097,DET,@,CLE,L 21-37,2,44,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
61,1964,1964-11-22,11,29.104,DET,,MIN,T 23-23,7,165,23.57,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
62,1964,1964-11-26,12,29.108,DET,,CHI,L 24-27,6,73,12.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1964,1964-12-06,13,29.118,DET,@,BAL,W 31-14,5,77,15.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
64,1964,1964-12-13,14,29.125,DET,,SFO,W 24-7,4,45,11.25,0,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1965,1965-09-19,1,30.040,DET,,RAM,W 20-0,7,133,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
66,1965,1965-09-26,2,30.047,DET,@,MIN,W 31-29,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
67,1965,1965-10-03,3,30.054,DET,,WAS,W 14-10,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1965,1965-10-10,4,30.061,DET,@,BAL,L 7-31,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1965,1965-10-17,5,30.068,DET,,GNB,L 21-31,5,112,22.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
70,1965,1965-10-24,6,30.075,DET,@,CHI,L 10-38,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1965,1965-10-31,7,30.082,DET,@,RAM,W 31-7,3,103,34.33,1,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
