ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,21.359,PIT,,OAK,W 34-28,3,39,13.00,0,0,0,,0,1,0,0.00,0,0,0
2,1972,1972-09-24,2,22.000,PIT,@,CIN,L 10-15,4,24,6.00,0,1,0,0.00,0,0,0,,0,0,0
3,1972,1972-10-01,3,22.007,PIT,@,STL,W 25-19,2,14,7.00,0,0,0,,0,0,0,,0,0,0
4,1972,1972-10-08,4,22.014,PIT,@,DAL,L 13-17,,,,,,,,,,,,,,
5,1972,1972-10-15,5,22.021,PIT,,HOU,W 24-7,,,,,,,,,,,,,,
6,1972,1972-10-22,6,22.028,PIT,,NWE,W 33-3,1,10,10.00,0,0,0,,0,0,0,,0,0,0
7,1972,1972-10-29,7,22.035,PIT,@,BUF,W 38-21,1,13,13.00,0,0,0,,0,0,0,,0,0,0
8,1972,1972-11-05,8,22.042,PIT,,CIN,W 40-17,1,9,9.00,0,0,0,,0,0,0,,0,0,0
9,1972,1972-11-12,9,22.049,PIT,,KAN,W 16-7,1,12,12.00,0,0,0,,0,0,0,,0,0,0
10,1972,1972-11-19,10,22.056,PIT,@,CLE,L 24-26,,,,,,,,,,,,,,
11,1972,1972-11-26,11,22.063,PIT,,MIN,W 23-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0
12,1972,1972-12-03,12,22.070,PIT,,CLE,W 30-0,3,113,37.67,1,0,0,,0,0,0,,0,1,6
13,1972,1972-12-10,13,22.077,PIT,@,HOU,W 9-3,2,22,11.00,0,0,0,,0,0,0,,0,0,0
14,1972,1972-12-17,14,22.084,PIT,@,SDG,W 24-2,2,12,6.00,0,0,0,,0,0,0,,0,0,0
15,1973,1973-09-16,1,22.357,PIT,,DET,W 24-10,1,24,24.00,1,0,0,,0,0,0,,0,1,6
16,1973,1973-09-23,2,22.364,PIT,,CLE,W 33-6,,,,,,,,,,,,,,
17,1973,1973-09-30,3,23.006,PIT,@,HOU,W 36-7,1,10,10.00,0,0,0,,0,0,0,,0,0,0
18,1973,1973-10-07,4,23.013,PIT,,SDG,W 38-21,,,,,,,,,,,,,,
19,1973,1973-10-14,5,23.020,PIT,@,CIN,L 7-19,2,14,7.00,0,0,0,,0,0,0,,0,0,0
20,1973,1973-10-21,6,23.027,PIT,,NYJ,W 26-14,,,,,,,,,,,,,,
21,1973,1973-10-28,7,23.034,PIT,,CIN,W 20-13,1,10,10.00,0,0,0,,0,0,0,,0,0,0
22,1973,1973-11-05,8,23.042,PIT,,WAS,W 21-16,2,25,12.50,0,0,0,,0,0,0,,0,0,0
23,1973,1973-11-11,9,23.048,PIT,@,OAK,W 17-9,1,8,8.00,0,0,0,,0,0,0,,0,0,0
24,1973,1973-11-18,10,23.055,PIT,,DEN,L 13-23,3,64,21.33,0,0,0,,0,0,0,,0,0,0
25,1973,1973-11-25,11,23.062,PIT,@,CLE,L 16-21,1,27,27.00,0,0,0,,0,0,0,,0,0,0
26,1973,1973-12-03,12,23.070,PIT,@,MIA,L 26-30,,,,,,,,,,,,,,
27,1973,1973-12-09,13,23.076,PIT,,HOU,W 33-7,1,13,13.00,0,0,0,,0,0,0,,0,0,0
28,1973,1973-12-15,14,23.082,PIT,@,SFO,W 37-14,,,,,,,,,,,,,,
29,1974,1974-10-06,4,24.012,PIT,@,HOU,W 13-7,,,,,,,,,,,,,,
30,1974,1974-10-13,5,24.019,PIT,@,KAN,W 34-24,,,,,,,,,,,,,,
31,1974,1974-10-20,6,24.026,PIT,,CLE,W 20-16,,,,,,,,,,,,,,
32,1974,1974-10-28,7,24.034,PIT,,ATL,W 24-17,,,,,,,,,,,,,,
33,1974,1974-11-03,8,24.040,PIT,,PHI,W 27-0,,,,,,,,,,,,,,
34,1974,1974-11-10,9,24.047,PIT,@,CIN,L 10-17,,,,,,,,,,,,,,
35,1974,1974-11-17,10,24.054,PIT,@,CLE,W 26-16,,,,,,,,,,,,,,
36,1974,1974-11-25,11,24.062,PIT,@,NOR,W 28-7,,,,,,,,,,,,,,
37,1975,1975-10-12,4,25.018,DET,,CHI,W 27-7,,,,,,,,,,,,,,
38,1975,1975-10-19,5,25.025,DET,@,MIN,L 19-25,,,,,,,,,,,,,,
39,1975,1975-10-26,6,25.032,DET,@,HOU,L 8-24,,,,,,,,,,,,,,
40,1975,1975-11-02,7,25.039,DET,@,SFO,W 28-17,,,,,,,,,,,,,,
41,1975,1975-11-09,8,25.046,DET,,CLE,W 21-10,1,30,30.00,0,0,0,,0,0,0,,0,0,0
42,1975,1975-11-16,9,25.053,DET,,GNB,W 13-10,,,,,,,,,,,,,,
43,1975,1975-11-23,10,25.060,DET,@,KAN,L 21-24,1,13,13.00,0,0,0,,0,0,0,,0,0,0
44,1975,1975-11-27,11,25.064,DET,,RAM,L 0-20,,,,,,,,,,,,,,
45,1975,1975-12-07,12,25.074,DET,@,CHI,L 21-25,,,,,,,,,,,,,,
46,1975,1975-12-14,13,25.081,DET,,MIN,W 17-10,,,,,,,,,,,,,,
47,1975,1975-12-21,14,25.088,DET,,STL,L 13-24,,,,,,,,,,,,,,
48,1976,1976-09-12,1,25.354,SEA,,STL,L 24-30,,,,,,,,,,,,,,
49,1976,1976-09-19,2,25.361,SEA,@,WAS,L 7-31,,,,,,,,,,,,,,
50,1976,1976-09-26,3,26.002,SEA,,SFO,L 21-37,,,,,,,,,,,,,,
51,1976,1976-10-10,5,26.016,SEA,@,GNB,L 20-27,1,6,6.00,0,0,0,,0,0,0,,0,0,0
52,1976,1976-10-17,6,26.023,SEA,@,TAM,W 13-10,,,,,,,,,,,,,,
53,1976,1976-10-24,7,26.030,SEA,,DET,L 14-41,,,,,,,,,,,,,,
54,1976,1976-10-31,8,26.037,SEA,@,RAM,L 6-45,1,37,37.00,0,0,0,,0,0,0,,0,0,0
55,1976,1976-11-07,9,26.044,SEA,,ATL,W 30-13,2,42,21.00,1,0,0,,0,0,0,,0,1,6
56,1976,1976-11-14,10,26.051,SEA,@,MIN,L 21-27,,,,,,,,,,,,,,
57,1976,1976-11-21,11,26.058,SEA,,NOR,L 27-51,,,,,,,,,,,,,,
58,1976,1976-11-28,12,26.065,SEA,@,NYG,L 16-28,,,,,,,,,,,,,,
59,1976,1976-12-05,13,26.072,SEA,,CHI,L 7-34,3,54,18.00,1,0,0,,0,0,0,,0,1,6
60,1976,1976-12-12,14,26.079,SEA,@,PHI,L 10-27,2,19,9.50,0,0,0,,0,0,0,,0,0,0
