ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1964,1964-11-08,9,25.158,GNB,,DET,W 30-7,0,0,,0,0,0,1,0,0
2,1965,1965-10-17,5,26.136,GNB,@,DET,W 31-21,0,0,,0,0,0,1,24,0
3,1965,1965-10-31,7,26.150,GNB,@,CHI,L 10-31,0,0,,0,0,0,1,0,0
4,1965,1965-11-14,9,26.164,GNB,,RAM,W 6-3,0,0,,0,0,0,1,5,0
5,1965,1965-12-19,14,26.199,GNB,@,SFO,T 24-24,0,0,,0,0,0,1,0,0
6,1966,1966-10-23,7,27.142,GNB,,ATL,W 56-3,0,0,,0,1,6,1,40,1
7,1967,1967-12-09,13,28.189,GNB,@,RAM,L 24-27,1,8,8.00,0,0,0,0,0,0
8,1968,1968-12-15,14,29.195,GNB,@,CHI,W 28-27,0,0,,0,0,0,1,24,0
9,1969,1969-09-21,1,30.110,GNB,,CHI,W 17-0,0,0,,0,0,0,2,71,0
10,1969,1969-11-16,9,30.166,GNB,,MIN,L 7-9,0,0,,0,1,6,1,85,1
11,1970,1970-09-20,1,31.109,GNB,,DET,L 0-40,,,,,,,,,
12,1970,1970-09-27,2,31.116,GNB,,ATL,W 27-24,0,0,,0,0,0,1,24,0
13,1970,1970-10-04,3,31.123,GNB,,MIN,W 13-10,0,0,,0,0,0,1,14,0
14,1970,1970-10-12,4,31.131,GNB,@,SDG,W 22-20,,,,,,,,,
15,1970,1970-10-18,5,31.137,GNB,,RAM,L 21-31,,,,,,,,,
16,1970,1970-10-25,6,31.144,GNB,,PHI,W 30-17,0,0,,0,1,6,1,76,1
17,1970,1970-11-01,7,31.151,GNB,@,SFO,L 10-26,,,,,,,,,
18,1970,1970-11-09,8,31.159,GNB,,BAL,L 10-13,,,,,,,,,
19,1970,1970-11-15,9,31.165,GNB,,CHI,W 20-19,,,,,,,,,
20,1970,1970-11-22,10,31.172,GNB,@,MIN,L 3-10,,,,,,,,,
21,1970,1970-11-26,11,31.176,GNB,@,DAL,L 3-16,,,,,,,,,
22,1970,1970-12-06,12,31.186,GNB,@,PIT,W 20-12,,,,,,,,,
23,1970,1970-12-13,13,31.193,GNB,@,CHI,L 17-35,,,,,,,,,
24,1970,1970-12-20,14,31.200,GNB,@,DET,L 0-20,,,,,,,,,
25,1971,1971-09-19,1,32.108,GNB,,NYG,L 40-42,0,0,,0,0,0,1,4,0
26,1971,1971-09-26,2,32.115,GNB,,DEN,W 34-13,0,0,,0,0,0,1,69,0
27,1971,1971-10-03,3,32.122,GNB,,CIN,W 20-17,,,,,,,,,
28,1971,1971-10-10,4,32.129,GNB,@,DET,L 28-31,,,,,,,,,
29,1971,1971-10-17,5,32.136,GNB,,MIN,L 13-24,,,,,,,,,
30,1971,1971-10-24,6,32.143,GNB,@,RAM,L 13-30,,,,,,,,,
31,1971,1971-11-01,7,32.151,GNB,,DET,T 14-14,,,,,,,,,
32,1971,1971-11-07,8,32.157,GNB,@,CHI,W 17-14,,,,,,,,,
33,1971,1971-11-14,9,32.164,GNB,@,MIN,L 0-3,,,,,,,,,
34,1971,1971-11-22,10,32.172,GNB,@,ATL,L 21-28,,,,,,,,,
35,1971,1971-11-28,11,32.178,GNB,,NOR,L 21-29,,,,,,,,,
36,1971,1971-12-05,12,32.185,GNB,@,STL,T 16-16,,,,,,,,,
37,1971,1971-12-12,13,32.192,GNB,,CHI,W 31-10,,,,,,,,,
38,1971,1971-12-19,14,32.199,GNB,@,MIA,L 6-27,,,,,,,,,
