ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1995,1995-10-22,7,26.056,IND,@,OAK,L 17-30,
2,1995,1995-10-29,8,26.063,IND,,NYJ,W 17-10,
3,1995,1995-11-05,9,26.070,IND,,BUF,L 10-16,
4,1995,1995-11-19,11,26.084,IND,@,NWE,W 24-10,
5,1995,1995-11-26,12,26.091,IND,,MIA,W 36-28,
6,1995,1995-12-03,13,26.098,IND,@,CAR,L 10-13,
7,1995,1995-12-10,14,26.105,IND,@,JAX,W 41-31,
8,1995,1995-12-17,15,26.112,IND,,SDG,L 24-27,
9,1995,1995-12-23,16,26.118,IND,,NWE,W 10-7,
10,1996,1996-09-01,1,27.005,IND,,ARI,W 20-13,
11,1996,1996-09-08,2,27.012,IND,@,NYJ,W 21-7,
12,1996,1996-10-13,6,27.047,BAL,@,IND,L 21-26,
13,1996,1996-10-20,7,27.054,IND,,NWE,L 9-27,
14,1996,1996-10-27,8,27.061,IND,@,WAS,L 16-31,
15,1996,1996-11-03,9,27.068,IND,,SDG,L 19-26,
16,1996,1996-11-10,10,27.075,IND,@,MIA,L 13-37,
17,1996,1996-11-17,11,27.082,IND,,NYJ,W 34-29,
18,1996,1996-12-01,13,27.096,IND,,BUF,W 13-10,
19,1996,1996-12-05,14,27.100,IND,,PHI,W 37-10,
20,1997,1997-08-31,1,28.004,IND,@,MIA,L 10-16,
21,1997,1997-09-07,2,28.011,IND,,NWE,L 6-31,
22,1997,1997-09-14,3,28.018,IND,,SEA,L 3-31,
23,1997,1997-10-05,5,28.039,IND,,NYJ,L 12-16,
24,1997,1997-11-09,10,28.074,IND,,CIN,L 13-28,
25,1997,1997-11-16,11,28.081,IND,,GNB,W 41-38,
26,1997,1997-11-23,12,28.088,IND,@,DET,L 10-32,
27,1997,1997-12-07,14,28.102,IND,@,NYJ,W 22-14,
28,1997,1997-12-14,15,28.109,IND,,MIA,W 41-0,
29,1999,1999-09-19,2,30.023,WAS,@,NYG,W 50-21,
30,1999,1999-10-17,5,30.051,WAS,@,ARI,W 24-10,
31,1999,1999-10-24,6,30.058,WAS,@,DAL,L 20-38,
32,1999,1999-10-31,7,30.065,WAS,,CHI,W 48-22,
33,1999,1999-11-07,8,30.072,WAS,,BUF,L 17-34,
34,1999,1999-11-14,9,30.079,WAS,@,PHI,L 28-35,
35,1999,1999-11-21,10,30.086,WAS,,NYG,W 23-13,
36,1999,1999-12-12,13,30.107,WAS,,ARI,W 28-3,
37,1999,1999-12-19,14,30.114,WAS,@,IND,L 21-24,
38,1999,1999-12-26,15,30.121,WAS,@,SFO,W 26-20,
39,1999,2000-01-02,16,30.128,WAS,,MIA,W 21-10,
40,2000,2000-09-24,4,31.028,BAL,,CIN,W 37-0,
41,2000,2000-10-01,5,31.035,BAL,@,CLE,W 12-0,
42,2000,2000-10-08,6,31.042,BAL,@,JAX,W 15-10,
43,2000,2000-10-15,7,31.049,BAL,@,WAS,L 3-10,
44,2000,2000-10-22,8,31.056,BAL,,TEN,L 6-14,*
45,2000,2000-10-29,9,31.063,BAL,,PIT,L 6-9,
46,2000,2000-11-05,10,31.070,BAL,@,CIN,W 27-7,
47,2000,2000-11-12,11,31.077,BAL,@,TEN,W 24-23,
48,2000,2000-11-19,12,31.084,BAL,,DAL,W 27-0,
49,2000,2000-11-26,13,31.091,BAL,,CLE,W 44-7,
50,2000,2000-12-10,14,31.105,BAL,,SDG,W 24-3,
51,2000,2000-12-17,15,31.112,BAL,@,ARI,W 13-7,
52,2001,2001-09-09,1,32.013,BAL,,CHI,W 17-6,*
53,2001,2001-09-23,2,32.027,BAL,@,CIN,L 10-21,*
54,2001,2001-09-30,3,32.034,BAL,@,DEN,W 20-13,
55,2001,2001-10-07,4,32.041,BAL,,TEN,W 26-7,
56,2001,2001-10-14,5,32.048,BAL,@,GNB,L 23-31,*
57,2001,2001-10-21,6,32.055,BAL,@,CLE,L 14-24,*
58,2001,2001-10-28,7,32.062,BAL,,JAX,W 18-17,*
59,2001,2001-11-04,8,32.069,BAL,@,PIT,W 13-10,*
60,2001,2001-11-12,9,32.077,BAL,@,TEN,W 16-10,*
61,2001,2001-11-18,10,32.083,BAL,,CLE,L 17-27,*
62,2001,2001-11-25,11,32.090,BAL,@,JAX,W 24-21,*
63,2001,2001-12-02,12,32.097,BAL,,IND,W 39-27,*
64,2001,2001-12-16,13,32.111,BAL,,PIT,L 21-26,*
65,2001,2001-12-23,14,32.118,BAL,,CIN,W 16-0,*
66,2001,2001-12-29,15,32.124,BAL,@,TAM,L 10-22,*
67,2001,2002-01-07,16,32.133,BAL,,MIN,W 19-3,*
68,2002,2002-09-08,1,33.012,WAS,,ARI,W 31-23,
69,2002,2002-10-20,6,33.054,WAS,@,GNB,L 9-30,
70,2002,2002-10-27,7,33.061,WAS,,IND,W 26-21,
71,2002,2002-12-22,15,33.117,WAS,,HOU,W 26-10,*
72,2002,2002-12-29,16,33.124,WAS,,DAL,W 20-14,*
