ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-18,1,25.016,STL,@,RAM,L 13-34
2,1970,1970-09-27,2,25.025,STL,,WAS,W 27-17
3,1970,1970-10-04,3,25.032,STL,,DAL,W 20-7
4,1970,1970-10-11,4,25.039,STL,,NOR,W 24-17
5,1970,1970-10-18,5,25.046,STL,@,PHI,W 35-20
6,1970,1970-10-25,6,25.053,STL,@,NYG,L 17-35
7,1970,1970-11-01,7,25.060,STL,,HOU,W 44-0
8,1970,1970-11-08,8,25.067,STL,,BOS,W 31-0
9,1970,1970-11-16,9,25.075,STL,@,DAL,W 38-0
10,1970,1970-11-22,10,25.081,STL,@,KAN,T 6-6
11,1970,1970-11-29,11,25.088,STL,,PHI,W 23-14
12,1970,1970-12-06,12,25.095,STL,@,DET,L 3-16
13,1970,1970-12-13,13,25.102,STL,,NYG,L 17-34
14,1970,1970-12-20,14,25.109,STL,@,WAS,L 27-28
15,1971,1971-09-19,1,26.017,STL,,WAS,L 17-24
16,1971,1971-09-27,2,26.025,STL,,NYJ,W 17-10
17,1971,1971-11-21,10,26.080,STL,,PHI,L 20-37
18,1971,1971-12-18,14,26.107,STL,@,DAL,L 12-31
