ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1974,1974-11-03,8,25.031,DAL,,STL,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,,,8,328,41.00,0
2,1974,1974-11-10,9,25.038,DAL,,SFO,W 20-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0
3,1974,1974-11-17,10,25.045,DAL,@,WAS,L 21-28,0,0,,0,0,0,,0,0,0,,0,0,,,8,315,39.38,0
4,1974,1974-11-24,11,25.052,DAL,@,HOU,W 10-0,0,0,,0,0,0,,0,0,0,,0,0,,,8,327,40.88,0
5,1974,1974-11-28,12,25.056,DAL,,WAS,W 24-23,0,0,,0,1,1,100.00,37,0,0,118.7,0,0,37.00,37.00,3,120,40.00,0
6,1974,1974-12-07,13,25.065,DAL,,CLE,W 41-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,204,40.80,0
7,1974,1974-12-14,14,25.072,DAL,@,OAK,L 23-27,0,0,,0,0,0,,0,0,0,,0,0,,,5,166,33.20,0
8,1975,1975-09-21,1,25.353,RAM,@,DAL,L 7-18,0,0,,0,0,0,,0,0,0,,0,0,,,5,212,42.40,0
9,1975,1975-09-28,2,25.360,RAM,@,SFO,W 23-14,0,0,,0,0,0,,0,0,0,,0,0,,,4,140,35.00,0
10,1975,1975-10-05,3,26.002,RAM,,BAL,W 24-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,173,43.25,0
11,1975,1975-10-12,4,26.009,RAM,@,SDG,W 13-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,217,36.17,0
12,1975,1975-10-19,5,26.016,RAM,,ATL,W 22-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,86,28.67,0
13,1975,1975-10-26,6,26.023,RAM,,NOR,W 38-14,0,0,,0,0,0,,0,0,0,,0,0,,,4,157,39.25,0
14,1975,1975-11-03,7,26.031,RAM,@,PHI,W 42-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,236,33.71,0
15,1975,1975-11-09,8,26.037,RAM,,SFO,L 23-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,209,41.80,0
16,1975,1975-11-16,9,26.044,RAM,@,ATL,W 16-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,228,45.60,0
17,1975,1975-11-23,10,26.051,RAM,,CHI,W 38-10,0,0,,0,0,0,,0,0,0,,0,0,,,8,358,44.75,0
18,1975,1975-11-27,11,26.055,RAM,@,DET,W 20-0,0,0,,0,0,0,,0,0,0,,0,0,,,6,236,39.33,0
19,1975,1975-12-07,12,26.065,RAM,@,NOR,W 14-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,233,46.60,0
20,1975,1975-12-14,13,26.072,RAM,,GNB,W 22-5,0,0,,0,0,0,,0,0,0,,0,0,,,4,126,31.50,0
21,1975,1975-12-20,14,26.078,RAM,,PIT,W 10-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,263,37.57,0
22,1976,1976-09-12,1,26.345,NYJ,@,CLE,L 17-38,0,0,,0,0,0,,0,0,0,,0,0,,,5,211,42.20,0
23,1976,1976-09-19,2,26.352,NYJ,@,DEN,L 3-46,0,0,,0,0,0,,0,0,0,,0,0,,,6,239,39.83,0
24,1976,1976-09-26,3,26.359,NYJ,@,MIA,L 0-16,0,0,,0,0,0,,0,0,0,,0,0,,,6,262,43.67,0
25,1976,1976-10-03,4,27.000,NYJ,@,SFO,L 6-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
26,1976,1976-10-10,5,27.007,NYJ,,BUF,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,238,34.00,0
27,1976,1976-10-18,6,27.015,NYJ,@,NWE,L 7-41,1,0,0.00,0,0,0,,0,0,0,,0,0,,,4,136,34.00,0
28,1976,1976-10-24,7,27.021,NYJ,,BAL,L 0-20,0,0,,0,0,0,,0,0,0,,0,0,,,8,328,41.00,0
29,1976,1976-10-31,8,27.028,NYJ,@,BUF,W 19-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,231,38.50,0
30,1976,1976-11-07,9,27.035,NYJ,,MIA,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,,,5,225,45.00,0
31,1976,1976-11-14,10,27.042,NYJ,,TAM,W 34-0,0,0,,0,0,0,,0,0,0,,0,0,,,5,188,37.60,0
