ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1983,1983-11-20,12,23.020,NYG,@,PHI,W 23-0,0,0,,0,,,,,,
2,1983,1983-11-27,13,23.027,NYG,@,RAI,L 12-27,5,119,23.80,1,0,0,,0,1,6
3,1983,1983-12-04,14,23.034,NYG,,STL,L 6-10,0,0,,0,,,,,,
4,1983,1983-12-11,15,23.041,NYG,,SEA,L 12-17,7,103,14.71,0,0,0,,0,0,0
5,1983,1983-12-17,16,23.047,NYG,@,WAS,L 22-31,8,124,15.50,0,0,0,,0,0,0
6,1984,1984-09-02,1,23.307,NYG,,PHI,W 28-27,5,167,33.40,1,0,0,,0,1,6
7,1984,1984-09-09,2,23.314,NYG,,DAL,W 28-7,2,72,36.00,1,0,0,,0,1,6
8,1984,1984-09-16,3,23.321,NYG,@,WAS,L 14-30,5,64,12.80,0,0,0,,0,0,0
9,1984,1984-09-23,4,23.328,NYG,,TAM,W 17-14,4,42,10.50,0,0,0,,0,0,0
10,1984,1984-09-30,5,23.335,NYG,@,RAM,L 12-33,0,0,,0,,,,,,
11,1984,1984-10-08,6,23.343,NYG,,SFO,L 10-31,1,6,6.00,0,0,0,,0,0,0
12,1984,1984-10-14,7,23.349,NYG,@,ATL,W 19-7,0,0,,0,,,,,,
13,1984,1984-10-21,8,23.356,NYG,@,PHI,L 10-24,0,0,,0,,,,,,
14,1984,1984-10-28,9,23.363,NYG,,WAS,W 37-13,3,51,17.00,0,0,0,,0,0,0
15,1984,1984-11-04,10,24.004,NYG,@,DAL,W 19-7,0,0,,0,,,,,,
16,1984,1984-11-11,11,24.011,NYG,@,TAM,L 17-20,0,0,,0,,,,,,
17,1984,1984-11-18,12,24.018,NYG,,STL,W 16-10,1,7,7.00,0,0,0,,0,0,0
18,1984,1984-11-25,13,24.025,NYG,,KAN,W 28-27,2,37,18.50,0,0,0,,0,0,0
19,1984,1984-12-02,14,24.032,NYG,@,NYJ,W 20-10,1,25,25.00,0,0,0,,0,0,0
20,1984,1984-12-09,15,24.039,NYG,@,STL,L 21-31,0,0,,0,,,,,,
21,1984,1984-12-15,16,24.045,NYG,,NOR,L 3-10,0,0,,0,,,,,,
22,1985,1985-09-08,1,24.312,NYG,,PHI,W 21-0,1,22,22.00,0,0,0,,0,0,0
23,1985,1985-09-15,2,24.319,NYG,@,GNB,L 20-23,2,21,10.50,0,0,0,,0,0,0
24,1985,1985-09-22,3,24.326,NYG,,STL,W 27-17,1,30,30.00,0,0,0,,0,0,0
25,1985,1985-09-29,4,24.333,NYG,@,PHI,W 16-10,1,18,18.00,0,0,0,,0,0,0
26,1985,1985-10-06,5,24.340,NYG,,DAL,L 29-30,0,0,,0,0,0,,0,0,
27,1985,1985-10-13,6,24.347,NYG,@,CIN,L 30-35,0,0,,0,0,0,,0,0,
28,1985,1985-10-20,7,24.354,NYG,,WAS,W 17-3,0,0,,0,0,0,,0,0,
29,1985,1985-10-27,8,24.361,NYG,@,NOR,W 21-13,0,0,,0,1,17,17.00,0,0,0
30,1985,1985-11-03,9,25.003,NYG,,TAM,W 22-20,0,0,,0,0,0,,0,0,
31,1985,1985-11-10,10,25.010,NYG,,RAM,W 24-19,0,0,,0,0,0,,0,0,
32,1985,1985-11-18,11,25.018,NYG,@,WAS,L 21-23,0,0,,0,0,0,,0,0,
33,1985,1985-11-24,12,25.024,NYG,@,STL,W 34-3,0,0,,0,0,0,,0,0,
34,1985,1985-12-01,13,25.031,NYG,,CLE,L 33-35,2,27,13.50,0,0,0,,0,0,0
35,1985,1985-12-08,14,25.038,NYG,@,HOU,W 35-14,3,67,22.33,0,1,1,1.00,0,0,0
36,1985,1985-12-15,15,25.045,NYG,@,DAL,L 21-28,4,82,20.50,0,0,0,,0,0,0
37,1985,1985-12-21,16,25.051,NYG,,PIT,W 28-10,1,13,13.00,0,0,0,,0,0,0
