ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1968,1968-11-03,8,22.291,ATL,,PIT,L 21-41,1,-3,-3.00,0,1,55,55.00,1,1,16,16.00,0,1,6
2,1968,1968-11-10,9,22.298,ATL,,RAM,L 10-17,3,6,2.00,0,0,0,,0,0,0,,0,0,0
3,1968,1968-11-17,10,22.305,ATL,@,CHI,W 16-13,16,59,3.69,0,2,63,31.50,0,0,0,,0,0,0
4,1968,1968-11-24,11,22.312,ATL,@,STL,L 12-17,13,41,3.15,0,0,0,,0,0,0,,0,0,0
5,1968,1968-12-01,12,22.319,ATL,@,BAL,L 0-44,12,27,2.25,0,0,0,,0,0,0,,0,0,0
6,1968,1968-12-08,13,22.326,ATL,,DET,L 7-24,8,14,1.75,0,0,0,,0,0,0,,0,0,0
7,1969,1969-09-21,1,23.247,MIN,@,NYG,L 23-24,0,0,,0,0,0,,0,1,23,23.00,0,0,0
8,1969,1969-09-28,2,23.254,MIN,,BAL,W 52-14,4,12,3.00,0,2,13,6.50,0,0,0,,0,0,0
9,1969,1969-11-09,8,23.296,MIN,,CLE,W 51-3,2,1,0.50,0,0,0,,0,0,0,,0,0,0
10,1971,1971-09-26,2,25.252,NOR,,SFO,L 20-38,1,1,1.00,0,0,0,,0,0,0,,0,0,0
