ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,22.056,NOR,,MIN,W 31-24,,,,,,,,,,
2,1978,1978-09-10,2,22.063,NOR,@,GNB,L 17-28,1,5,5.00,0,0,0,,0,0,0
3,1978,1978-09-17,3,22.070,NOR,,PHI,L 17-24,0,0,,0,1,0,0.00,0,0,0
4,1978,1978-09-24,4,22.077,NOR,@,CIN,W 20-18,,,,,,,,,,
5,1978,1978-10-01,5,22.084,NOR,,RAM,L 20-26,0,0,,0,1,3,3.00,0,0,0
6,1978,1978-10-08,6,22.091,NOR,,CLE,L 16-24,,,,,,,,,,
7,1978,1978-10-15,7,22.098,NOR,@,SFO,W 14-7,,,,,,,,,,
8,1978,1978-10-22,8,22.105,NOR,@,RAM,W 10-3,,,,,,,,,,
9,1978,1978-10-29,9,22.112,NOR,,NYG,W 28-17,,,,,,,,,,
10,1978,1978-11-05,10,22.119,NOR,@,PIT,L 14-20,,,,,,,,,,
11,1978,1978-11-12,11,22.126,NOR,,ATL,L 17-20,,,,,,,,,,
12,1978,1978-11-19,12,22.133,NOR,@,DAL,L 7-27,,,,,,,,,,
13,1978,1978-11-26,13,22.140,NOR,@,ATL,L 17-20,1,71,71.00,1,0,0,,0,1,6
14,1978,1978-12-03,14,22.147,NOR,,SFO,W 24-13,,,,,,,,,,
15,1978,1978-12-10,15,22.154,NOR,,HOU,L 12-17,1,11,11.00,0,0,0,,0,0,0
16,1978,1978-12-17,16,22.161,NOR,@,TAM,W 17-10,2,44,22.00,0,0,0,,0,0,0
17,1979,1979-09-02,1,23.055,NOR,,ATL,L 34-40,,,,,,,,,,
18,1979,1979-09-09,2,23.062,NOR,@,GNB,L 19-28,,,,,,,,,,
19,1979,1979-09-16,3,23.069,NOR,,PHI,L 14-26,,,,,,,,,,
20,1979,1979-09-23,4,23.076,NOR,@,SFO,W 30-21,1,3,3.00,1,0,0,,0,1,6
21,1979,1979-09-30,5,23.083,NOR,,NYG,W 24-14,,,,,,,,,,
22,1979,1979-10-07,6,23.090,NOR,,RAM,L 17-35,,,,,,,,,,
23,1979,1979-10-14,7,23.097,NOR,@,TAM,W 42-14,,,,,,,,,,
