ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
21,1962,1962-11-25,11,23.137,HOU,,SDG,W 33-27,,7,13,53.85,164,1,3,85.1,0,0,12.62,3.77,1,4,4.00,0,0,0,,0,0,0
22,1962,1962-12-15,14,23.157,HOU,@,NYT,W 44-10,,3,8,37.50,27,1,0,87.0,0,0,3.38,5.88,0,0,,0,0,0,,0,0,0
23,1963,1963-09-07,1,24.058,HOU,,OAK,L 13-24,,10,18,55.56,123,1,1,72.2,0,0,6.83,5.44,0,0,,0,0,0,,0,0,0
24,1963,1963-10-20,7,24.101,HOU,,BUF,W 28-14,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,0,0
25,1963,1963-11-01,9,24.113,HOU,@,BOS,L 3-45,,12,24,50.00,163,0,3,32.5,0,0,6.79,1.17,0,0,,0,0,0,,0,0,0
26,1963,1963-12-01,11,24.143,HOU,@,SDG,L 0-27,,4,6,66.67,41,0,1,46.5,0,0,6.83,-0.67,0,0,,0,0,0,,0,0,0
27,1963,1963-12-08,12,24.150,HOU,,BOS,L 28-46,,10,19,52.63,136,1,1,71.4,0,0,7.16,5.84,1,1,1.00,0,0,0,,0,0,0
28,1963,1963-12-15,13,24.157,HOU,,SDG,L 14-20,*,1,7,14.29,12,0,1,0.0,0,0,1.71,-4.71,1,8,8.00,0,0,0,,0,0,0
29,1964,1964-09-12,1,25.063,DEN,@,NYJ,L 6-30,*,18,32,56.25,127,0,3,26.4,0,0,3.97,-0.25,4,23,5.75,0,0,0,,0,0,0
30,1964,1964-09-20,2,25.071,DEN,@,BUF,L 13-30,*,13,32,40.63,168,1,2,42.2,0,0,5.25,3.06,6,9,1.50,0,0,0,,0,0,0
31,1964,1964-09-27,3,25.078,DEN,,HOU,L 17-38,*,17,32,53.13,239,0,2,51.4,0,0,7.47,4.66,7,30,4.29,1,0,0,,0,1,6
32,1964,1964-10-04,4,25.085,DEN,,BOS,L 10-39,*,5,10,50.00,44,0,1,22.5,0,0,4.40,-0.10,1,-1,-1.00,0,0,0,,0,0,0
33,1964,1964-10-11,5,25.092,DEN,,KAN,W 33-27,*,13,23,56.52,186,3,1,104.3,0,0,8.09,8.74,5,15,3.00,0,0,0,,0,0,0
34,1964,1964-10-18,6,25.099,DEN,@,SDG,L 14-42,*,16,32,50.00,100,2,2,51.6,0,0,3.13,1.56,3,11,3.67,0,0,0,,0,0,0
35,1964,1964-10-25,7,25.106,DEN,@,OAK,L 7-40,*,13,22,59.09,160,0,2,43.8,0,0,7.27,3.18,2,2,1.00,1,0,0,,0,1,6
36,1964,1964-11-01,8,25.113,DEN,@,KAN,L 39-49,,9,17,52.94,213,2,1,113.0,0,0,12.53,12.24,2,9,4.50,0,0,0,,0,0,0
37,1964,1964-11-08,9,25.120,DEN,,SDG,L 20-31,*,12,23,52.17,171,0,3,37.0,0,0,7.43,1.57,4,24,6.00,1,0,0,,0,1,6
38,1964,1964-11-15,10,25.127,DEN,,NYJ,W 20-16,*,3,14,21.43,25,1,2,23.8,0,0,1.79,-3.21,1,7,7.00,0,0,0,,0,0,0
39,1964,1964-11-20,11,25.132,DEN,@,BOS,L 7-12,*,11,23,47.83,121,1,1,60.2,0,0,5.26,4.17,7,32,4.57,0,0,0,,0,0,0
40,1964,1964-11-29,12,25.141,DEN,,OAK,T 20-20,,1,3,33.33,16,0,0,52.1,0,0,5.33,5.33,0,0,,0,0,0,,0,0,0
41,1964,1964-12-13,13,25.155,DEN,,BUF,L 19-30,,1,1,100.00,30,1,0,158.3,0,0,30.00,50.00,1,3,3.00,0,0,0,,0,0,0
42,1964,1964-12-20,14,25.162,DEN,@,HOU,L 15-34,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0,,0,0,0
43,1965,1965-11-21,11,26.133,DEN,,OAK,L 20-28,,7,10,70.00,81,1,0,127.5,0,0,8.10,10.10,0,0,,0,0,0,,0,0,0
44,1965,1965-12-05,12,26.147,DEN,@,OAK,L 13-24,,18,35,51.43,370,1,1,86.6,0,0,10.57,9.86,2,1,0.50,0,0,0,,0,0,0
45,1965,1965-12-12,13,26.154,DEN,,BOS,L 20-28,*,19,35,54.29,241,3,2,80.8,0,0,6.89,6.03,0,0,,0,0,0,,0,0,0
46,1966,1966-10-30,8,27.111,HOU,@,KAN,L 23-48,,4,8,50.00,27,0,1,18.2,0,0,3.38,-2.25,1,-3,-3.00,0,0,0,,0,0,0
47,1967,1967-09-09,1,28.060,HOU,,KAN,L 20-25,*,16,25,64.00,158,1,2,61.7,0,0,6.32,3.52,0,0,,0,0,0,,0,0,0
48,1967,1967-09-17,2,28.068,HOU,@,BUF,W 20-3,*,8,18,44.44,31,1,2,30.6,0,0,1.72,-2.17,3,2,0.67,0,1,-1,-1.00,0,0,0
49,1967,1967-09-24,3,28.075,HOU,@,SDG,L 3-13,*,8,20,40.00,77,0,0,51.5,0,0,3.85,3.85,1,-3,-3.00,0,0,0,,0,0,0
50,1967,1967-10-01,4,28.082,HOU,,DEN,W 10-6,,4,9,44.44,43,0,0,59.0,0,0,4.78,4.78,1,1,1.00,0,0,0,,0,0,0
51,1967,1967-10-29,7,28.110,KAN,,DEN,W 52-9,,2,9,22.22,46,0,1,8.8,0,0,5.11,0.11,0,0,,0,0,0,,0,0,0
52,1967,1967-11-23,11,28.135,KAN,,OAK,L 22-44,,4,8,50.00,59,1,0,114.1,0,0,7.38,9.88,0,0,,0,0,0,,0,0,0
53,1967,1967-12-03,12,28.145,KAN,,BUF,W 23-13,,0,0,,0,0,0,,0,0,,,1,-3,-3.00,0,0,0,,0,0,0
54,1967,1967-12-17,14,28.159,KAN,@,DEN,W 38-24,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0,0,0,,0,0,0
55,1968,1968-09-22,3,29.073,KAN,,DEN,W 34-2,,7,8,87.50,99,2,0,157.8,0,0,12.38,17.38,0,0,,0,0,0,,0,0,0
56,1968,1968-09-28,4,29.079,KAN,@,MIA,W 48-3,,6,9,66.67,97,0,0,102.5,0,0,10.78,10.78,0,0,,0,0,0,,0,0,0
57,1968,1968-11-03,9,29.115,KAN,@,OAK,L 21-38,,5,10,50.00,90,1,0,114.6,0,0,9.00,11.00,0,0,,0,0,0,,0,0,0
58,1968,1968-11-10,10,29.122,KAN,@,CIN,W 16-9,*,5,13,38.46,62,0,1,22.0,0,0,4.77,1.31,0,0,,0,0,0,,0,0,0
59,1968,1968-12-08,13,29.150,KAN,@,SDG,W 40-3,,2,5,40.00,35,0,0,64.6,0,0,7.00,7.00,0,0,,0,0,0,,0,0,0
60,1969,1969-09-21,2,30.072,KAN,@,BOS,W 31-0,,1,2,50.00,31,0,0,95.8,0,0,15.50,15.50,0,0,,0,0,0,,0,0,0
61,1969,1969-09-28,3,30.079,KAN,@,CIN,L 19-24,*,11,18,61.11,78,1,1,66.4,0,0,4.33,2.94,1,3,3.00,0,0,0,,0,0,0
