ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
18,2013,2013-09-15,2,27.123,MIA,@,IND,W 24-20,,0,0,0,,0,0.0%,,0,0,,0,2,73,36.50,0,0,0,,0,0,0
19,2013,2013-09-22,3,27.130,MIA,,ATL,W 27-23,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,0,0,,0,0,0
20,2013,2013-09-30,4,27.138,MIA,@,NOR,L 17-38,,2,1,50,50.00,0,50.0%,25.00,0,0,,0,3,68,22.67,0,1,5,5.00,0,0,0
21,2013,2013-10-06,5,27.144,MIA,,BAL,L 23-26,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,2,49,24.50,0,1,11,11.00,0,0,0
22,2013,2013-10-20,6,27.158,MIA,,BUF,L 21-23,,0,0,0,,0,0.0%,,0,0,,0,2,59,29.50,0,4,11,2.75,0,0,0
23,2013,2013-10-27,7,27.165,MIA,@,NWE,L 17-27,,0,0,0,,0,0.0%,,1,-1,-1.00,0,3,52,17.33,0,3,28,9.33,0,0,0
24,2013,2013-10-31,8,27.169,MIA,,CIN,W 22-20,,1,0,0,,0,0.0%,0.00,0,0,,0,3,79,26.33,0,0,0,,0,0,0
25,2013,2013-11-11,9,27.180,MIA,@,TAM,L 19-22,,0,0,0,,0,0.0%,,0,0,,0,2,30,15.00,0,1,34,34.00,0,0,0
26,2013,2013-11-17,10,27.186,MIA,,SDG,W 20-16,,0,0,0,,0,0.0%,,1,9,9.00,0,2,48,24.00,0,0,0,,0,0,0
27,2013,2013-11-24,11,27.193,MIA,,CAR,L 16-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,3,59,19.67,0,7,71,10.14,0,0,0
28,2013,2013-12-01,12,27.200,MIA,@,NYJ,W 23-3,,1,1,0,0.00,0,100.0%,0.00,4,10,2.50,0,2,69,34.50,0,4,39,9.75,0,0,0
29,2013,2013-12-08,13,27.207,MIA,@,PIT,W 34-28,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,4,82,20.50,0,2,22,11.00,0,0,0
30,2013,2013-12-15,14,27.214,MIA,,NWE,W 24-20,,2,2,23,11.50,1,100.0%,11.50,0,0,,0,2,25,12.50,0,2,9,4.50,0,1,6
31,2013,2013-12-22,15,27.221,MIA,@,BUF,L 0-19,,0,0,0,,0,0.0%,,0,0,,0,3,75,25.00,0,3,0,0.00,0,0,0
32,2013,2013-12-29,16,27.228,MIA,,NYJ,L 7-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,3,38,12.67,0,3,27,9.00,0,0,0
33,2014,2014-11-02,8,28.171,TAM,@,CLE,L 17-22,,0,0,0,,0,0.0%,,0,0,,0,1,28,28.00,0,0,0,,0,0,0
34,2014,2014-11-09,9,28.178,TAM,,ATL,L 17-27,,1,0,0,,0,0.0%,0.00,0,0,,0,2,50,25.00,0,1,53,53.00,0,0,0
35,2014,2014-11-16,10,28.185,TAM,@,WAS,W 27-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
36,2014,2014-11-23,11,28.192,TAM,@,CHI,L 13-21,,0,0,0,,0,0.0%,,0,0,,0,3,42,14.00,0,2,12,6.00,0,0,0
37,2014,2014-11-30,12,28.199,BUF,,CLE,W 26-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,47,11.75,0,0,0
38,2014,2014-12-07,13,28.206,BUF,@,DEN,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0
39,2014,2014-12-14,14,28.213,BUF,,GNB,W 21-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,75,37.50,1,0,6
40,2014,2014-12-21,15,28.220,BUF,@,OAK,L 24-26,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,3,11,3.67,0,0,0
41,2014,2014-12-28,16,28.227,BUF,@,NWE,W 17-9,,0,0,0,,0,0.0%,,0,0,,0,2,73,36.50,0,3,22,7.33,0,0,0
42,2015,2015-09-13,1,29.121,BUF,,IND,W 27-14,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,1,6,6.00,0,0,0
43,2015,2015-09-20,2,29.128,BUF,,NWE,L 32-40,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,14,14.00,0,0,0
44,2015,2015-09-27,3,29.135,BUF,@,MIA,W 41-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,7,3.50,0,0,0
45,2015,2015-10-04,4,29.142,BUF,,NYG,L 10-24,,0,0,0,,0,0.0%,,0,0,,0,2,29,14.50,0,5,20,4.00,0,0,0
46,2015,2015-11-08,8,29.177,OAK,@,PIT,L 35-38,,0,0,0,,0,0.0%,,0,0,,0,1,2,2.00,0,1,1,1.00,0,0,0
47,2015,2015-11-29,11,29.198,BUF,@,KAN,L 22-30,,0,0,0,,0,0.0%,,0,0,,0,7,164,23.43,0,1,5,5.00,0,0,0
48,2015,2015-12-06,12,29.205,BUF,,HOU,W 30-21,,0,0,0,,0,0.0%,,0,0,,0,4,84,21.00,0,2,16,8.00,0,0,0
49,2015,2015-12-13,13,29.212,BUF,@,PHI,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,50,10.00,0,0,0
50,2015,2015-12-20,14,29.219,BUF,@,WAS,L 25-35,,0,0,0,,0,0.0%,,1,-1,-1.00,0,3,51,17.00,0,1,0,0.00,0,0,0
