ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-19,2,23.343,PHI,@,DET,W 35-32,,,,,,,
2,2010,2010-09-26,3,23.350,PHI,@,JAX,W 28-3,,0.0,2,0,0,0,0
3,2010,2010-10-03,4,23.357,PHI,,WAS,L 12-17,,,,,,,
4,2010,2010-10-10,5,23.364,PHI,@,SFO,W 27-24,,0.0,0,0,0,0,0
5,2010,2010-10-17,6,24.006,PHI,,ATL,W 31-17,,,,,,,
6,2010,2010-10-24,7,24.013,PHI,@,TEN,L 19-37,,,,,,,
7,2010,2010-11-07,8,24.027,PHI,,IND,W 26-24,,,,,,,
8,2010,2010-11-15,9,24.035,PHI,@,WAS,W 59-28,,0.0,1,3,0,0,0
9,2010,2010-11-21,10,24.041,PHI,,NYG,W 27-17,,,,,,,
10,2010,2010-11-28,11,24.048,PHI,@,CHI,L 26-31,,0.0,0,0,0,0,0
11,2010,2010-12-02,12,24.052,PHI,,HOU,W 34-24,,0.0,0,0,0,0,0
12,2010,2010-12-12,13,24.062,PHI,@,DAL,W 30-27,,0.0,5,2,0,0,0
13,2010,2010-12-19,14,24.069,PHI,@,NYG,W 38-31,*,0.0,12,4,0,0,0
14,2010,2010-12-28,15,24.078,PHI,,MIN,L 14-24,*,0.0,7,0,0,0,0
15,2011,2011-09-11,1,24.335,PHI,@,STL,W 31-13,*,0.0,6,0,0,0,0
16,2011,2011-09-18,2,24.342,PHI,@,ATL,L 31-35,*,0.0,5,4,0,0,0
17,2011,2011-09-25,3,24.349,PHI,,NYG,L 16-29,*,0.0,3,1,0,0,0
18,2011,2011-10-02,4,24.356,PHI,,SFO,L 23-24,*,0.0,6,2,0,0,0
19,2011,2011-10-09,5,24.363,PHI,@,BUF,L 24-31,*,0.0,4,4,1,10,0
20,2011,2011-10-16,6,25.005,PHI,@,WAS,W 20-13,*,0.0,1,0,0,0,0
21,2011,2011-10-30,7,25.019,PHI,,DAL,W 34-7,*,0.0,6,1,0,0,0
22,2011,2011-11-07,8,25.027,PHI,,CHI,L 24-30,*,0.0,7,3,0,0,0
23,2011,2011-11-13,9,25.033,PHI,,ARI,L 17-21,*,1.0,6,0,0,0,0
24,2011,2011-11-20,10,25.040,PHI,@,NYG,W 17-10,*,0.0,4,2,1,14,0
25,2011,2011-11-27,11,25.047,PHI,,NWE,L 20-38,*,0.0,2,0,0,0,0
26,2011,2011-12-01,12,25.051,PHI,@,SEA,L 14-31,*,0.0,7,5,0,0,0
27,2011,2011-12-11,13,25.061,PHI,@,MIA,W 26-10,*,0.0,4,0,0,0,0
28,2011,2011-12-18,14,25.068,PHI,,NYJ,W 45-19,*,0.0,2,1,1,1,0
29,2011,2011-12-24,15,25.074,PHI,@,DAL,W 20-7,*,0.0,3,1,0,0,0
30,2011,2012-01-01,16,25.082,PHI,,WAS,W 34-10,*,0.0,1,0,0,0,0
31,2012,2012-09-09,1,25.334,PHI,@,CLE,W 17-16,,0.0,0,0,0,0,0
32,2012,2012-09-16,2,25.341,PHI,,BAL,W 24-23,,,,,,,
33,2012,2012-09-23,3,25.348,PHI,@,ARI,L 6-27,,,,,,,
34,2012,2012-09-30,4,25.355,PHI,,NYG,W 19-17,*,0.0,1,2,0,0,0
35,2012,2012-10-07,5,25.362,PHI,@,PIT,L 14-16,*,0.0,3,0,0,0,0
36,2012,2012-11-05,8,26.025,PHI,@,NOR,L 13-28,,0.0,0,0,0,0,0
37,2012,2012-11-11,9,26.031,PHI,,DAL,L 23-38,,,,,,,
38,2012,2012-11-18,10,26.038,PHI,@,WAS,L 6-31,,,,,,,
39,2012,2012-11-26,11,26.046,PHI,,CAR,L 22-30,,0.0,0,0,0,0,0
40,2012,2012-12-02,12,26.052,PHI,@,DAL,L 33-38,,,,,,,
41,2012,2012-12-09,13,26.059,PHI,@,TAM,W 23-21,,0.0,2,2,0,0,0
42,2012,2012-12-13,14,26.063,PHI,,CIN,L 13-34,*,0.0,7,1,0,0,0
43,2012,2012-12-23,15,26.073,PHI,,WAS,L 20-27,*,0.0,1,0,0,0,0
44,2012,2012-12-30,16,26.080,PHI,@,NYG,L 7-42,*,0.0,1,0,0,0,0
45,2013,2013-10-07,5,26.361,ATL,,NYJ,L 28-30,,,,,,,
46,2014,2014-10-12,5,28.001,OAK,,SDG,L 28-31,,,,,,,
47,2014,2014-10-19,6,28.008,OAK,,ARI,L 13-24,,0.0,1,0,0,0,0
48,2014,2014-10-26,7,28.015,OAK,@,CLE,L 13-23,,,,,,,
49,2014,2014-11-02,8,28.022,OAK,@,SEA,L 24-30,,0.0,1,0,0,0,0
50,2014,2014-11-09,9,28.029,OAK,,DEN,L 17-41,,0.0,2,0,0,0,0
51,2014,2014-11-16,10,28.036,OAK,@,SDG,L 6-13,,,,,,,
52,2014,2014-11-20,11,28.040,OAK,,KAN,W 24-20,,,,,,,
53,2014,2014-11-30,12,28.050,OAK,@,STL,L 0-52,,,,,,,
54,2014,2014-12-07,13,28.057,OAK,,SFO,W 24-13,,0.0,1,0,0,0,0
