ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1986,1986-09-07,1,22.312,STL,,RAM,L 10-16,,0,0,,0,0,0,,0,,,,8,296,37.00,0
2,1986,1986-09-14,2,22.319,STL,@,ATL,L 13-33,,0,0,,0,0,0,,0,,,,5,195,39.00,0
3,1986,1986-09-21,3,22.326,STL,@,BUF,L 10-17,,0,0,,0,0,0,,0,,,,2,64,32.00,0
4,1986,1986-09-29,4,22.334,STL,,DAL,L 7-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,7,281,40.14,0
5,1986,1986-10-05,5,22.340,STL,,NYG,L 6-13,,0,0,,0,0,0,,0,,,,8,304,38.00,0
