ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,23.003,DEN,@,PIT,W 14-10,1.0,0,0,0
2,1983,1983-09-11,2,23.010,DEN,@,BAL,W 17-10,,,,
3,1983,1983-09-18,3,23.017,DEN,,PHI,L 10-13,,,,
4,1983,1983-09-25,4,23.024,DEN,,RAI,L 7-22,,,,
5,1983,1983-10-02,5,23.031,DEN,@,CHI,L 14-31,,,,
6,1983,1983-10-09,6,23.038,DEN,@,HOU,W 26-14,,,,
7,1983,1983-10-16,7,23.045,DEN,,CIN,W 24-17,,,,
8,1983,1983-10-23,8,23.052,DEN,,SDG,W 14-6,,,,
9,1983,1983-10-30,9,23.059,DEN,,KAN,W 27-24,,,,
10,1983,1983-11-06,10,23.066,DEN,@,SEA,L 19-27,,,,
11,1983,1983-11-13,11,23.073,DEN,@,RAI,L 20-22,1.0,0,0,0
12,1983,1983-11-20,12,23.080,DEN,,SEA,W 38-27,,,,
13,1983,1983-11-27,13,23.087,DEN,@,SDG,L 7-31,,,,
14,1983,1983-12-04,14,23.094,DEN,,CLE,W 27-6,,,,
15,1983,1983-12-11,15,23.101,DEN,,BAL,W 21-19,,,,
16,1983,1983-12-18,16,23.108,DEN,@,KAN,L 17-48,,,,
17,1984,1984-09-02,1,24.001,DEN,,CIN,W 20-17,1.0,0,0,0
18,1984,1984-09-09,2,24.008,DEN,@,CHI,L 0-27,,,,
19,1984,1984-09-16,3,24.015,DEN,@,CLE,W 24-14,,,,
20,1984,1984-09-23,4,24.022,DEN,,KAN,W 21-0,,,,
21,1984,1984-09-30,5,24.029,DEN,,RAI,W 16-13,,,,
22,1984,1984-10-07,6,24.036,DEN,@,DET,W 28-7,1.0,1,63,0
23,1984,1984-10-15,7,24.044,DEN,,GNB,W 17-14,,,,
24,1984,1984-10-21,8,24.050,DEN,@,BUF,W 37-7,2.0,0,0,0
25,1984,1984-10-28,9,24.057,DEN,@,RAI,W 22-19,,,,
26,1984,1984-11-04,10,24.064,DEN,,NWE,W 26-19,,,,
27,1984,1984-11-11,11,24.071,DEN,@,SDG,W 16-13,,,,
28,1984,1984-11-18,12,24.078,DEN,,MIN,W 42-21,2.0,0,0,0
29,1984,1984-11-25,13,24.085,DEN,,SEA,L 24-27,,,,
30,1984,1984-12-02,14,24.092,DEN,@,KAN,L 13-16,1.0,0,0,0
31,1984,1984-12-09,15,24.099,DEN,,SDG,W 16-13,,,,
32,1984,1984-12-15,16,24.105,DEN,@,SEA,W 31-14,0.0,1,42,0
33,1985,1985-09-08,1,25.007,DEN,@,RAM,L 16-20,1.0,0,0,0
34,1985,1985-09-15,2,25.014,DEN,,NOR,W 34-23,4.0,0,0,0
35,1985,1985-09-22,3,25.021,DEN,@,ATL,W 44-28,,,,
36,1985,1985-09-29,4,25.028,DEN,,MIA,L 26-30,1.0,0,0,0
37,1985,1985-10-06,5,25.035,DEN,,HOU,W 31-20,,,,
38,1985,1985-10-13,6,25.042,DEN,@,IND,W 15-10,,,,
39,1985,1985-10-20,7,25.049,DEN,,SEA,W 13-10,1.0,0,0,0
40,1985,1985-10-27,8,25.056,DEN,@,KAN,W 30-10,,,,
41,1985,1985-11-03,9,25.063,DEN,@,SDG,L 10-30,,,,
42,1985,1985-11-11,10,25.071,DEN,,SFO,W 17-16,,,,
43,1985,1985-11-17,11,25.077,DEN,,SDG,W 30-24,,,,
44,1985,1985-11-24,12,25.084,DEN,@,RAI,L 28-31,1.0,0,0,0
45,1985,1985-12-01,13,25.091,DEN,@,PIT,W 31-23,4.0,0,0,0
46,1985,1985-12-08,14,25.098,DEN,,RAI,L 14-17,,,,
47,1985,1985-12-14,15,25.104,DEN,,KAN,W 14-13,1.0,0,0,0
48,1985,1985-12-20,16,25.110,DEN,@,SEA,W 27-24,,,,
49,1986,1986-09-07,1,26.006,DEN,,RAI,W 38-36,,,,
50,1986,1986-09-15,2,26.014,DEN,@,PIT,W 21-10,,,,
51,1986,1986-09-21,3,26.020,DEN,@,PHI,W 33-7,,,,
52,1986,1986-09-28,4,26.027,DEN,,NWE,W 27-20,2.5,0,0,0
53,1986,1986-10-05,5,26.034,DEN,,DAL,W 29-14,,,,
54,1986,1986-10-12,6,26.041,DEN,@,SDG,W 31-14,1.0,0,0,0
55,1986,1986-10-20,7,26.049,DEN,@,NYJ,L 10-22,2.0,0,0,0
56,1986,1986-10-26,8,26.055,DEN,,SEA,W 20-13,1.0,0,0,0
57,1986,1986-11-02,9,26.062,DEN,@,RAI,W 21-10,,,,
58,1986,1986-11-09,10,26.069,DEN,,SDG,L 3-9,,,,
59,1986,1986-11-16,11,26.076,DEN,,KAN,W 38-17,1.0,0,0,0
60,1986,1986-11-23,12,26.083,DEN,@,NYG,L 16-19,1.0,0,0,0
61,1986,1986-11-30,13,26.090,DEN,,CIN,W 34-28,1.0,0,0,0
62,1986,1986-12-07,14,26.097,DEN,@,KAN,L 10-37,,,,
63,1986,1986-12-13,15,26.103,DEN,,WAS,W 31-30,,,,
64,1986,1986-12-20,16,26.110,DEN,@,SEA,L 16-41,,,,
65,1987,1987-09-13,1,27.012,DEN,,SEA,W 40-17,0.0,1,-2,0
66,1987,1987-09-20,2,27.019,DEN,@,GNB,T 17-17,,,,
67,1987,1987-10-26,6,27.055,DEN,@,MIN,L 27-34,,,,
68,1987,1987-11-01,7,27.061,DEN,,DET,W 34-0,1.0,0,0,0
69,1987,1987-11-08,8,27.068,DEN,@,BUF,L 14-21,,,,
70,1987,1987-11-16,9,27.076,DEN,,CHI,W 31-29,1.0,0,0,0
71,1987,1987-11-22,10,27.082,DEN,@,RAI,W 23-17,2.0,0,0,0
72,1987,1987-11-29,11,27.089,DEN,@,SDG,W 31-17,1.0,0,0,0
73,1987,1987-12-06,12,27.096,DEN,,NWE,W 31-20,0.0,2,25,0
74,1987,1987-12-13,13,27.103,DEN,@,SEA,L 21-28,1.0,0,0,0
75,1987,1987-12-19,14,27.109,DEN,,KAN,W 20-17,,,,
76,1987,1987-12-27,15,27.117,DEN,,SDG,W 24-0,1.0,0,0,0
77,1988,1988-09-04,1,28.003,DEN,,SEA,L 14-21,,,,
78,1988,1988-09-11,2,28.010,DEN,,SDG,W 34-3,,,,
79,1988,1988-09-18,3,28.017,DEN,@,KAN,L 13-20,,,,
80,1988,1988-10-02,5,28.031,DEN,@,SDG,W 12-0,,,,
81,1988,1988-10-09,6,28.038,DEN,@,SFO,W 16-13,,,,
82,1988,1988-10-16,7,28.045,DEN,,ATL,W 30-14,1.0,0,0,0
83,1988,1988-10-23,8,28.052,DEN,@,PIT,L 21-39,,,,
84,1988,1988-12-11,15,28.101,DEN,@,SEA,L 14-42,,,,
85,1988,1988-12-17,16,28.107,DEN,,NWE,W 21-10,,,,
86,1989,1989-09-18,2,29.017,DEN,@,BUF,W 28-14,,,,
87,1989,1989-09-24,3,29.023,DEN,,RAI,W 31-21,,,,
88,1989,1989-10-01,4,29.030,DEN,@,CLE,L 13-16,,,,
89,1989,1989-10-08,5,29.037,DEN,,SDG,W 16-10,1.0,0,0,0
90,1989,1989-10-15,6,29.044,DEN,,IND,W 14-3,,,,
91,1989,1989-10-22,7,29.051,DEN,@,SEA,W 24-21,1.0,0,0,0
92,1989,1989-10-29,8,29.058,DEN,,PHI,L 24-28,,,,
93,1989,1989-11-05,9,29.065,DEN,,PIT,W 34-7,,,,
94,1989,1989-11-12,10,29.072,DEN,@,KAN,W 16-13,2.0,0,0,0
95,1989,1989-11-20,11,29.080,DEN,@,WAS,W 14-10,,,,
96,1989,1989-11-26,12,29.086,DEN,,SEA,W 41-14,2.5,0,0,0
97,1989,1989-12-03,13,29.093,DEN,@,RAI,L 13-16,1.0,0,0,0
98,1989,1989-12-10,14,29.100,DEN,,NYG,L 7-14,,,,
99,1989,1989-12-16,15,29.106,DEN,@,PHO,W 37-0,,,,
100,1989,1989-12-24,16,29.114,DEN,@,SDG,L 16-19,,,,
101,1990,1990-09-09,1,30.008,DEN,@,RAI,L 9-14,,,,
102,1990,1990-09-17,2,30.016,DEN,,KAN,W 24-23,,,,
103,1990,1990-09-23,3,30.022,DEN,,SEA,W 34-31,,,,
104,1990,1990-09-30,4,30.029,DEN,@,BUF,L 28-29,1.0,0,0,0
105,1990,1990-10-08,5,30.037,DEN,,CLE,L 29-30,,,,
106,1990,1990-10-14,6,30.043,DEN,,PIT,L 17-34,,,,
107,1990,1990-10-21,7,30.050,DEN,@,IND,W 27-17,,,,
108,1990,1990-11-04,8,30.064,DEN,@,MIN,L 22-27,1.0,0,0,0
109,1990,1990-11-11,9,30.071,DEN,@,SDG,L 7-19,1.0,0,0,0
110,1990,1990-11-18,10,30.078,DEN,,CHI,L 13-16,,,,
111,1990,1990-11-22,11,30.082,DEN,@,DET,L 27-40,,,,
112,1990,1990-12-02,12,30.092,DEN,,RAI,L 20-23,1.0,0,0,0
113,1990,1990-12-09,13,30.099,DEN,@,KAN,L 20-31,,,,
114,1990,1990-12-16,14,30.106,DEN,,SDG,W 20-10,,,,
115,1990,1990-12-23,15,30.113,DEN,@,SEA,L 12-17,,,,
116,1990,1990-12-30,16,30.120,DEN,,GNB,W 22-13,1.0,0,0,0
117,1991,1991-09-01,1,31.000,DEN,,CIN,W 45-14,1.0,0,0,0
118,1991,1991-09-08,2,31.007,DEN,@,RAI,L 13-16,1.0,0,0,0
119,1991,1991-09-15,3,31.014,DEN,,SEA,W 16-10,,,,
120,1991,1991-09-22,4,31.021,DEN,,SDG,W 27-19,,,,
121,1991,1991-09-29,5,31.028,DEN,@,MIN,W 13-6,,,,
122,1991,1991-10-06,6,31.035,DEN,@,HOU,L 14-42,,,,
123,1991,1991-10-20,7,31.049,DEN,,KAN,W 19-16,,,,
124,1991,1991-10-27,8,31.056,DEN,@,NWE,W 9-6,,,,
125,1991,1991-11-03,9,31.063,DEN,,PIT,W 20-13,1.0,0,0,0
126,1991,1991-11-10,10,31.070,DEN,,RAI,L 16-17,,,,
127,1991,1991-11-17,11,31.077,DEN,@,KAN,W 24-20,,,,
128,1991,1991-11-24,12,31.084,DEN,@,SEA,L 10-13,,,,
129,1991,1991-12-01,13,31.091,DEN,,NWE,W 20-3,2.0,0,0,0
130,1991,1991-12-08,14,31.098,DEN,@,CLE,W 17-7,1.0,0,0,0
131,1991,1991-12-15,15,31.105,DEN,,PHO,W 24-19,2.0,0,0,0
132,1991,1991-12-22,16,31.112,DEN,@,SDG,W 17-14,1.0,0,0,0
133,1992,1992-09-06,1,32.005,DEN,,RAI,W 17-13,1.0,0,0,0
134,1992,1992-09-13,2,32.012,DEN,,SDG,W 21-13,,,,
135,1992,1992-09-20,3,32.019,DEN,@,PHI,L 0-30,,,,
136,1992,1992-09-27,4,32.026,DEN,@,CLE,W 12-0,,,,
137,1992,1992-10-04,5,32.033,DEN,,KAN,W 20-19,1.0,0,0,0
138,1992,1992-10-12,6,32.041,DEN,@,WAS,L 3-34,,,,
139,1992,1992-10-18,7,32.047,DEN,,HOU,W 27-21,1.0,0,0,0
140,1992,1992-10-25,8,32.054,DEN,@,SDG,L 21-24,,,,
141,1992,1992-11-08,9,32.068,DEN,,NYJ,W 27-16,,,,
142,1992,1992-11-15,10,32.075,DEN,,NYG,W 27-13,,,,
143,1992,1992-11-22,11,32.082,DEN,@,RAI,L 0-24,1.0,0,0,0
144,1992,1992-11-30,12,32.090,DEN,@,SEA,L 13-16,0.5,0,0,0
145,1992,1992-12-06,13,32.096,DEN,,DAL,L 27-31,,,,
146,1992,1992-12-12,14,32.102,DEN,@,BUF,L 17-27,,,,
147,1992,1992-12-20,15,32.110,DEN,,SEA,W 10-6,2.0,0,0,0
148,1992,1992-12-27,16,32.117,DEN,@,KAN,L 20-42,1.0,0,0,0
149,1993,1993-09-05,1,33.004,DEN,@,NYJ,W 26-20,,,,
150,1993,1993-09-12,2,33.011,DEN,,SDG,W 34-17,1.0,0,0,0
151,1993,1993-09-20,3,33.019,DEN,@,KAN,L 7-15,1.0,0,0,0
152,1993,1993-10-03,4,33.032,DEN,,IND,W 35-13,1.0,0,0,0
153,1993,1993-10-10,5,33.039,DEN,@,GNB,L 27-30,,,,
154,1993,1993-10-18,6,33.047,DEN,,RAI,L 20-23,,,,
155,1993,1993-10-31,7,33.060,DEN,,SEA,W 28-17,1.0,0,0,0
156,1993,1993-11-07,8,33.067,DEN,@,CLE,W 29-14,2.0,0,0,0
157,1993,1993-11-14,9,33.074,DEN,,MIN,L 23-26,1.0,0,0,0
158,1993,1993-11-21,10,33.081,DEN,,PIT,W 37-13,2.0,0,0,0
159,1993,1993-11-28,11,33.088,DEN,@,SEA,W 17-9,,,,
160,1993,1993-12-05,12,33.095,DEN,@,SDG,L 10-13,,,,
161,1993,1993-12-12,13,33.102,DEN,,KAN,W 27-21,,,,
162,1993,1993-12-18,14,33.108,DEN,@,CHI,W 13-3,,,,
163,1993,1993-12-26,15,33.116,DEN,,TAM,L 10-17,,,,
164,1993,1994-01-02,16,33.123,DEN,@,RAI,L 30-33,,,,
165,1994,1994-09-04,1,34.003,DEN,,SDG,L 34-37,,,,
166,1994,1994-09-11,2,34.010,DEN,@,NYJ,L 22-25,0.5,0,0,0
167,1994,1994-09-18,3,34.017,DEN,,RAI,L 16-48,1.0,0,0,0
168,1994,1994-09-26,4,34.025,DEN,@,BUF,L 20-27,,,,
169,1994,1994-10-09,5,34.038,DEN,@,SEA,W 16-9,,,,
170,1994,1994-10-17,6,34.046,DEN,,KAN,L 28-31,,,,
171,1994,1994-10-23,7,34.052,DEN,@,SDG,W 20-15,,,,
172,1994,1994-10-30,8,34.059,DEN,,CLE,W 26-14,,,,
173,1994,1994-11-06,9,34.066,DEN,@,RAM,L 21-27,,,,
174,1994,1994-11-13,10,34.073,DEN,,SEA,W 17-10,,,,
175,1994,1994-11-20,11,34.080,DEN,,ATL,W 32-28,,,,
176,1994,1994-11-27,12,34.087,DEN,,CIN,W 15-13,,,,
177,1994,1994-12-04,13,34.094,DEN,@,KAN,W 20-17,,,,
178,1994,1994-12-11,14,34.101,DEN,@,RAI,L 13-23,,,,
179,1994,1994-12-17,15,34.107,DEN,@,SFO,L 19-42,,,,
180,1994,1994-12-24,16,34.114,DEN,,NOR,L 28-30,,,,
