ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-08,1,23.075,PIT,,IND,W 45-3,,,,,
2,1986,1986-09-07,1,24.074,PIT,@,SEA,L 0-30,,,,,
3,1986,1986-09-15,2,24.082,PIT,,DEN,L 10-21,,,,,
4,1986,1986-09-21,3,24.088,PIT,@,MIN,L 7-31,,,,,
5,1986,1986-09-28,4,24.095,PIT,@,HOU,W 22-16,,,,,
6,1986,1986-10-05,5,24.102,PIT,,CLE,L 24-27,,,,,
7,1986,1986-10-13,6,24.110,PIT,@,CIN,L 22-24,,,,,
8,1986,1986-10-19,7,24.116,PIT,,NWE,L 0-34,,,,,
9,1986,1986-10-26,8,24.123,PIT,,CIN,W 30-9,,,,,
10,1986,1986-11-02,9,24.130,PIT,,GNB,W 27-3,,,,,
11,1986,1986-11-09,10,24.137,PIT,@,BUF,L 12-16,,,,,
12,1986,1986-11-16,11,24.144,PIT,,HOU,W 21-10,,,,,
13,1986,1986-11-23,12,24.151,PIT,@,CLE,L 31-37,,,,,
14,1986,1986-11-30,13,24.158,PIT,@,CHI,L 10-13,,,,,
15,1986,1986-12-07,14,24.165,PIT,,DET,W 27-17,,,,,
16,1986,1986-12-13,15,24.171,PIT,@,NYJ,W 45-24,,,,,
17,1986,1986-12-21,16,24.179,PIT,,KAN,L 19-24,,,,,
18,1987,1987-09-13,1,25.080,TAM,,ATL,W 48-10,,,,,
19,1987,1987-09-20,2,25.087,TAM,@,CHI,L 3-20,,,,,
20,1987,1987-10-18,5,25.115,TAM,,MIN,W 20-10,,,,,
21,1987,1987-10-25,6,25.122,TAM,,CHI,L 26-27,,,,,
22,1987,1987-11-01,7,25.129,TAM,@,GNB,W 23-17,,,,,
23,1987,1987-11-08,8,25.136,TAM,@,STL,L 28-31,,,,,
24,1987,1987-11-15,9,25.143,TAM,@,MIN,L 17-23,,,,,
25,1987,1987-11-22,10,25.150,TAM,,SFO,L 10-24,,,,,
26,1987,1987-11-29,11,25.157,TAM,@,RAM,L 3-35,,,,,
27,1987,1987-12-06,12,25.164,TAM,@,NOR,L 34-44,,,,,
28,1987,1987-12-13,13,25.171,TAM,,DET,L 10-20,,,,,
29,1987,1987-12-20,14,25.178,TAM,,STL,L 14-31,,,,,
30,1987,1987-12-27,15,25.185,TAM,@,IND,L 6-24,,,,,
31,1988,1988-09-04,1,26.071,TAM,,PHI,L 14-41,,,,,
32,1988,1988-09-11,2,26.078,TAM,@,GNB,W 13-10,,,,,
33,1988,1988-09-18,3,26.085,TAM,,PHO,L 24-30,,,,,
34,1988,1988-09-25,4,26.092,TAM,@,NOR,L 9-13,,,,,
35,1988,1988-10-02,5,26.099,TAM,,GNB,W 27-24,,,,,
36,1988,1988-10-09,6,26.106,TAM,@,MIN,L 13-14,,,,,
37,1988,1988-10-16,7,26.113,TAM,@,IND,L 31-35,,,,,
38,1988,1988-11-20,12,26.148,TAM,,CHI,L 15-27,,,,,
39,1988,1988-11-27,13,26.155,TAM,@,ATL,L 10-17,,,,,
40,1988,1988-12-04,14,26.162,TAM,,BUF,W 10-5,,,,,
41,1988,1988-12-11,15,26.169,TAM,@,NWE,L 7-10,,,,,
42,1988,1988-12-18,16,26.176,TAM,,DET,W 21-10,,,,,
43,1989,1989-09-10,1,27.077,RAI,,SDG,W 40-14,,,,,
44,1989,1989-09-17,2,27.084,RAI,@,KAN,L 19-24,,,,,
45,1989,1989-09-24,3,27.091,RAI,@,DEN,L 21-31,,,,,
46,1989,1989-10-01,4,27.098,RAI,,SEA,L 20-24,,,,,
47,1989,1989-10-09,5,27.106,RAI,@,NYJ,W 14-7,,,,,
48,1989,1989-10-15,6,27.112,RAI,,KAN,W 20-14,,,,,
49,1989,1989-10-22,7,27.119,RAI,@,PHI,L 7-10,,,,,
50,1989,1989-10-29,8,27.126,RAI,,WAS,W 37-24,,,,,
51,1989,1989-11-05,9,27.133,RAI,,CIN,W 28-7,,,,,
52,1989,1989-11-12,10,27.140,RAI,@,SDG,L 12-14,,,,,
53,1989,1989-11-19,11,27.147,RAI,@,HOU,L 7-23,,,,,
54,1989,1989-11-26,12,27.154,RAI,,NWE,W 24-21,,,,,
55,1989,1989-12-03,13,27.161,RAI,,DEN,W 16-13,,,,,
56,1989,1989-12-10,14,27.168,RAI,,PHO,W 16-14,,,,,
57,1989,1989-12-17,15,27.175,RAI,@,SEA,L 17-23,,,,,
58,1989,1989-12-24,16,27.182,RAI,@,NYG,L 17-34,,1,2,2.00,0
59,1990,1990-09-09,1,28.076,RAI,,DEN,W 14-9,,,,,
60,1990,1990-09-16,2,28.083,RAI,@,SEA,W 17-13,,,,,
61,1990,1990-09-23,3,28.090,RAI,,PIT,W 20-3,,,,,
62,1990,1990-09-30,4,28.097,RAI,,CHI,W 24-10,,,,,
63,1990,1990-10-07,5,28.104,RAI,@,BUF,L 24-38,,,,,
64,1990,1990-10-14,6,28.111,RAI,,SEA,W 24-17,,,,,
65,1990,1990-10-21,7,28.118,RAI,@,SDG,W 24-9,,,,,
66,1990,1990-11-04,8,28.132,RAI,@,KAN,L 7-9,,,,,
67,1990,1990-11-11,9,28.139,RAI,,GNB,L 16-29,,,,,
68,1990,1990-11-19,10,28.147,RAI,@,MIA,W 13-10,,,,,
69,1990,1990-11-25,11,28.153,RAI,,KAN,L 24-27,,,,,
70,1990,1990-12-02,12,28.160,RAI,@,DEN,W 23-20,,1,7,7.00,0
71,1990,1990-12-10,13,28.168,RAI,@,DET,W 38-31,,,,,
72,1990,1990-12-16,14,28.174,RAI,,CIN,W 24-7,,,,,
73,1990,1990-12-22,15,28.180,RAI,@,MIN,W 28-24,,,,,
74,1990,1990-12-30,16,28.188,RAI,,SDG,W 17-12,,,,,
75,1991,1991-09-01,1,29.068,RAI,@,HOU,L 17-47,,,,,
76,1991,1991-09-08,2,29.075,RAI,,DEN,W 16-13,,,,,
77,1991,1991-09-15,3,29.082,RAI,,IND,W 16-0,,,,,
78,1991,1991-09-22,4,29.089,RAI,@,ATL,L 17-21,,,,,
79,1991,1991-09-29,5,29.096,RAI,,SFO,W 12-6,,,,,
80,1991,1991-10-06,6,29.103,RAI,,SDG,L 13-21,,1,0,0.00,0
81,1991,1991-10-13,7,29.110,RAI,@,SEA,W 23-20,,,,,
82,1991,1991-10-20,8,29.117,RAI,,RAM,W 20-17,,,,,
83,1991,1991-10-28,9,29.125,RAI,@,KAN,L 21-24,,,,,
84,1991,1991-11-10,10,29.138,RAI,@,DEN,W 17-16,,,,,
85,1991,1991-11-17,11,29.145,RAI,,SEA,W 31-7,,,,,
86,1991,1991-11-24,12,29.152,RAI,@,CIN,W 38-14,,,,,
87,1991,1991-12-01,13,29.159,RAI,@,SDG,W 9-7,,,,,
88,1991,1991-12-08,14,29.166,RAI,,BUF,L 27-30,,,,,
89,1991,1991-12-16,15,29.174,RAI,@,NOR,L 0-27,,,,,
90,1991,1991-12-22,16,29.180,RAI,,KAN,L 21-27,,,,,
91,1992,1992-09-06,1,30.073,RAI,@,DEN,L 13-17,,,,,
92,1992,1992-09-13,2,30.080,RAI,@,CIN,L 21-24,,,,,
93,1992,1992-09-20,3,30.087,RAI,,CLE,L 16-28,,,,,
94,1992,1992-09-28,4,30.095,RAI,@,KAN,L 7-27,,,,,
95,1992,1992-10-04,5,30.101,RAI,,NYG,W 13-10,,1,3,3.00,0
96,1992,1992-10-11,6,30.108,RAI,,BUF,W 20-3,,,,,
97,1992,1992-10-18,7,30.115,RAI,@,SEA,W 19-0,,,,,
98,1992,1992-10-25,8,30.122,RAI,,DAL,L 13-28,,,,,
99,1992,1992-11-08,9,30.136,RAI,@,PHI,L 10-31,,,,,
100,1992,1992-11-15,10,30.143,RAI,,SEA,W 20-3,,,,,
101,1992,1992-11-22,11,30.150,RAI,,DEN,W 24-0,,,,,
102,1992,1992-11-29,12,30.157,RAI,@,SDG,L 3-27,,,,,
103,1992,1992-12-06,13,30.164,RAI,,KAN,W 28-7,,,,,
104,1992,1992-12-14,14,30.172,RAI,@,MIA,L 7-20,,,,,
105,1992,1992-12-20,15,30.178,RAI,,SDG,L 14-36,,,,,
106,1992,1992-12-26,16,30.184,RAI,@,WAS,W 21-20,,,,,
107,1993,1993-09-05,1,31.072,RAI,,MIN,W 24-7,,,,,
108,1993,1993-09-12,2,31.079,RAI,@,SEA,W 17-13,,,,,
