ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-25,4,23.084,CHI,@,BAL,L 19-22
2,1983,1983-10-02,5,23.091,CHI,,DEN,W 31-14
3,1983,1983-10-09,6,23.098,CHI,,MIN,L 14-23
4,1983,1983-10-16,7,23.105,CHI,@,DET,L 17-31
5,1983,1983-10-23,8,23.112,CHI,@,PHI,W 7-6
6,1983,1983-10-30,9,23.119,CHI,,DET,L 17-38
7,1983,1983-11-06,10,23.126,CHI,@,RAM,L 14-21
8,1983,1983-11-13,11,23.133,CHI,,PHI,W 17-14
9,1983,1983-11-20,12,23.140,CHI,@,TAM,W 27-0
10,1983,1983-11-27,13,23.147,CHI,,SFO,W 13-3
11,1983,1983-12-04,14,23.154,CHI,@,GNB,L 28-31
12,1983,1983-12-11,15,23.161,CHI,@,MIN,W 19-13
13,1983,1983-12-18,16,23.168,CHI,,GNB,W 23-21
