ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.205,STL,@,CHI,L 10-17,,,
2,1978,1978-09-10,2,22.212,STL,,NWE,L 6-16,,,
3,1978,1978-09-17,3,22.219,STL,,WAS,L 10-28,,,
4,1978,1978-09-24,4,22.226,STL,@,DAL,L 12-21,,,
5,1978,1978-10-01,5,22.233,STL,@,MIA,L 10-24,,,
6,1978,1978-10-08,6,22.240,STL,,BAL,L 17-30,,,
7,1978,1978-10-15,7,22.247,STL,,DAL,L 21-24,,,
8,1978,1978-10-22,8,22.254,STL,@,NYJ,L 10-23,,,
9,1978,1978-10-29,9,22.261,STL,@,PHI,W 16-10,,,
10,1978,1978-11-05,10,22.268,STL,,NYG,W 20-10,,,
11,1978,1978-11-12,11,22.275,STL,@,SFO,W 16-10,,,
12,1978,1978-11-19,12,22.282,STL,@,WAS,W 27-17,,,
13,1978,1978-12-03,14,22.296,STL,,DET,W 21-14,,,
14,1978,1978-12-10,15,22.303,STL,@,NYG,L 0-17,,,
15,1978,1978-12-17,16,22.310,STL,,ATL,W 42-21,,,
16,1979,1979-09-09,2,23.211,BUF,,CIN,W 51-24,,,
17,1979,1979-09-16,3,23.218,BUF,@,SDG,L 19-27,,,
18,1979,1979-09-23,4,23.225,BUF,,NYJ,W 46-31,,,
19,1979,1979-09-30,5,23.232,BUF,@,BAL,W 31-13,,,
20,1979,1979-10-07,6,23.239,BUF,,CHI,L 0-7,,,
21,1979,1979-10-14,7,23.246,BUF,@,MIA,L 7-17,,,
22,1979,1979-10-21,8,23.253,BUF,,BAL,L 13-14,,,
23,1979,1979-10-28,9,23.260,BUF,@,DET,W 20-17,,,
24,1979,1979-11-04,10,23.267,BUF,,NWE,L 6-26,,,
25,1979,1979-11-11,11,23.274,BUF,@,NYJ,W 14-12,1,21,0
26,1979,1979-11-18,12,23.281,BUF,,GNB,W 19-12,,,
27,1979,1979-11-25,13,23.288,BUF,@,NWE,W 16-13,,,
28,1979,1979-12-02,14,23.295,BUF,,DEN,L 16-19,,,
29,1979,1979-12-09,15,23.302,BUF,@,MIN,L 3-10,,,
30,1979,1979-12-16,16,23.309,BUF,@,PIT,L 0-28,,,
31,1980,1980-10-12,6,24.245,BUF,,BAL,L 12-17,,,
32,1980,1980-10-19,7,24.252,BUF,@,MIA,L 14-17,,,
33,1980,1980-10-26,8,24.259,BUF,,NWE,W 31-13,,,
34,1980,1980-11-02,9,24.266,BUF,,ATL,L 14-30,,,
35,1980,1980-11-09,10,24.273,BUF,@,NYJ,W 31-24,,,
36,1980,1980-11-16,11,24.280,BUF,@,CIN,W 14-0,,,
37,1980,1980-11-23,12,24.287,BUF,,PIT,W 28-13,,,
38,1980,1980-11-30,13,24.294,BUF,@,BAL,L 24-28,,,
