ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,26.364,IND,@,NYJ,W 45-24,,,,,,,,,,,,,
2,2001,2001-09-23,2,27.013,IND,,BUF,W 42-26,,,,,,,,,,,,,
3,2001,2001-09-30,3,27.020,IND,@,NWE,L 13-44,,,,,,,,,,,,,
4,2001,2001-10-25,6,27.045,IND,@,KAN,W 35-28,,,,,,,,,,,,,
5,2001,2001-11-04,7,27.055,IND,@,BUF,W 30-14,,1,0,0.00,0,0,0,0.0,,,0,0,0
6,2001,2001-11-11,8,27.062,IND,,MIA,L 24-27,,,,,,,,,,,,,
7,2001,2001-11-18,9,27.069,IND,@,NOR,L 20-34,,,,,,,,,,,,,
8,2001,2001-11-25,10,27.076,IND,,SFO,L 21-40,*,,,,,,,,,,,,
9,2001,2001-12-02,11,27.083,IND,@,BAL,L 27-39,,,,,,,,,,,,,
10,2001,2001-12-10,12,27.091,IND,@,MIA,L 6-41,,,,,,,,,,,,,
11,2001,2001-12-16,13,27.097,IND,,ATL,W 41-27,,,,,,,,,,,,,
12,2001,2001-12-23,14,27.104,IND,,NYJ,L 28-29,*,0,0,,0,0,0,0.0,,,2,17,0
13,2001,2001-12-30,15,27.111,IND,@,STL,L 17-42,,,,,,,,,,,,,
14,2002,2002-09-08,1,27.363,IND,@,JAX,W 28-25,,,,,,,,,,,,,
15,2002,2002-09-15,2,28.005,IND,,MIA,L 13-21,,,,,,,,,,,,,
16,2002,2002-09-22,3,28.012,IND,@,HOU,W 23-3,,,,,,,,,,,,,
17,2002,2002-10-06,4,28.026,IND,,CIN,W 28-21,,,,,,,,,,,,,
18,2002,2002-10-13,5,28.033,IND,,BAL,W 22-20,,,,,,,,,,,,,
19,2002,2002-10-21,6,28.041,IND,@,PIT,L 10-28,,,,,,,,,,,,,
20,2002,2002-10-27,7,28.047,IND,@,WAS,L 21-26,,,,,,,,,,,,,
21,2002,2002-11-03,8,28.054,IND,,TEN,L 15-23,,,,,,,,,,,,,
22,2002,2002-11-10,9,28.061,IND,@,PHI,W 35-13,,,,,,,,,,,,,
23,2002,2002-11-17,10,28.068,IND,,DAL,W 20-3,,,,,,,,,,,,,
24,2002,2002-11-24,11,28.075,IND,@,DEN,W 23-20,,,,,,,,,,,,,
25,2002,2002-12-01,12,28.082,IND,,HOU,W 19-3,,,,,,,,,,,,,
26,2002,2002-12-08,13,28.089,IND,@,TEN,L 17-27,,,,,,,,,,,,,
27,2002,2002-12-15,14,28.096,IND,@,CLE,W 28-23,,,,,,,,,,,,,
28,2002,2002-12-22,15,28.103,IND,,NYG,L 27-44,,,,,,,,,,,,,
29,2002,2002-12-29,16,28.110,IND,,JAX,W 20-13,*,,,,,,,,,,,,
30,2003,2003-09-07,1,28.362,IND,@,CLE,W 9-6,*,0,0,,0,0,0,0.0,,,2,43,0
31,2003,2003-09-14,2,29.004,IND,,TEN,W 33-7,*,0,0,,0,1,6,0.0,,,1,75,1
32,2003,2003-09-21,3,29.011,IND,,JAX,W 23-13,*,,,,,,,,,,,,
33,2003,2003-09-28,4,29.018,IND,@,NOR,W 55-21,*,,,,,,,,,,,,
34,2003,2003-10-06,5,29.026,IND,@,TAM,W 38-35,*,,,,,,,,,,,,
35,2003,2003-10-12,6,29.032,IND,,CAR,L 20-23,*,,,,,,,,,,,,
36,2003,2003-10-26,7,29.046,IND,,HOU,W 30-21,*,,,,,,,,,,,,
37,2003,2003-11-02,8,29.053,IND,@,MIA,W 23-17,*,,,,,,,,,,,,
38,2003,2003-11-09,9,29.060,IND,@,JAX,L 23-28,*,,,,,,,,,,,,
39,2003,2003-11-16,10,29.067,IND,,NYJ,W 38-31,*,,,,,,,,,,,,
40,2003,2003-11-23,11,29.074,IND,@,BUF,W 17-14,*,,,,,,,,,,,,
41,2003,2003-11-30,12,29.081,IND,,NWE,L 34-38,*,0,0,,0,0,0,0.0,,,1,3,0
42,2003,2003-12-07,13,29.088,IND,@,TEN,W 29-27,,,,,,,,,,,,,
43,2003,2003-12-14,14,29.095,IND,,ATL,W 38-7,,,,,,,,,,,,,
44,2003,2003-12-21,15,29.102,IND,,DEN,L 17-31,,,,,,,,,,,,,
45,2003,2003-12-28,16,29.109,IND,@,HOU,W 20-17,*,,,,,,,,,,,,
46,2004,2004-09-09,1,29.365,IND,@,NWE,L 24-27,*,0,0,,0,0,0,0.0,,,1,12,0
47,2004,2004-09-19,2,30.009,IND,@,TEN,W 31-17,*,0,0,,0,0,0,0.0,,,1,0,0
48,2004,2004-09-26,3,30.016,IND,,GNB,W 45-31,*,,,,,,,,,,,,
49,2004,2004-10-03,4,30.023,IND,@,JAX,W 24-17,*,,,,,,,,,,,,
50,2004,2004-10-10,5,30.030,IND,,OAK,W 35-14,*,0,0,,0,0,0,0.0,,,1,0,0
51,2004,2004-10-24,6,30.044,IND,,JAX,L 24-27,*,,,,,,,,,,,,
52,2004,2004-10-31,7,30.051,IND,@,KAN,L 35-45,*,,,,,,,,,,,,
53,2004,2004-11-08,8,30.059,IND,,MIN,W 31-28,*,,,,,,,,,,,,
54,2004,2004-11-14,9,30.065,IND,,HOU,W 49-14,*,,,,,,,,,,,,
55,2004,2004-11-25,11,30.076,IND,@,DET,W 41-9,*,,,,,,,,,,,,
56,2004,2004-12-05,12,30.086,IND,,TEN,W 51-24,*,,,,,,,,,,,,
