ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,21.294,SDG,@,DEN,W 23-3,0,0,,0,0,0,0.0,1,0,0
2,1982,1982-09-19,2,21.301,SDG,@,KAN,L 12-19,0,0,,0,0,0,0.0,1,9,0
3,1982,1982-11-22,3,22.000,SDG,@,RAI,L 24-28,1,15,15.00,0,0,0,0.0,0,0,0
4,1982,1982-12-05,5,22.013,SDG,@,CLE,W 30-13,0,0,,0,,,,,,
5,1982,1982-12-11,6,22.019,SDG,@,SFO,W 41-37,0,0,,0,,,,,,
6,1982,1982-12-20,7,22.028,SDG,,CIN,W 50-34,3,30,10.00,0,0,0,0.0,0,0,0
7,1982,1982-12-26,8,22.034,SDG,,BAL,W 44-26,0,0,,0,,,,,,
8,1982,1983-01-02,9,22.041,SDG,,RAI,L 34-41,0,0,,0,,,,,,
9,1983,1983-09-12,2,22.294,SDG,@,KAN,W 17-14,0,0,,0,,,,,,
10,1983,1983-09-18,3,22.300,SDG,@,SEA,L 31-34,2,22,11.00,0,0,0,0.0,0,0,0
11,1983,1983-09-25,4,22.307,SDG,,CLE,L 24-30,1,19,19.00,0,0,0,0.0,0,0,0
12,1983,1983-10-02,5,22.314,SDG,@,NYG,W 41-34,0,0,,0,,,,,,
13,1983,1983-10-09,6,22.321,SDG,,SEA,W 28-21,0,0,,0,1,6,0.0,1,40,1
14,1983,1983-10-16,7,22.328,SDG,@,NWE,L 21-37,0,0,,0,,,,,,
15,1983,1983-10-23,8,22.335,SDG,@,DEN,L 6-14,0,0,,0,0,0,1.0,0,0,0
16,1983,1983-10-31,9,22.343,SDG,,WAS,L 24-27,0,0,,0,,,,,,
17,1983,1983-11-06,10,22.349,SDG,@,PIT,L 3-26,0,0,,0,,,,,,
18,1983,1983-11-13,11,22.356,SDG,,DAL,W 24-23,0,0,,0,,,,,,
19,1983,1983-11-20,12,22.363,SDG,@,STL,L 14-44,0,0,,0,0,0,0.0,1,9,0
20,1983,1983-11-27,13,23.005,SDG,,DEN,W 31-7,0,0,,0,,,,,,
21,1983,1983-12-01,14,23.009,SDG,,RAI,L 10-42,0,0,,0,,,,,,
22,1983,1983-12-11,15,23.019,SDG,,KAN,W 41-38,0,0,,0,,,,,,
23,1983,1983-12-18,16,23.026,SDG,@,RAI,L 14-30,0,0,,0,,,,,,
24,1984,1984-09-02,1,23.285,SDG,@,MIN,W 42-13,0,0,,0,0,0,0.0,2,31,0
25,1984,1984-09-09,2,23.292,SDG,@,SEA,L 17-31,,,,,,,,,,
26,1984,1984-10-07,6,23.320,SDG,@,GNB,W 34-28,,,,,,,,,,
27,1984,1984-10-14,7,23.327,SDG,@,KAN,L 13-31,,,,,,,,,,
28,1984,1984-10-21,8,23.334,SDG,,RAI,L 37-44,,,,,,,,,,
29,1984,1984-10-29,9,23.342,SDG,,SEA,L 0-24,,,,,,,,,,
30,1984,1984-11-04,10,23.348,SDG,@,IND,W 38-10,,,,,,,,,,
31,1984,1984-11-11,11,23.355,SDG,,DEN,L 13-16,,,,,,,,,,
32,1984,1984-11-18,12,23.362,SDG,,MIA,W 34-28,,,,,,,,,,
33,1984,1984-11-25,13,24.003,SDG,@,PIT,L 24-52,,,,,,,,,,
34,1984,1984-12-03,14,24.011,SDG,,CHI,W 20-7,,,,,,,,,,
35,1984,1984-12-09,15,24.017,SDG,@,DEN,L 13-16,0,0,,0,0,0,1.0,0,0,0
36,1984,1984-12-16,16,24.024,SDG,,KAN,L 21-42,,,,,,,,,,
