ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2003,2003-11-16,10,22.172,HOU,@,BUF,W 12-10,,1.0,,
2,2003,2003-11-23,11,22.179,HOU,,NWE,L 20-23,,0.5,,
3,2003,2003-11-30,12,22.186,HOU,,ATL,W 17-13,,,,
4,2003,2003-12-07,13,22.193,HOU,@,JAX,L 0-27,,0.5,,
5,2003,2003-12-14,14,22.200,HOU,@,TAM,L 3-16,,,,
6,2003,2003-12-21,15,22.207,HOU,,TEN,L 24-27,,,,
7,2004,2004-12-12,13,23.198,HOU,,IND,L 14-23,,,,
8,2004,2004-12-19,14,23.205,HOU,@,CHI,W 24-5,,,,
9,2004,2004-12-26,15,23.212,HOU,@,JAX,W 21-0,,,,
10,2004,2005-01-02,16,23.219,HOU,,CLE,L 14-22,,,,
11,2005,2005-09-11,1,24.106,HOU,@,BUF,L 7-22,,,,
12,2005,2005-09-18,2,24.113,HOU,,PIT,L 7-27,,,,
13,2005,2005-10-02,3,24.127,HOU,@,CIN,L 10-16,*,,,
14,2005,2005-10-09,4,24.134,HOU,,TEN,L 20-34,*,,,
15,2005,2005-10-16,5,24.141,HOU,@,SEA,L 10-42,*,,,
16,2005,2005-10-23,6,24.148,HOU,,IND,L 20-38,,1.0,,
17,2005,2005-10-30,7,24.155,HOU,,CLE,W 19-16,*,,,
18,2005,2005-11-06,8,24.162,HOU,@,JAX,L 14-21,*,,,
19,2005,2005-11-13,9,24.169,HOU,@,IND,L 17-31,,,,
20,2005,2005-11-20,10,24.176,HOU,,KAN,L 17-45,*,,,
21,2005,2005-11-27,11,24.183,HOU,,STL,L 27-33,*,1.0,,
22,2005,2005-12-04,12,24.190,HOU,@,BAL,L 15-16,*,3.0,,
23,2005,2005-12-11,13,24.197,HOU,@,TEN,L 10-13,*,,,
24,2005,2005-12-18,14,24.204,HOU,,ARI,W 30-19,*,,,
25,2005,2005-12-24,15,24.210,HOU,,JAX,L 20-38,*,2.0,,
26,2005,2006-01-01,16,24.218,HOU,@,SFO,L 17-20,*,,,
27,2006,2006-09-10,1,25.105,HOU,,PHI,L 10-24,*,,,
28,2006,2006-09-17,2,25.112,HOU,@,IND,L 24-43,,,,
29,2006,2006-09-24,3,25.119,HOU,,WAS,L 15-31,,,,
30,2006,2006-10-01,4,25.126,HOU,,MIA,W 17-15,*,0.5,,
31,2006,2006-10-15,5,25.140,HOU,@,DAL,L 6-34,,,,
32,2006,2006-10-22,6,25.147,HOU,,JAX,W 27-7,,,,
33,2006,2006-10-29,7,25.154,HOU,@,TEN,L 22-28,*,,,
34,2006,2006-11-05,8,25.161,HOU,@,NYG,L 10-14,*,,,
35,2006,2006-11-12,9,25.168,HOU,@,JAX,W 13-10,*,,,
36,2006,2006-11-19,10,25.175,HOU,,BUF,L 21-24,*,1.0,,
37,2006,2006-11-26,11,25.182,HOU,@,NYJ,L 11-26,*,,,
38,2006,2006-12-03,12,25.189,HOU,@,OAK,W 23-14,*,,,
39,2006,2006-12-10,13,25.196,HOU,,TEN,L 20-26,*,,,
40,2006,2006-12-17,14,25.203,HOU,@,NWE,L 7-40,*,,,
41,2006,2006-12-24,15,25.210,HOU,,IND,W 27-24,,,,
42,2006,2006-12-31,16,25.217,HOU,,CLE,W 14-6,*,,,
43,2007,2007-09-09,1,26.104,HOU,,KAN,W 20-3,,,,
44,2007,2007-09-16,2,26.111,HOU,@,CAR,W 34-21,,,,
45,2007,2007-09-23,3,26.118,HOU,,IND,L 24-30,*,,,
46,2007,2007-09-30,4,26.125,HOU,@,ATL,L 16-26,*,,,
47,2007,2007-10-28,8,26.153,HOU,@,SDG,L 10-35,,,,
48,2007,2007-12-16,14,26.202,JAX,@,PIT,W 29-22,,,,
49,2007,2007-12-23,15,26.209,JAX,,OAK,W 49-11,,,,
50,2007,2007-12-30,16,26.216,JAX,@,HOU,L 28-42,,,,
51,2008,2008-09-07,1,27.102,CLE,,DAL,L 10-28,,0.0,0,0
52,2008,2008-09-14,2,27.109,CLE,,PIT,L 6-10,,,,
53,2008,2008-09-21,3,27.116,CLE,@,BAL,L 10-28,,0.0,2,0
54,2008,2008-09-28,4,27.123,CLE,@,CIN,W 20-12,,0.0,0,1
55,2008,2008-10-13,5,27.138,CLE,,NYG,W 35-14,,0.0,0,0
56,2008,2008-10-19,6,27.144,CLE,@,WAS,L 11-14,,0.0,0,1
57,2008,2008-11-02,8,27.158,CLE,,BAL,L 27-37,,,,
58,2008,2008-11-06,9,27.162,CLE,,DEN,L 30-34,,,,
59,2008,2008-11-17,10,27.173,CLE,@,BUF,W 29-27,,0.0,0,0
60,2008,2008-11-23,11,27.179,CLE,,HOU,L 6-16,,0.0,1,0
61,2008,2008-11-30,12,27.186,CLE,,IND,L 6-10,,,,
62,2008,2008-12-07,13,27.193,CLE,@,TEN,L 9-28,,0.0,0,0
63,2008,2008-12-15,14,27.201,CLE,@,PHI,L 10-30,,,,
64,2008,2008-12-21,15,27.207,CLE,,CIN,L 0-14,,,,
65,2008,2008-12-28,16,27.214,CLE,@,PIT,L 0-31,,,,
