ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1998,1998-09-06,1,22.303,WAS,@,NYG,L 24-31,,4,3,25,8.33,1,75.0%,6.25,1,6
2,1998,1998-09-14,2,22.311,WAS,,SFO,L 10-45,,,,,,,0.0%,,,
3,1998,1998-09-20,3,22.317,WAS,@,SEA,L 14-24,,,,,,,0.0%,,,
4,1998,1998-09-27,4,22.324,WAS,,DEN,L 16-38,,5,3,52,17.33,0,60.0%,10.40,0,0
5,1998,1998-10-04,5,22.331,WAS,,DAL,L 10-31,,2,1,3,3.00,0,50.0%,1.50,0,0
6,1998,1998-10-11,6,22.338,WAS,@,PHI,L 12-17,,,,,,,0.0%,,,
7,1998,1998-10-18,7,22.345,WAS,@,MIN,L 7-41,,1,1,6,6.00,0,100.0%,6.00,0,0
8,1998,1998-11-08,9,23.001,WAS,@,ARI,L 27-29,,,,,,,0.0%,,,
9,1998,1998-11-15,10,23.008,WAS,,PHI,W 28-3,,5,2,21,10.50,0,40.0%,4.20,0,0
10,1998,1998-11-22,11,23.015,WAS,,ARI,L 42-45,,6,4,72,18.00,0,66.7%,12.00,0,0
11,1998,1998-11-29,12,23.022,WAS,@,OAK,W 29-19,,3,3,24,8.00,1,100.0%,8.00,1,6
12,1998,1998-12-06,13,23.029,WAS,,SDG,W 24-20,,5,3,32,10.67,0,60.0%,6.40,0,0
13,1998,1998-12-13,14,23.036,WAS,@,CAR,W 28-25,,9,7,47,6.71,1,77.8%,5.22,1,6
14,1998,1998-12-19,15,23.042,WAS,,TAM,W 20-16,,11,6,62,10.33,1,54.5%,5.64,1,6
15,1998,1998-12-27,16,23.050,WAS,@,DAL,L 7-23,,7,4,39,9.75,0,57.1%,5.57,0,0
16,1999,1999-09-12,1,23.309,WAS,,DAL,L 35-41,*,1,1,5,5.00,0,100.0%,5.00,0,0
17,1999,1999-09-19,2,23.316,WAS,@,NYG,W 50-21,*,7,5,86,17.20,2,71.4%,12.29,2,12
18,1999,1999-09-26,3,23.323,WAS,@,NYJ,W 27-20,*,5,4,62,15.50,0,80.0%,12.40,0,0
19,1999,1999-10-03,4,23.330,WAS,,CAR,W 38-36,*,2,1,5,5.00,0,50.0%,2.50,0,0
20,1999,1999-10-17,5,23.344,WAS,@,ARI,W 24-10,*,3,2,18,9.00,1,66.7%,6.00,1,6
21,1999,1999-10-24,6,23.351,WAS,@,DAL,L 20-38,*,4,3,24,8.00,0,75.0%,6.00,0,0
22,1999,1999-10-31,7,23.358,WAS,,CHI,W 48-22,*,2,1,4,4.00,0,50.0%,2.00,0,0
23,1999,1999-11-07,8,24.000,WAS,,BUF,L 17-34,*,4,2,9,4.50,0,50.0%,2.25,0,0
24,1999,1999-11-14,9,24.007,WAS,@,PHI,L 28-35,*,3,3,23,7.67,0,100.0%,7.67,0,0
25,1999,1999-11-21,10,24.014,WAS,,NYG,W 23-13,*,3,,,,,0.0%,,,
26,1999,1999-11-28,11,24.021,WAS,,PHI,W 20-17,*,1,1,4,4.00,0,100.0%,4.00,0,0
27,1999,1999-12-12,13,24.035,WAS,,ARI,W 28-3,*,1,1,14,14.00,0,100.0%,14.00,0,0
28,1999,1999-12-19,14,24.042,WAS,@,IND,L 21-24,*,2,1,25,25.00,0,50.0%,12.50,0,0
29,1999,1999-12-26,15,24.049,WAS,@,SFO,W 26-20,*,5,2,7,3.50,0,40.0%,1.40,0,0
30,1999,2000-01-02,16,24.056,WAS,,MIA,W 21-10,*,4,2,38,19.00,0,50.0%,9.50,0,0
31,2000,2000-09-03,1,24.301,WAS,,CAR,W 20-17,*,3,2,9,4.50,0,66.7%,3.00,0,0
32,2000,2000-09-10,2,24.308,WAS,@,DET,L 10-15,*,4,3,19,6.33,1,75.0%,4.75,1,6
33,2000,2000-09-18,3,24.316,WAS,,DAL,L 21-27,*,5,1,15,15.00,0,20.0%,3.00,0,0
34,2000,2000-09-24,4,24.322,WAS,@,NYG,W 16-6,*,2,2,28,14.00,0,100.0%,14.00,0,0
35,2000,2000-10-01,5,24.329,WAS,,TAM,W 20-17,*,3,3,28,9.33,0,100.0%,9.33,0,0
36,2000,2000-10-08,6,24.336,WAS,@,PHI,W 17-14,*,5,3,48,16.00,0,60.0%,9.60,0,0
37,2000,2000-10-15,7,24.343,WAS,,BAL,W 10-3,,4,4,35,8.75,0,100.0%,8.75,0,0
38,2000,2000-10-22,8,24.350,WAS,@,JAX,W 35-16,,4,3,17,5.67,0,75.0%,4.25,0,0
39,2000,2000-10-30,9,24.358,WAS,,TEN,L 21-27,*,4,4,38,9.50,0,100.0%,9.50,0,0
40,2000,2000-11-05,10,24.364,WAS,@,ARI,L 15-16,*,7,5,53,10.60,0,71.4%,7.57,0,0
41,2000,2000-11-20,11,25.013,WAS,@,STL,W 33-20,*,3,2,21,10.50,0,66.7%,7.00,0,0
42,2000,2000-11-26,12,25.019,WAS,,PHI,L 20-23,,10,4,39,9.75,1,40.0%,3.90,1,6
43,2000,2000-12-03,13,25.026,WAS,,NYG,L 7-9,*,4,2,32,16.00,0,50.0%,8.00,0,0
44,2000,2000-12-10,14,25.033,WAS,@,DAL,L 13-32,,4,2,8,4.00,0,50.0%,2.00,0,0
45,2000,2000-12-16,15,25.039,WAS,@,PIT,L 3-24,*,6,4,85,21.25,0,66.7%,14.17,0,0
46,2000,2000-12-24,16,25.047,WAS,,ARI,W 20-3,,4,3,35,11.67,0,75.0%,8.75,0,0
47,2001,2001-09-09,1,25.306,WAS,@,SDG,L 3-30,*,6,2,23,11.50,0,33.3%,3.83,0,0
48,2001,2001-09-24,2,25.321,WAS,@,GNB,L 0-37,*,5,2,17,8.50,0,40.0%,3.40,0,0
49,2001,2001-09-30,3,25.327,WAS,,KAN,L 13-45,*,3,,,,,0.0%,,,
50,2001,2001-10-07,4,25.334,WAS,@,NYG,L 9-23,*,9,5,45,9.00,0,55.6%,5.00,0,0
51,2001,2001-10-15,5,25.342,WAS,@,DAL,L 7-9,*,,,,,,0.0%,,,
52,2001,2001-11-25,10,26.018,WAS,@,PHI,W 13-3,,,,,,,0.0%,,,
53,2001,2001-12-02,11,26.025,WAS,,DAL,L 14-20,,,,,,,0.0%,,,
54,2002,2002-09-08,1,26.305,SDG,@,CIN,W 34-6,*,1,,,,,0.0%,,,
55,2002,2002-09-15,2,26.312,SDG,,HOU,W 24-3,*,7,3,3,1.00,0,42.9%,0.43,0,0
56,2002,2002-09-22,3,26.319,SDG,@,ARI,W 23-15,*,4,3,44,14.67,0,75.0%,11.00,0,0
57,2002,2002-09-29,4,26.326,SDG,,NWE,W 21-14,*,2,,,,,0.0%,,,
58,2002,2002-10-06,5,26.333,SDG,@,DEN,L 9-26,*,2,1,8,8.00,0,50.0%,4.00,0,0
59,2002,2002-11-03,8,26.361,SDG,,NYJ,L 13-44,*,8,7,84,12.00,0,87.5%,10.50,0,0
60,2002,2002-11-10,9,27.003,SDG,@,STL,L 24-28,*,3,1,12,12.00,0,33.3%,4.00,0,0
61,2002,2002-11-17,10,27.010,SDG,,SFO,W 20-17,*,5,2,18,9.00,0,40.0%,3.60,0,0
62,2002,2002-11-24,11,27.017,SDG,@,MIA,L 3-30,*,11,8,61,7.63,0,72.7%,5.55,0,0
63,2002,2002-12-01,12,27.024,SDG,,DEN,W 30-27,*,6,3,40,13.33,0,50.0%,6.67,0,0
64,2002,2002-12-08,13,27.031,SDG,,OAK,L 7-27,*,6,4,24,6.00,0,66.7%,4.00,0,0
65,2002,2002-12-15,14,27.038,SDG,@,BUF,L 13-20,*,7,3,42,14.00,0,42.9%,6.00,0,0
66,2002,2002-12-22,15,27.045,SDG,@,KAN,L 22-24,*,3,2,45,22.50,0,66.7%,15.00,0,0
67,2002,2002-12-29,16,27.052,SDG,,SEA,L 28-31,*,11,8,129,16.13,1,72.7%,11.73,1,6
68,2003,2003-09-14,2,27.311,SDG,,DEN,L 13-37,,1,,,,,0.0%,,,
69,2003,2003-11-16,10,28.009,SDG,@,DEN,L 8-37,,5,,,,,0.0%,,,
70,2003,2003-11-23,11,28.016,SDG,,CIN,L 27-34,,,,,,,0.0%,,,
71,2003,2003-12-21,15,28.044,SDG,@,PIT,L 24-40,,,0,,,,0.0%,,,
72,2004,2004-09-12,1,28.310,DET,@,CHI,W 20-16,*,5,2,15,7.50,0,40.0%,3.00,0,0
73,2004,2004-09-19,2,28.317,DET,,HOU,W 28-16,*,3,2,13,6.50,0,66.7%,4.33,0,0
74,2004,2004-09-26,3,28.324,DET,,PHI,L 13-30,*,6,3,15,5.00,0,50.0%,2.50,0,0
75,2004,2004-10-10,4,28.338,DET,@,ATL,W 17-10,*,3,2,15,7.50,0,66.7%,5.00,0,0
76,2004,2004-10-17,5,28.345,DET,,GNB,L 10-38,*,3,1,4,4.00,0,33.3%,1.33,0,0
77,2004,2004-10-24,6,28.352,DET,@,NYG,W 28-13,*,5,5,52,10.40,0,100.0%,10.40,0,0
78,2004,2004-10-31,7,28.359,DET,@,DAL,L 21-31,*,4,2,25,12.50,0,50.0%,6.25,0,0
79,2004,2004-11-07,8,29.000,DET,,WAS,L 10-17,*,7,2,19,9.50,0,28.6%,2.71,0,0
80,2004,2004-11-14,9,29.007,DET,@,JAX,L 17-23,*,7,3,24,8.00,0,42.9%,3.43,0,0
81,2004,2004-11-21,10,29.014,DET,@,MIN,L 19-22,*,5,4,27,6.75,1,80.0%,5.40,1,6
82,2004,2004-11-25,11,29.018,DET,,IND,L 9-41,*,8,5,58,11.60,0,62.5%,7.25,0,0
83,2004,2004-12-05,12,29.028,DET,,ARI,W 26-12,*,1,1,5,5.00,0,100.0%,5.00,0,0
84,2004,2004-12-12,13,29.035,DET,@,GNB,L 13-16,*,2,,,,,0.0%,,,
85,2004,2004-12-19,14,29.042,DET,,MIN,L 27-28,*,4,2,26,13.00,0,50.0%,6.50,0,0
86,2004,2004-12-26,15,29.049,DET,,CHI,W 19-13,,4,1,13,13.00,0,25.0%,3.25,0,0
87,2004,2005-01-02,16,29.056,DET,@,TEN,L 19-24,*,9,6,66,11.00,0,66.7%,7.33,0,0
88,2005,2005-09-11,1,29.308,DEN,@,MIA,L 10-34,*,3,1,8,8.00,0,33.3%,2.67,0,0
89,2005,2005-09-18,2,29.315,DEN,,SDG,W 20-17,*,1,1,5,5.00,0,100.0%,5.00,0,0
90,2005,2005-09-26,3,29.323,DEN,,KAN,W 30-10,*,1,1,9,9.00,0,100.0%,9.00,0,0
91,2005,2005-10-02,4,29.329,DEN,@,JAX,W 20-7,*,3,3,27,9.00,0,100.0%,9.00,0,0
92,2005,2005-10-09,5,29.336,DEN,,WAS,W 21-19,*,2,0,0,,0,0.0%,0.00,0,0
93,2005,2005-10-16,6,29.343,DEN,,NWE,W 28-20,*,1,1,5,5.00,0,100.0%,5.00,0,0
94,2005,2005-10-23,7,29.350,DEN,@,NYG,L 23-24,*,4,3,22,7.33,0,75.0%,5.50,0,0
95,2005,2005-10-30,8,29.357,DEN,,PHI,W 49-21,*,2,2,7,3.50,1,100.0%,3.50,1,6
96,2005,2005-11-13,9,30.006,DEN,@,OAK,W 31-17,*,2,1,14,14.00,0,50.0%,7.00,0,0
97,2005,2005-11-20,10,30.013,DEN,,NYJ,W 27-0,*,1,1,9,9.00,0,100.0%,9.00,0,0
98,2005,2005-11-24,11,30.017,DEN,@,DAL,W 24-21,*,,0,0,,0,0.0%,,0,0
99,2005,2005-12-04,12,30.027,DEN,@,KAN,L 27-31,*,2,1,9,9.00,0,50.0%,4.50,0,0
100,2005,2005-12-11,13,30.034,DEN,,BAL,W 12-10,*,1,1,15,15.00,0,100.0%,15.00,0,0
101,2005,2005-12-17,14,30.040,DEN,@,BUF,W 28-17,,6,2,12,6.00,0,33.3%,2.00,0,0
102,2005,2005-12-24,15,30.047,DEN,,OAK,W 22-3,*,2,2,17,8.50,0,100.0%,8.50,0,0
103,2005,2005-12-31,16,30.054,DEN,@,SDG,W 23-7,*,5,1,11,11.00,0,20.0%,2.20,0,0
104,2006,2006-09-10,1,30.307,DEN,@,STL,L 10-18,*,3,2,24,12.00,0,66.7%,8.00,0,0
105,2006,2006-09-17,2,30.314,DEN,,KAN,W 9-6,*,4,2,8,4.00,0,50.0%,2.00,0,0
106,2006,2006-09-24,3,30.321,DEN,@,NWE,W 17-7,*,2,1,24,24.00,0,50.0%,12.00,0,0
107,2006,2006-10-09,4,30.336,DEN,,BAL,W 13-3,*,,0,0,,0,0.0%,,0,0
108,2006,2006-10-15,5,30.342,DEN,,OAK,W 13-3,*,1,0,0,,0,0.0%,0.00,0,0
109,2006,2006-10-22,6,30.349,DEN,@,CLE,W 17-7,*,2,0,0,,0,0.0%,0.00,0,0
110,2006,2006-10-29,7,30.356,DEN,,IND,L 31-34,*,,0,0,,0,0.0%,,0,0
111,2006,2006-11-05,8,30.363,DEN,@,PIT,W 31-20,*,1,0,0,,0,0.0%,0.00,0,0
112,2006,2006-11-12,9,31.005,DEN,@,OAK,W 17-13,*,8,6,49,8.17,0,75.0%,6.13,0,0
113,2006,2006-11-19,10,31.012,DEN,,SDG,L 27-35,*,1,1,4,4.00,0,100.0%,4.00,0,0
114,2006,2006-11-23,11,31.016,DEN,@,KAN,L 10-19,*,7,3,19,6.33,1,42.9%,2.71,1,6
115,2006,2006-12-03,12,31.026,DEN,,SEA,L 20-23,*,2,2,16,8.00,1,100.0%,8.00,1,6
116,2006,2006-12-10,13,31.033,DEN,@,SDG,L 20-48,*,2,1,16,16.00,0,50.0%,8.00,0,0
117,2006,2006-12-17,14,31.040,DEN,@,ARI,W 37-20,*,1,0,0,,0,0.0%,0.00,0,0
118,2006,2006-12-24,15,31.047,DEN,,CIN,W 24-23,,,0,0,,0,0.0%,,0,0
119,2006,2006-12-31,16,31.054,DEN,,SFO,L 23-26,,1,0,0,,0,0.0%,0.00,0,0
