ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-11-25,11,23.327,CLE,,MIA,L 13-30,0,0,,0,,,,
2,1990,1990-12-02,12,23.334,CLE,,RAM,L 23-38,1,15,15.00,0,0.0,0,0,0
3,1990,1990-12-09,13,23.341,CLE,@,HOU,L 14-58,0,0,,0,,,,
4,1990,1990-12-16,14,23.348,CLE,,ATL,W 13-10,0,0,,0,,,,
5,1990,1990-12-23,15,23.355,CLE,@,PIT,L 0-35,0,0,,0,,,,
6,1990,1990-12-30,16,23.362,CLE,@,CIN,L 14-21,0,0,,0,,,,
7,1991,1991-09-01,1,24.242,CLE,,DAL,L 14-26,,,,,,,,
8,1991,1991-09-08,2,24.249,CLE,@,NWE,W 20-0,,,,,,,,
9,1991,1991-09-15,3,24.256,CLE,,CIN,W 14-13,,,,,,,,
10,1991,1991-09-22,4,24.263,CLE,@,NYG,L 10-13,,,,,,,,
11,1991,1991-10-06,5,24.277,CLE,,NYJ,L 14-17,,,,,,,,
12,1991,1991-10-13,6,24.284,CLE,@,WAS,L 17-42,,,,,,,,
13,1991,1991-10-20,7,24.291,CLE,@,SDG,W 30-24,0,0,,0,1.0,0,0,0
14,1991,1991-10-27,8,24.298,CLE,,PIT,W 17-14,,,,,,,,
15,1991,1991-11-03,9,24.305,CLE,@,CIN,L 21-23,,,,,,,,
16,1991,1991-11-10,10,24.312,CLE,,PHI,L 30-32,,,,,,,,
17,1991,1991-11-17,11,24.319,CLE,@,HOU,L 24-28,,,,,,,,
18,1991,1991-11-24,12,24.326,CLE,,KAN,W 20-15,,,,,,,,
19,1991,1991-12-01,13,24.333,CLE,@,IND,W 31-0,,,,,,,,
20,1991,1991-12-08,14,24.340,CLE,,DEN,L 7-17,,,,,,,,
21,1991,1991-12-15,15,24.347,CLE,,HOU,L 14-17,,,,,,,,
22,1991,1991-12-22,16,24.354,CLE,@,PIT,L 10-17,,,,,,,,
23,1992,1992-09-06,1,25.248,CLE,@,IND,L 3-14,,,,,,,,
24,1992,1992-09-14,2,25.256,CLE,,MIA,L 23-27,,,,,,,,
25,1992,1992-09-20,3,25.262,CLE,@,RAI,W 28-16,,,,,,,,
26,1992,1992-09-27,4,25.269,CLE,,DEN,L 0-12,,,,,,,,
27,1992,1992-10-11,5,25.283,CLE,,PIT,W 17-9,,,,,,,,
28,1992,1992-10-18,6,25.290,CLE,,GNB,W 17-6,,,,,,,,
29,1992,1992-10-25,7,25.297,CLE,@,NWE,W 19-17,,,,,,,,
30,1992,1992-11-01,8,25.304,CLE,@,CIN,L 10-30,,,,,,,,
31,1992,1992-11-08,9,25.311,CLE,@,HOU,W 24-14,,,,,,,,
32,1992,1992-11-15,10,25.318,CLE,,SDG,L 13-14,,,,,,,,
33,1992,1992-11-22,11,25.325,CLE,@,MIN,L 13-17,,,,,,,,
34,1992,1992-11-29,12,25.332,CLE,,CHI,W 27-14,,,,,,,,
35,1992,1992-12-06,13,25.339,CLE,,CIN,W 37-21,,,,,,,,
36,1992,1992-12-13,14,25.346,CLE,@,DET,L 14-24,,,,,,,,
37,1992,1992-12-20,15,25.353,CLE,,HOU,L 14-17,,,,,,,,
38,1992,1992-12-27,16,25.360,CLE,@,PIT,L 13-23,,,,,,,,
39,1993,1993-09-05,1,26.246,NWE,@,BUF,L 14-38,,,,,,,,
40,1993,1993-09-12,2,26.253,NWE,,DET,L 16-19,,,,,,,,
41,1993,1993-09-19,3,26.260,NWE,,SEA,L 14-17,,,,,,,,
42,1993,1993-09-26,4,26.267,NWE,@,NYJ,L 7-45,,,,,,,,
43,1993,1993-10-10,5,26.281,NWE,@,PHO,W 23-21,,,,,,,,
44,1993,1993-10-17,6,26.288,NWE,,HOU,L 14-28,,,,,,,,
45,1993,1993-10-24,7,26.295,NWE,@,SEA,L 9-10,0,0,,0,0.0,1,40,0
46,1993,1993-10-31,8,26.302,NWE,@,IND,L 6-9,,,,,,,,
47,1993,1993-11-07,9,26.309,NWE,,BUF,L 10-13,,,,,,,,
48,1993,1993-11-21,10,26.323,NWE,@,MIA,L 13-17,,,,,,,,
49,1993,1993-11-28,11,26.330,NWE,,NYJ,L 0-6,,,,,,,,
50,1993,1993-12-05,12,26.337,NWE,@,PIT,L 14-17,,,,,,,,
51,1993,1993-12-19,14,26.351,NWE,@,CLE,W 20-17,,,,,,,,
52,1993,1994-01-02,16,27.000,NWE,,MIA,W 33-27,,,,,,,,
53,1994,1994-09-04,1,27.245,NWE,@,MIA,L 35-39,,,,,,,,
54,1994,1994-09-11,2,27.252,NWE,,BUF,L 35-38,,,,,,,,
55,1994,1994-09-18,3,27.259,NWE,@,CIN,W 31-28,,,,,,,,
56,1994,1994-09-25,4,27.266,NWE,@,DET,W 23-17,,,,,,,,
57,1994,1994-10-02,5,27.273,NWE,,GNB,W 17-16,,,,,,,,
58,1994,1994-10-09,6,27.280,NWE,,RAI,L 17-21,,,,,,,,
59,1994,1994-10-16,7,27.287,NWE,@,NYJ,L 17-24,,,,,,,,
60,1994,1994-10-30,8,27.301,NWE,,MIA,L 3-23,0,0,,0,0.0,2,30,0
61,1994,1994-11-06,9,27.308,NWE,@,CLE,L 6-13,,,,,,,,
62,1994,1994-11-13,10,27.315,NWE,,MIN,W 26-20,,,,,,,,
63,1994,1994-11-20,11,27.322,NWE,,SDG,W 23-17,,,,,,,,
64,1994,1994-11-27,12,27.329,NWE,@,IND,W 12-10,,,,,,,,
65,1994,1994-12-04,13,27.336,NWE,,NYJ,W 24-13,,,,,,,,
66,1994,1994-12-11,14,27.343,NWE,,IND,W 28-13,0,0,,0,0.0,1,21,0
67,1994,1994-12-18,15,27.350,NWE,@,BUF,W 41-17,,,,,,,,
68,1994,1994-12-24,16,27.356,NWE,@,CHI,W 13-3,,,,,,,,
69,1995,1995-09-03,1,28.244,MIN,@,CHI,L 14-31,,,,,,,,
70,1995,1995-09-10,2,28.251,MIN,,DET,W 20-10,,,,,,,,
