ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1979,1979-09-02,1,22.256,MIA,@,BUF,W 9-7,,,,,,,,,,
2,1979,1979-09-09,2,22.263,MIA,,SEA,W 19-10,,,,,,,,,,
3,1979,1979-09-16,3,22.270,MIA,@,MIN,W 27-12,,,,,,,,,,
4,1979,1979-09-23,4,22.277,MIA,,CHI,W 31-16,2,6,3.00,0,0,0,,0,0,0
5,1979,1979-09-30,5,22.284,MIA,@,NYJ,L 27-33,,,,,,,,,,
6,1979,1979-10-08,6,22.292,MIA,@,OAK,L 3-13,,,,,,,,,,
7,1979,1979-10-14,7,22.298,MIA,,BUF,W 17-7,,,,,,,,,,
8,1979,1979-10-21,8,22.305,MIA,@,NWE,L 13-28,,,,,,,,,,
9,1979,1979-10-28,9,22.312,MIA,,GNB,W 27-7,,,,,,,,,,
10,1979,1979-11-05,10,22.320,MIA,,HOU,L 6-9,,,,,,,,,,
11,1979,1979-11-11,11,22.326,MIA,,BAL,W 19-0,,,,,,,,,,
12,1979,1979-11-18,12,22.333,MIA,@,CLE,L 24-30,,,,,,,,,,
13,1979,1979-11-25,13,22.340,MIA,@,BAL,W 28-24,0,0,,0,2,21,10.50,0,0,0
14,1979,1979-11-29,14,22.344,MIA,,NWE,W 39-24,1,2,2.00,0,0,0,,0,0,0
15,1979,1979-12-09,15,22.354,MIA,@,DET,W 28-10,0,0,,0,1,2,2.00,0,0,0
16,1979,1979-12-15,16,22.360,MIA,,NYJ,L 24-27,,,,,,,,,,
17,1980,1980-09-07,1,23.262,MIA,@,BUF,L 7-17,6,43,7.17,0,0,0,,0,0,0
18,1980,1980-09-14,2,23.269,MIA,,CIN,W 17-16,11,47,4.27,0,3,24,8.00,0,0,0
19,1980,1980-09-21,3,23.276,MIA,@,ATL,W 20-17,9,12,1.33,0,1,1,1.00,0,0,0
20,1980,1980-09-28,4,23.283,MIA,,NOR,W 21-16,8,22,2.75,1,0,0,,0,1,6
21,1980,1980-10-05,5,23.290,MIA,,BAL,L 17-30,10,31,3.10,0,1,13,13.00,0,0,0
22,1980,1980-10-12,6,23.297,MIA,@,NWE,L 0-34,7,24,3.43,0,0,0,,0,0,0
23,1980,1980-10-19,7,23.304,MIA,,BUF,W 17-14,,,,,,,,,,
24,1980,1980-10-27,8,23.312,MIA,@,NYJ,L 14-17,,,,,,,,,,
25,1980,1980-11-02,9,23.318,MIA,@,OAK,L 10-16,,,,,,,,,,
26,1980,1980-11-09,10,23.325,MIA,@,RAM,W 35-14,,,,,,,,,,
27,1980,1980-11-16,11,23.332,MIA,,SFO,W 17-13,,,,,,,,,,
28,1980,1980-11-20,12,23.336,MIA,,SDG,L 24-27,,,,,,,,,,
29,1980,1980-11-30,13,23.346,MIA,@,PIT,L 10-23,1,3,3.00,0,0,0,,0,0,0
30,1980,1980-12-08,14,23.354,MIA,,NWE,W 16-13,,,,,,,,,,
31,1980,1980-12-14,15,23.360,MIA,@,BAL,W 24-14,2,3,1.50,0,0,0,,0,0,0
32,1980,1980-12-20,16,24.000,MIA,,NYJ,L 17-24,6,21,3.50,0,0,0,,0,0,0
33,1981,1981-09-27,4,24.281,MIA,@,BAL,W 31-28,1,9,9.00,0,1,4,4.00,0,0,0
34,1981,1981-10-04,5,24.288,MIA,,NYJ,T 28-28,2,5,2.50,0,0,0,,0,0,0
35,1981,1981-10-12,6,24.296,MIA,@,BUF,L 21-31,0,0,,0,0,0,,0,0,
36,1981,1981-10-18,7,24.302,MIA,,WAS,W 13-10,1,1,1.00,0,1,5,5.00,0,0,0
37,1981,1981-10-25,8,24.309,MIA,@,DAL,L 27-28,1,6,6.00,0,0,0,,0,0,0
38,1981,1981-11-01,9,24.316,MIA,,BAL,W 27-10,0,0,,0,0,0,,0,0,
39,1981,1981-11-08,10,24.323,MIA,@,NWE,W 30-27,0,0,,0,0,0,,0,0,
40,1981,1981-11-15,11,24.330,MIA,,OAK,L 17-33,0,0,,0,0,0,,0,0,
41,1981,1981-11-22,12,24.337,MIA,@,NYJ,L 15-16,0,0,,0,0,0,,0,0,
42,1981,1981-11-30,13,24.345,MIA,,PHI,W 13-10,0,0,,0,0,0,,0,0,
