ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2012,2012-09-09,1,25.025,IND,@,CHI,L 21-41,*,1,1,8,8.00,0,100.0%,8.00,0,0
2,2012,2012-09-16,2,25.032,IND,,MIN,W 23-20,,,,,,,0.0%,,,
3,2012,2012-09-23,3,25.039,IND,,JAX,L 17-22,,0,,,,,0.0%,,,
4,2012,2012-10-07,4,25.053,IND,,GNB,W 30-27,,,,,,,0.0%,,,
5,2013,2013-09-08,1,26.024,IND,,OAK,W 21-17,,,,,,,0.0%,,,
6,2013,2013-09-15,2,26.031,IND,,MIA,L 20-24,*,2,1,13,13.00,0,50.0%,6.50,0,0
7,2013,2013-09-22,3,26.038,IND,@,SFO,W 27-7,,,,,,,0.0%,,,
8,2013,2013-09-29,4,26.045,IND,@,JAX,W 37-3,,1,1,21,21.00,0,100.0%,21.00,0,0
9,2013,2013-10-06,5,26.052,IND,,SEA,W 34-28,*,,,,,,0.0%,,,
10,2013,2013-10-14,6,26.060,IND,@,SDG,L 9-19,,,,,,,0.0%,,,
11,2013,2013-12-08,13,26.115,KAN,@,WAS,W 45-10,,,,,,,0.0%,,,
12,2013,2013-12-15,14,26.122,KAN,@,OAK,W 56-31,,,,,,,0.0%,,,
13,2014,2014-12-14,14,27.121,DEN,@,SDG,W 22-10,,,,,,,0.0%,,,
14,2016,2016-10-09,5,29.055,MIA,,TEN,L 17-30,,2,2,4,2.00,0,100.0%,2.00,0,0
15,2016,2016-10-16,6,29.062,MIA,,PIT,W 30-15,,2,1,8,8.00,0,50.0%,4.00,0,0
16,2016,2016-10-23,7,29.069,MIA,,BUF,W 28-25,*,0,0,0,,0,0.0%,,0,0
17,2016,2016-11-06,8,29.083,MIA,,NYJ,W 27-23,*,4,3,42,14.00,1,75.0%,10.50,1,6
18,2016,2016-11-13,9,29.090,MIA,@,SDG,W 31-24,,1,0,0,,0,0.0%,0.00,0,0
19,2016,2016-11-20,10,29.097,MIA,@,LAR,W 14-10,,0,0,0,,0,0.0%,,0,0
20,2016,2016-11-27,11,29.104,MIA,,SFO,W 31-24,,0,0,0,,0,0.0%,,0,0
21,2016,2016-12-04,12,29.111,MIA,@,BAL,L 6-38,,1,1,7,7.00,0,100.0%,7.00,0,0
22,2016,2016-12-11,13,29.118,MIA,,ARI,W 26-23,,0,0,0,,0,0.0%,,0,0
