ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-17,1,28.054,RAM,,CHI,L 20-24,7,11,1.57,1,2,25,12.50,0
2,1950,1950-09-22,2,28.059,RAM,,NYY,W 45-28,7,25,3.57,0,4,105,26.25,1
3,1950,1950-10-01,3,28.068,RAM,@,SFO,W 35-14,7,25,3.57,1,0,0,,0
4,1950,1950-10-15,5,28.082,RAM,@,DET,W 30-28,8,9,1.13,1,4,74,18.50,0
5,1950,1950-10-22,6,28.089,RAM,,BAL,W 70-27,8,22,2.75,1,1,7,7.00,0
6,1950,1950-10-29,7,28.096,RAM,,DET,W 65-24,7,12,1.71,0,3,27,9.00,0
7,1950,1950-11-05,8,28.103,RAM,,SFO,W 28-21,17,68,4.00,1,2,58,29.00,0
8,1950,1950-11-12,9,28.110,RAM,@,GNB,W 45-14,7,37,5.29,1,1,-3,-3.00,0
9,1950,1950-11-19,10,28.117,RAM,@,NYY,W 43-35,14,129,9.21,3,2,16,8.00,0
10,1950,1950-11-26,11,28.124,RAM,@,CHI,L 14-24,8,15,1.88,1,5,106,21.20,0
11,1950,1950-12-03,12,28.131,RAM,,GNB,W 51-14,5,28,5.60,0,2,31,15.50,0
12,1951,1951-09-28,1,29.065,RAM,,NYY,W 54-14,8,81,10.13,1,0,0,,0
13,1951,1951-10-07,2,29.074,RAM,,CLE,L 23-38,1,6,6.00,0,0,0,,0
14,1951,1951-10-14,3,29.081,RAM,@,DET,W 27-21,6,32,5.33,0,0,0,,0
15,1951,1951-10-21,4,29.088,RAM,@,GNB,W 28-0,11,97,8.82,0,0,0,,0
16,1951,1951-10-28,5,29.095,RAM,@,SFO,L 17-44,10,45,4.50,1,1,9,9.00,0
17,1951,1951-11-04,6,29.102,RAM,,SFO,W 23-16,13,39,3.00,0,0,0,,0
18,1951,1951-11-11,7,29.109,RAM,,CRD,W 45-21,9,47,5.22,2,1,6,6.00,0
19,1951,1951-11-18,8,29.116,RAM,,NYY,W 48-21,7,78,11.14,2,0,0,,0
20,1951,1951-11-25,9,29.123,RAM,@,WAS,L 21-31,11,29,2.64,0,2,21,10.50,0
21,1951,1951-12-02,10,29.130,RAM,@,CHI,W 42-17,5,56,11.20,0,1,14,14.00,0
22,1951,1951-12-09,11,29.137,RAM,,DET,L 22-24,6,18,3.00,0,2,37,18.50,0
23,1951,1951-12-16,12,29.144,RAM,,GNB,W 42-14,8,41,5.13,0,1,15,15.00,1
24,1952,1952-10-05,2,30.072,DTX,,SFO,L 14-37,8,14,1.75,0,0,0,,0
25,1952,1952-10-12,3,30.079,DTX,@,CHI,L 20-38,0,0,,0,2,96,48.00,0
26,1952,1952-10-18,4,30.085,DTX,,GNB,L 14-24,6,9,1.50,1,0,0,,0
27,1952,1952-10-26,5,30.093,DTX,@,SFO,L 21-48,6,39,6.50,0,1,15,15.00,0
28,1952,1952-11-02,6,30.100,DTX,@,RAM,L 20-42,4,22,5.50,0,0,0,,0
29,1952,1952-11-16,8,30.114,DTX,@,DET,L 13-43,7,20,2.86,0,3,39,13.00,0
30,1952,1952-11-23,9,30.121,DTX,@,GNB,L 14-42,5,7,1.40,1,3,13,4.33,0
31,1952,1952-12-07,11,30.135,DTX,@,PHI,L 21-38,3,8,2.67,0,0,0,,0
32,1952,1952-12-13,12,30.141,DTX,@,DET,L 6-41,4,8,2.00,0,0,0,,0
