ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,23.202,BUF,,NYJ,L 3-23,,,0,0,,0,0.0%,,,,,,,,,,,
2,1994,1994-09-11,2,23.209,BUF,@,NWE,W 38-35,,,0,0,,0,0.0%,,,,,,,,,,,
3,1994,1994-09-18,3,23.216,BUF,@,HOU,W 15-7,,,0,0,,0,0.0%,,,,,,,,,,,
4,1994,1994-11-14,10,23.273,BUF,@,PIT,L 10-23,,,0,0,,0,0.0%,,,,,,,,,,,
5,1994,1994-11-20,11,23.279,BUF,,GNB,W 29-20,,,0,0,,0,0.0%,,,,,,,,,,,
6,1994,1994-11-24,12,23.283,BUF,@,DET,L 21-35,,,0,0,,0,0.0%,,,,,,,,,,,
7,1994,1994-12-04,13,23.293,BUF,@,MIA,W 42-31,,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0
8,1994,1994-12-11,14,23.300,BUF,,MIN,L 17-21,,1,0,0,,0,0.0%,0.00,,,,,,,,,,
9,1994,1994-12-18,15,23.307,BUF,,NWE,L 17-41,,,0,0,,0,0.0%,,,,,,,,,,,
10,1994,1994-12-24,16,23.313,BUF,@,IND,L 9-10,,0,0,0,,0,0.0%,,,,,,,,,,,
11,1995,1995-09-03,1,24.201,BUF,@,DEN,L 7-22,,4,0,0,,0,0.0%,0.00,,,,,,,,,,
12,1995,1995-09-10,2,24.208,BUF,,CAR,W 31-9,,4,0,0,,0,0.0%,0.00,,,,,,,,,,
13,1995,1995-09-17,3,24.215,BUF,,IND,W 20-14,,8,7,38,5.43,0,87.5%,4.75,0,0,,0,0,0,,0,0,0
14,1995,1995-10-02,4,24.230,BUF,@,CLE,W 22-19,,6,4,24,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0
15,1995,1995-10-08,5,24.236,BUF,,NYJ,W 29-10,,0,0,0,,0,0.0%,,,,,,,,,,,
16,1995,1995-10-15,6,24.243,BUF,,SEA,W 27-21,,12,7,74,10.57,1,58.3%,6.17,0,0,,0,0,0,,0,1,6
17,1995,1995-10-23,7,24.251,BUF,@,NWE,L 14-27,,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,0
18,1995,1995-10-29,8,24.257,BUF,@,MIA,L 6-23,,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0
19,1995,1995-11-05,9,24.264,BUF,@,IND,W 16-10,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,0,0
20,1995,1995-11-12,10,24.271,BUF,,ATL,W 23-17,,5,4,86,21.50,0,80.0%,17.20,0,0,,0,0,0,,0,0,0
