ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,23.158,DAL,,PHI,L 14-41,,
2,2000,2000-09-10,2,23.165,DAL,@,ARI,L 31-32,,
3,2000,2000-09-24,4,23.179,DAL,,SFO,L 24-41,,
4,2000,2000-10-01,5,23.186,DAL,@,CAR,W 16-13,,
5,2000,2000-10-15,6,23.200,DAL,@,NYG,L 14-19,,
6,2000,2000-10-22,7,23.207,DAL,,ARI,W 48-7,,1.0
7,2000,2000-10-29,8,23.214,DAL,,JAX,L 17-23,,
8,2000,2000-11-05,9,23.221,DAL,@,PHI,L 13-16,,
9,2000,2000-11-12,10,23.228,DAL,,CIN,W 23-6,,
10,2000,2000-11-19,11,23.235,DAL,@,BAL,L 0-27,,1.0
11,2000,2000-11-23,12,23.239,DAL,,MIN,L 15-27,,1.0
12,2000,2000-12-03,13,23.249,DAL,@,TAM,L 7-27,,1.0
13,2000,2000-12-10,14,23.256,DAL,,WAS,W 32-13,,
14,2000,2000-12-17,15,23.263,DAL,,NYG,L 13-17,,
15,2000,2000-12-25,16,23.271,DAL,@,TEN,L 0-31,,
16,2001,2001-09-09,1,24.164,DAL,,TAM,L 6-10,,
17,2001,2001-09-23,2,24.178,DAL,,SDG,L 21-32,,
18,2001,2001-09-30,3,24.185,DAL,@,PHI,L 18-40,,
19,2001,2001-10-07,4,24.192,DAL,@,OAK,L 21-28,,
