ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1961,1961-09-17,1,22.306,BAL,,RAM,W 27-24,0,0,,0,0,0,,0,1,27,0
2,1961,1961-09-24,2,22.313,BAL,,DET,L 15-16,0,0,,0,1,16,16.00,0,0,0,0
3,1961,1961-10-01,3,22.320,BAL,,MIN,W 34-33,4,93,23.25,0,0,0,,0,0,0,0
4,1961,1961-10-08,4,22.327,BAL,@,GNB,L 7-45,0,0,,0,0,0,,0,1,11,0
5,1961,1961-10-15,5,22.334,BAL,@,CHI,L 10-24,0,0,,0,0,0,,0,1,0,0
6,1961,1961-10-22,6,22.341,BAL,@,DET,W 17-14,2,33,16.50,0,0,0,,0,0,0,0
7,1961,1961-10-29,7,22.348,BAL,,CHI,L 20-21,1,21,21.00,0,0,0,,0,0,0,0
8,1961,1961-11-12,9,22.362,BAL,@,MIN,L 20-28,3,76,25.33,0,0,0,,0,0,0,0
9,1961,1961-12-03,12,23.018,BAL,,SFO,W 20-17,1,27,27.00,0,0,0,,0,0,0,0
