ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.327,DEN,,NYJ,W 31-6,,,,,,,
2,1996,1996-09-08,2,22.334,DEN,@,SEA,W 30-20,,,,,,,
3,1996,1996-09-15,3,22.341,DEN,,TAM,W 27-23,,,,,,,
4,1996,1996-09-22,4,22.348,DEN,@,KAN,L 14-17,,,,,,,
5,1996,1996-09-29,5,22.355,DEN,@,CIN,W 14-10,,0,0,1.0,0,0,0
6,1996,1996-10-06,6,22.362,DEN,,SDG,W 28-17,,,,,,,
7,1996,1996-10-20,7,23.010,NWE,@,IND,W 27-9,,,,,,,
8,1996,1996-10-27,8,23.017,DEN,,KAN,W 34-7,,,,,,,
9,1996,1996-11-04,9,23.025,DEN,@,OAK,W 22-21,,,,,,,
10,1996,1996-11-10,10,23.031,DEN,,CHI,W 17-12,,,,,,,
11,1996,1996-11-17,11,23.038,DEN,@,NWE,W 34-8,,,,,,,
12,1996,1996-11-24,12,23.045,DEN,@,MIN,W 21-17,,0,0,0.0,1,8,0
13,1996,1996-12-01,13,23.052,DEN,,SEA,W 34-7,,,,,,,
14,1996,1996-12-08,14,23.059,DEN,@,GNB,L 6-41,,0,0,0.5,0,0,0
15,1996,1996-12-15,15,23.066,DEN,,OAK,W 24-19,,,,,,,
16,1996,1996-12-22,16,23.073,DEN,@,SDG,L 10-16,,,,,,,
17,1997,1997-08-31,1,23.325,DEN,,KAN,W 19-3,,,,,,,
18,1997,1997-09-07,2,23.332,DEN,@,SEA,W 35-14,,,,,,,
19,1997,1997-09-14,3,23.339,DEN,,STL,W 35-14,,0,0,1.0,0,0,0
20,1997,1997-09-21,4,23.346,DEN,,CIN,W 38-20,,0,0,1.0,0,0,0
21,1997,1997-09-28,5,23.353,DEN,@,ATL,W 29-21,,,,,,,
22,1997,1997-10-06,6,23.361,DEN,,NWE,W 34-13,,1,6,0.0,1,13,1
23,1997,1997-10-19,7,24.009,DEN,@,OAK,L 25-28,,,,,,,
24,1997,1997-10-26,8,24.016,DEN,@,BUF,W 23-20,,,,,,,
25,1997,1997-11-02,9,24.023,DEN,,SEA,W 30-27,,,,,,,
26,1997,1997-11-09,10,24.030,DEN,,CAR,W 34-0,,0,0,1.0,0,0,0
27,1997,1997-11-16,11,24.037,DEN,@,KAN,L 22-24,,,,,,,
28,1997,1997-11-24,12,24.045,DEN,,OAK,W 31-3,,0,0,1.0,0,0,0
29,1997,1997-11-30,13,24.051,DEN,@,SDG,W 38-28,,,,,,,
30,1997,1997-12-07,14,24.058,DEN,@,PIT,L 24-35,,,,,,,
31,1997,1997-12-15,15,24.066,DEN,@,SFO,L 17-34,,,,,,,
32,1997,1997-12-21,16,24.072,DEN,,SDG,W 38-3,,,,,,,
33,1998,1998-09-07,1,24.332,DEN,,NWE,W 27-21,,,,,,,
34,1998,1998-09-13,2,24.338,DEN,,DAL,W 42-23,,,,,,,
35,1998,1998-09-20,3,24.345,DEN,@,OAK,W 34-17,,0,0,1.0,0,0,0
36,1998,1998-09-27,4,24.352,DEN,@,WAS,W 38-16,,,,,,,
37,1998,1998-10-04,5,24.359,DEN,,PHI,W 41-16,,,,,,,
38,1998,1998-10-11,6,25.001,DEN,@,SEA,W 21-16,,,,,,,
39,1998,1998-10-25,7,25.015,DEN,,JAX,W 37-24,,,,,,,
40,1998,1998-11-01,8,25.022,DEN,@,CIN,W 33-26,,,,,,,
41,1998,1998-11-08,9,25.029,DEN,,SDG,W 27-10,,,,,,,
42,1998,1998-11-16,10,25.037,DEN,@,KAN,W 30-7,,,,,,,
43,1998,1998-11-22,11,25.043,DEN,,OAK,W 40-14,,,,,,,
44,1998,1998-11-29,12,25.050,DEN,@,SDG,W 31-16,,0,0,0.0,1,-2,0
45,1998,1998-12-06,13,25.057,DEN,,KAN,W 35-31,,,,,,,
46,1998,1998-12-13,14,25.064,DEN,@,NYG,L 16-20,,,,,,,
47,1998,1998-12-21,15,25.072,DEN,@,MIA,L 21-31,,,,,,,
48,1998,1998-12-27,16,25.078,DEN,,SEA,W 28-21,,,,,,,
49,1999,1999-09-13,1,25.338,DEN,,MIA,L 21-38,*,,,,,,
50,1999,1999-09-19,2,25.344,DEN,@,KAN,L 10-26,*,,,,,,
51,2000,2000-09-10,2,26.336,DEN,,ATL,W 42-14,*,,,,,,
52,2000,2000-09-17,3,26.343,DEN,@,OAK,W 33-24,*,0,0,0.0,1,9,0
53,2000,2000-09-24,4,26.350,DEN,,KAN,L 22-23,,,,,,,
54,2000,2000-10-01,5,26.357,DEN,,NWE,L 19-28,,,,,,,
55,2000,2000-10-08,6,26.364,DEN,@,SDG,W 21-7,*,,,,,,
56,2000,2000-10-15,7,27.005,DEN,,CLE,W 44-10,*,,,,,,
57,2000,2000-10-22,8,27.012,DEN,@,CIN,L 21-31,*,,,,,,
58,2000,2000-11-05,9,27.026,DEN,@,NYJ,W 30-23,*,,,,,,
59,2000,2000-11-13,10,27.034,DEN,,OAK,W 27-24,,,,,,,
60,2000,2000-11-19,11,27.040,DEN,,SDG,W 38-37,,,,,,,
61,2000,2000-11-26,12,27.047,DEN,@,SEA,W 38-31,,0,0,1.0,0,0,0
62,2000,2000-12-03,13,27.054,DEN,@,NOR,W 38-23,,,,,,,
63,2000,2000-12-10,14,27.061,DEN,,SEA,W 31-24,,,,,,,
64,2000,2000-12-17,15,27.068,DEN,@,KAN,L 7-20,,,,,,,
65,2000,2000-12-23,16,27.074,DEN,,SFO,W 38-9,,0,0,1.0,0,0,0
66,2001,2001-09-10,1,27.335,DEN,,NYG,W 31-20,*,,,,,,
67,2001,2001-09-23,2,27.348,DEN,@,ARI,W 38-17,*,,,,,,
68,2001,2001-09-30,3,27.355,DEN,,BAL,L 13-20,*,,,,,,
69,2001,2001-10-07,4,27.362,DEN,,KAN,W 20-6,*,,,,,,
70,2001,2001-10-14,5,28.004,DEN,@,SEA,L 21-34,*,,,,,,
71,2001,2001-10-21,6,28.011,DEN,@,SDG,L 10-27,*,,,,,,
72,2001,2001-10-28,7,28.018,DEN,,NWE,W 31-20,*,,,,,,
73,2001,2001-11-05,8,28.026,DEN,@,OAK,L 28-38,*,,,,,,
74,2001,2001-11-11,9,28.032,DEN,,SDG,W 26-16,*,0,0,0.0,1,17,0
75,2001,2001-11-18,10,28.039,DEN,,WAS,L 10-17,*,0,0,1.0,0,0,0
76,2001,2001-11-22,11,28.043,DEN,@,DAL,W 26-24,*,,,,,,
