ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1982,1982-09-12,1,22.352,PHI,,WAS,L 34-37,0,0,,0
2,1982,1982-09-19,2,22.359,PHI,@,CLE,W 24-21,0,0,,0
3,1982,1982-11-21,3,23.057,PHI,,CIN,L 14-18,0,0,,0
4,1982,1982-11-28,4,23.064,PHI,@,WAS,L 9-13,0,0,,0
5,1982,1982-12-05,5,23.071,PHI,,STL,L 20-23,0,0,,0
6,1982,1982-12-11,6,23.077,PHI,@,NYG,L 7-23,0,0,,0
7,1982,1982-12-19,7,23.085,PHI,,HOU,W 35-14,1,24,24.00,0
8,1982,1982-12-26,8,23.092,PHI,@,DAL,W 24-20,0,0,,0
9,1982,1983-01-02,9,23.099,PHI,,NYG,L 24-26,0,0,,0
10,1983,1983-11-06,10,24.042,PHI,,DAL,L 20-27,0,0,,0
11,1983,1983-11-13,11,24.049,PHI,@,CHI,L 14-17,0,0,,0
12,1983,1983-11-20,12,24.056,PHI,,NYG,L 0-23,0,0,,0
13,1983,1983-11-27,13,24.063,PHI,@,WAS,L 24-28,0,0,,0
14,1983,1983-12-04,14,24.070,PHI,,RAM,W 13-9,0,0,,0
15,1983,1983-12-11,15,24.077,PHI,,NOR,L 17-20,1,19,19.00,0
16,1983,1983-12-18,16,24.084,PHI,@,STL,L 7-31,1,9,9.00,0
17,1984,1984-09-02,1,24.343,PHI,@,NYG,L 27-28,,,,
18,1984,1984-09-09,2,24.350,PHI,,MIN,W 19-17,,,,
19,1984,1984-09-16,3,24.357,PHI,@,DAL,L 17-23,,,,
20,1984,1984-09-23,4,24.364,PHI,,SFO,L 9-21,,,,
21,1984,1984-09-30,5,25.005,PHI,@,WAS,L 0-20,,,,
22,1984,1984-10-07,6,25.012,PHI,@,BUF,W 27-17,,,,
23,1984,1984-10-14,7,25.019,PHI,,IND,W 16-7,,,,
24,1984,1984-10-21,8,25.026,PHI,,NYG,W 24-10,,,,
25,1984,1984-10-28,9,25.033,PHI,,STL,L 14-34,,,,
26,1984,1984-11-04,10,25.040,PHI,@,DET,T 23-23,,,,
27,1984,1984-11-11,11,25.047,PHI,@,MIA,L 23-24,,,,
28,1984,1984-11-18,12,25.054,PHI,,WAS,W 16-10,,,,
29,1984,1984-11-25,13,25.061,PHI,@,STL,L 16-17,,,,
30,1984,1984-12-02,14,25.068,PHI,,DAL,L 10-26,,,,
31,1984,1984-12-09,15,25.075,PHI,,NWE,W 27-17,,,,
32,1984,1984-12-16,16,25.082,PHI,@,ATL,L 10-26,,,,
33,1987,1987-10-04,3,28.009,MIA,@,SEA,L 20-24,2,15,7.50,0
34,1987,1987-10-11,4,28.016,MIA,,KAN,W 42-0,5,45,9.00,0
35,1987,1987-10-18,5,28.023,MIA,@,NYJ,L 31-37,1,4,4.00,0
