ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1985,1985-09-22,3,23.233,KAN,@,MIA,L 0-31,4,10,2.50,0,2,16,8.00,0
2,1985,1985-09-29,4,23.240,KAN,,SEA,W 28-7,6,12,2.00,0,0,0,,0
3,1985,1985-10-06,5,23.247,KAN,@,RAI,L 10-19,0,0,,0,0,0,,0
4,1985,1985-10-13,6,23.254,KAN,@,SDG,L 20-31,0,0,,0,0,0,,0
5,1985,1985-10-20,7,23.261,KAN,,RAM,L 0-16,2,-3,-1.50,0,1,15,15.00,0
6,1987,1987-10-04,3,25.245,DAL,@,NYJ,W 38-24,0,0,,0,0,0,,0
7,1987,1987-10-11,4,25.252,DAL,,PHI,W 41-22,2,7,3.50,0,1,3,3.00,0
8,1987,1987-10-19,5,25.260,DAL,,WAS,L 7-13,0,0,,0,2,13,6.50,0
