ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
83,1993,1993-09-26,3,29.015,NYJ,,NWE,W 45-7,,,,,,,,,,
84,1993,1993-10-03,4,29.022,NYJ,,PHI,L 30-35,,,,,,,,,,
85,1993,1993-10-10,5,29.029,NYJ,@,RAI,L 20-24,,,,,,,,,,
86,1993,1993-10-24,6,29.043,NYJ,,BUF,L 10-19,,,,,,,,,,
87,1993,1993-10-31,7,29.050,NYJ,@,NYG,W 10-6,,,,,,,,,,
88,1993,1993-11-07,8,29.057,NYJ,,MIA,W 27-10,,,,,,,,,,
89,1993,1993-11-14,9,29.064,NYJ,@,IND,W 31-17,,,,,,,,,,
90,1993,1993-11-21,10,29.071,NYJ,,CIN,W 17-12,,,,,,,,,,
91,1993,1993-11-28,11,29.078,NYJ,@,NWE,W 6-0,,,,,,,,,,
92,1993,1993-12-05,12,29.085,NYJ,,IND,L 6-9,,,,,,,,,,
93,1993,1993-12-11,13,29.091,NYJ,@,WAS,W 3-0,,,,,,,,,,
94,1993,1993-12-18,14,29.098,NYJ,,DAL,L 7-28,0,0,,0,0,0,0.0,2,20,0
95,1993,1993-12-26,15,29.106,NYJ,@,BUF,L 14-16,,,,,,,,,,
96,1993,1994-01-02,16,29.113,NYJ,@,HOU,L 0-24,,,,,,,,,,
97,1994,1994-11-13,10,30.063,NYJ,@,GNB,L 10-17,,,,,,,,,,
98,1995,1995-09-03,1,30.357,DEN,,BUF,W 22-7,,,,,,,,,,
99,1995,1995-09-10,2,30.364,DEN,@,DAL,L 21-31,,,,,,,,,,
100,1995,1995-09-17,3,31.006,DEN,,WAS,W 38-31,,,,,,,,,,
101,1995,1995-09-24,4,31.013,DEN,@,SDG,L 6-17,,,,,,,,,,
102,1995,1995-10-01,5,31.020,DEN,@,SEA,L 10-27,,,,,,,,,,
103,1995,1995-10-08,6,31.027,DEN,@,NWE,W 37-3,,,,,,,,,,
104,1995,1995-10-16,7,31.035,DEN,,OAK,W 27-0,,,,,,,,,,
105,1995,1995-10-22,8,31.041,DEN,,KAN,L 7-21,,,,,,,,,,
106,1995,1995-11-05,9,31.055,DEN,,ARI,W 38-6,,,,,,,,,,
107,1995,1995-11-12,10,31.062,DEN,@,PHI,L 13-31,,,,,,,,,,
108,1995,1995-11-19,11,31.069,DEN,,SDG,W 30-27,,,,,,,,,,
109,1995,1995-11-26,12,31.076,DEN,@,HOU,L 33-42,,,,,,,,,,
110,1995,1995-12-03,13,31.083,DEN,,JAX,W 31-23,,,,,,,,,,
111,1995,1995-12-17,15,31.097,DEN,@,KAN,L 17-20,,,,,,,,,,
