ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2002,2002-10-13,6,24.115,CAR,@,DAL,L 13-14,,,,,
2,2002,2002-10-20,7,24.122,CAR,@,ATL,L 0-30,,,,,
3,2002,2002-11-17,10,24.150,CAR,@,TAM,L 10-23,,2,29,14.50,0
4,2002,2002-11-24,11,24.157,CAR,,ATL,L 0-41,,1,15,15.00,0
5,2002,2002-12-29,16,24.192,CAR,@,NOR,W 10-6,,,,,
