ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
45,1996,1996-12-09,14,24.290,KAN,@,OAK,L 7-26,,6,22,3.67,0,0,0,0,,0,0.0%,,0,0
46,1996,1996-12-15,15,24.296,KAN,,IND,L 19-24,,8,46,5.75,0,0,0,0,,0,0.0%,,0,0
47,1996,1996-12-22,16,24.303,KAN,@,BUF,L 9-20,,7,17,2.43,0,0,0,0,,0,0.0%,,0,0
48,1997,1997-08-31,1,25.189,KAN,@,DEN,L 3-19,,7,92,13.14,0,0,0,0,,0,0.0%,,0,0
49,1997,1997-09-08,2,25.197,KAN,@,OAK,W 28-27,,16,53,3.31,0,3,1,7,7.00,0,33.3%,2.33,0,0
50,1997,1997-09-14,3,25.203,KAN,,BUF,W 22-16,,17,59,3.47,0,3,1,9,9.00,0,33.3%,3.00,0,0
51,1997,1997-09-21,4,25.210,KAN,@,CAR,W 35-14,,8,5,0.63,0,2,1,6,6.00,0,50.0%,3.00,0,0
52,1997,1997-09-28,5,25.217,KAN,,SEA,W 20-17,,16,43,2.69,0,2,1,27,27.00,0,50.0%,13.50,0,0
53,1997,1997-10-05,6,25.224,KAN,@,MIA,L 14-17,,8,10,1.25,0,0,0,0,,0,0.0%,,0,0
54,1997,1997-10-16,7,25.235,KAN,,SDG,W 31-3,,11,26,2.36,0,5,2,8,4.00,0,40.0%,1.60,0,0
55,1997,1997-10-26,8,25.245,KAN,@,STL,W 28-20,,8,30,3.75,0,4,1,3,3.00,0,25.0%,0.75,0,0
56,1997,1997-11-03,9,25.253,KAN,,PIT,W 13-10,,9,18,2.00,0,0,0,0,,0,0.0%,,0,0
57,1997,1997-11-09,10,25.259,KAN,@,JAX,L 10-24,,6,36,6.00,0,2,2,16,8.00,0,100.0%,8.00,0,0
58,1997,1997-11-16,11,25.266,KAN,,DEN,W 24-22,,3,38,12.67,0,0,0,0,,0,0.0%,,0,0
59,1997,1997-11-23,12,25.273,KAN,@,SEA,W 19-14,,7,27,3.86,0,0,0,0,,0,0.0%,,0,0
60,1997,1997-11-30,13,25.280,KAN,,SFO,W 44-9,,19,54,2.84,0,1,1,5,5.00,0,100.0%,5.00,0,0
61,1997,1997-12-07,14,25.287,KAN,,OAK,W 30-0,,5,14,2.80,0,2,2,45,22.50,0,100.0%,22.50,0,0
62,1997,1997-12-14,15,25.294,KAN,@,SDG,W 29-7,,7,13,1.86,0,0,0,0,,0,0.0%,,0,0
63,1997,1997-12-21,16,25.301,KAN,,NOR,W 25-13,,10,32,3.20,0,0,0,0,,0,0.0%,,0,0
64,1998,1998-09-13,2,26.202,STL,,MIN,L 31-38,,21,82,3.90,2,1,1,6,6.00,0,100.0%,6.00,2,12
65,1998,1998-09-20,3,26.209,STL,@,BUF,W 34-33,,19,158,8.32,2,1,0,0,,0,0.0%,0.00,2,12
66,1999,1999-09-12,1,27.201,DET,@,SEA,W 28-20,,7,24,3.43,0,0,0,0,,0,0.0%,,0,0
67,1999,1999-09-19,2,27.208,DET,,GNB,W 23-15,,3,8,2.67,0,1,1,0,0.00,0,100.0%,0.00,0,0
68,1999,1999-10-10,4,27.229,DET,,SDG,L 10-20,,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
69,1999,1999-10-17,5,27.236,DET,,MIN,W 25-23,,11,67,6.09,0,2,2,15,7.50,0,100.0%,7.50,0,0
70,1999,1999-10-24,6,27.243,DET,@,CAR,W 24-9,,16,70,4.38,0,3,1,5,5.00,0,33.3%,1.67,0,0
71,1999,1999-10-31,7,27.250,DET,,TAM,W 20-3,*,16,123,7.69,0,1,0,0,,0,0.0%,0.00,0,0
72,1999,1999-11-07,8,27.257,DET,,STL,W 31-27,*,11,3,0.27,0,1,0,0,,0,0.0%,0.00,0,0
73,1999,1999-11-14,9,27.264,DET,@,ARI,L 19-23,*,10,25,2.50,0,3,1,3,3.00,0,33.3%,1.00,0,0
74,1999,1999-11-21,10,27.271,DET,@,GNB,L 17-26,*,10,32,3.20,0,0,0,0,,0,0.0%,,0,0
75,1999,1999-11-25,11,27.275,DET,,CHI,W 21-17,,19,68,3.58,1,3,3,32,10.67,0,100.0%,10.67,1,6
76,1999,1999-12-05,12,27.285,DET,,WAS,W 33-17,*,11,16,1.45,0,1,1,8,8.00,0,100.0%,8.00,0,0
77,1999,1999-12-12,13,27.292,DET,@,TAM,L 16-23,*,10,25,2.50,1,6,3,9,3.00,0,50.0%,1.50,1,6
78,1999,1999-12-19,14,27.299,DET,@,CHI,L 10-28,*,13,77,5.92,0,2,1,5,5.00,0,50.0%,2.50,0,0
79,1999,1999-12-25,15,27.305,DET,,DEN,L 7-17,*,4,7,1.75,0,0,0,0,,0,0.0%,,0,0
