ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1999,1999-09-26,3,23.139,DET,@,KAN,L 21-31,,,,,
2,1999,1999-10-10,4,23.153,DET,,SDG,L 10-20,,,,,
3,1999,1999-10-17,5,23.160,DET,,MIN,W 25-23,,,,,
4,1999,1999-10-24,6,23.167,DET,@,CAR,W 24-9,,,,,
5,1999,1999-10-31,7,23.174,DET,,TAM,W 20-3,,,,,
6,1999,1999-11-07,8,23.181,DET,,STL,W 31-27,,1,17,17.00,0
7,1999,1999-11-14,9,23.188,DET,@,ARI,L 19-23,,,,,
8,1999,1999-11-21,10,23.195,DET,@,GNB,L 17-26,,,,,
9,1999,1999-11-25,11,23.199,DET,,CHI,W 21-17,,,,,
10,1999,1999-12-05,12,23.209,DET,,WAS,W 33-17,,,,,
11,1999,1999-12-12,13,23.216,DET,@,TAM,L 16-23,,1,6,6.00,0
12,1999,1999-12-19,14,23.223,DET,@,CHI,L 10-28,,,,,
13,1999,2000-01-02,16,23.237,DET,@,MIN,L 17-24,,4,98,24.50,0
