ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1985,1985-09-08,1,25.165,CHI,,TAM,W 38-28,1,27,27.00,0,0,0
2,1985,1985-09-15,2,25.172,CHI,,NWE,W 20-7,2,74,37.00,0,0,0
3,1985,1985-09-19,3,25.176,CHI,@,MIN,W 33-24,1,5,5.00,0,0,0
4,1985,1985-09-29,4,25.186,CHI,,WAS,W 45-10,0,0,,0,,
5,1985,1985-10-06,5,25.193,CHI,@,TAM,W 27-19,0,0,,0,,
6,1985,1985-10-13,6,25.200,CHI,@,SFO,W 26-10,3,56,18.67,0,0,0
7,1985,1985-10-21,7,25.208,CHI,,GNB,W 23-7,1,12,12.00,0,0,0
8,1985,1985-10-27,8,25.214,CHI,,MIN,W 27-9,2,13,6.50,0,0,0
9,1985,1985-11-03,9,25.221,CHI,@,GNB,W 16-10,2,29,14.50,0,0,0
10,1985,1985-11-10,10,25.228,CHI,,DET,W 24-3,1,23,23.00,0,0,0
11,1985,1985-11-17,11,25.235,CHI,@,DAL,W 44-0,2,61,30.50,0,0,0
12,1985,1985-11-24,12,25.242,CHI,,ATL,W 36-0,3,40,13.33,0,0,0
13,1985,1985-12-02,13,25.250,CHI,@,MIA,L 24-38,1,12,12.00,0,0,0
14,1985,1985-12-08,14,25.256,CHI,,IND,W 17-10,0,0,,0,,
15,1985,1985-12-14,15,25.262,CHI,@,NYJ,W 19-6,4,37,9.25,1,1,6
16,1985,1985-12-22,16,25.270,CHI,@,DET,W 37-17,1,18,18.00,0,0,0
17,1986,1986-09-07,1,26.164,CHI,,CLE,W 41-31,1,14,14.00,0,0,0
18,1986,1986-09-14,2,26.171,CHI,,PHI,W 13-10,1,17,17.00,0,0,0
19,1986,1986-09-22,3,26.179,CHI,@,GNB,W 25-12,1,-3,-3.00,0,0,0
20,1986,1986-09-28,4,26.185,CHI,@,CIN,W 44-7,0,0,,0,,
21,1986,1986-10-05,5,26.192,CHI,,MIN,W 23-0,0,0,,0,,
22,1986,1986-10-12,6,26.199,CHI,@,HOU,W 20-7,2,19,9.50,0,0,0
23,1986,1986-10-19,7,26.206,CHI,@,MIN,L 7-23,1,29,29.00,0,0,0
24,1986,1986-10-26,8,26.213,CHI,,DET,W 13-7,2,22,11.00,0,0,0
25,1986,1986-11-03,9,26.221,CHI,,RAM,L 17-20,0,0,,0,,
26,1986,1986-11-09,10,26.227,CHI,@,TAM,W 23-3,2,24,12.00,0,0,0
27,1986,1986-11-16,11,26.234,CHI,@,ATL,W 13-10,1,20,20.00,0,0,0
28,1986,1986-11-23,12,26.241,CHI,,GNB,W 12-10,3,10,3.33,0,0,0
29,1986,1986-11-30,13,26.248,CHI,,PIT,W 13-10,5,67,13.40,0,0,0
30,1986,1986-12-07,14,26.255,CHI,,TAM,W 48-14,1,0,0.00,0,0,0
31,1986,1986-12-15,15,26.263,CHI,@,DET,W 16-13,1,-4,-4.00,0,0,0
32,1986,1986-12-21,16,26.269,CHI,@,DAL,W 24-10,1,26,26.00,0,0,0
