ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-17,1,26.194,GNB,,DET,L 7-45,2,2,1.00,0,0,0,,0
2,1950,1950-09-24,2,26.201,GNB,,WAS,W 35-21,0,0,,0,1,10,10.00,0
3,1950,1950-10-08,4,26.215,GNB,,NYY,L 31-44,3,12,4.00,0,0,0,,0
4,1950,1950-10-19,6,26.226,GNB,@,NYY,L 17-35,3,2,0.67,0,0,0,,0
