ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-10-05,4,23.312,CHI,,OAK,W 24-21,
2,2003,2003-10-12,5,23.319,CHI,@,NOR,L 13-20,
3,2003,2003-10-26,7,23.333,CHI,,DET,W 24-16,
4,2003,2003-12-28,16,24.031,CHI,@,KAN,L 3-31,
