ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1976,1976-09-12,1,23.305,CLE,,NYJ,W 38-17
2,1976,1976-09-19,2,23.312,CLE,@,PIT,L 14-31
3,1976,1976-09-26,3,23.319,CLE,@,DEN,L 13-44
4,1976,1976-10-03,4,23.326,CLE,,CIN,L 24-45
5,1976,1976-10-10,5,23.333,CLE,,PIT,W 18-16
6,1976,1976-10-17,6,23.340,CLE,@,ATL,W 20-17
7,1976,1976-10-24,7,23.347,CLE,,SDG,W 21-17
8,1976,1976-10-31,8,23.354,CLE,@,CIN,L 6-21
9,1976,1976-11-07,9,23.361,CLE,@,HOU,W 21-7
10,1976,1976-11-14,10,24.002,CLE,,PHI,W 24-3
11,1976,1976-11-21,11,24.009,CLE,@,TAM,W 24-7
12,1976,1976-11-28,12,24.016,CLE,,MIA,W 17-13
13,1976,1976-12-05,13,24.023,CLE,,HOU,W 13-10
14,1976,1976-12-12,14,24.030,CLE,@,KAN,L 14-39
15,1977,1977-09-18,1,24.310,CLE,@,CIN,W 13-3
16,1977,1977-09-26,2,24.318,CLE,,NWE,W 30-27
17,1977,1977-10-02,3,24.324,CLE,,PIT,L 14-28
18,1977,1977-10-09,4,24.331,CLE,,OAK,L 10-26
19,1977,1977-10-16,5,24.338,CLE,@,HOU,W 24-23
20,1977,1977-10-23,6,24.345,CLE,@,BUF,W 27-16
21,1977,1977-10-30,7,24.352,CLE,,KAN,W 44-7
22,1977,1977-11-06,8,24.359,CLE,,CIN,L 7-10
23,1977,1977-11-13,9,25.001,CLE,@,PIT,L 31-35
24,1977,1977-11-20,10,25.008,CLE,@,NYG,W 21-7
25,1977,1977-11-27,11,25.015,CLE,,RAM,L 0-9
26,1977,1977-12-11,13,25.029,CLE,,HOU,L 15-19
27,1977,1977-12-18,14,25.036,CLE,@,SEA,L 19-20
28,1978,1978-09-03,1,25.295,CLE,,SFO,W 24-7
29,1978,1978-09-10,2,25.302,CLE,,CIN,W 13-10
30,1978,1978-09-17,3,25.309,CLE,@,ATL,W 24-16
31,1978,1978-09-24,4,25.316,CLE,@,PIT,L 9-15
32,1978,1978-10-15,7,25.337,CLE,,PIT,L 14-34
33,1978,1978-10-22,8,25.344,CLE,@,KAN,L 3-17
34,1978,1978-10-29,9,25.351,CLE,,BUF,W 41-20
35,1978,1978-11-05,10,25.358,CLE,@,HOU,L 10-14
36,1978,1978-11-12,11,26.000,CLE,,DEN,L 7-19
37,1978,1978-11-19,12,26.007,CLE,@,BAL,W 45-24
38,1978,1978-11-26,13,26.014,CLE,,RAM,W 30-19
39,1978,1978-12-03,14,26.021,CLE,@,SEA,L 24-47
40,1978,1978-12-10,15,26.028,CLE,,NYJ,W 37-34
41,1978,1978-12-17,16,26.035,CLE,@,CIN,L 16-48
42,1979,1979-09-02,1,26.294,CLE,@,NYJ,W 25-22
43,1979,1979-09-09,2,26.301,CLE,@,KAN,W 27-24
44,1979,1979-09-16,3,26.308,CLE,,BAL,W 13-10
45,1979,1979-09-24,4,26.316,CLE,,DAL,W 26-7
46,1979,1979-09-30,5,26.322,CLE,@,HOU,L 10-31
47,1979,1979-10-07,6,26.329,CLE,,PIT,L 35-51
48,1979,1979-10-14,7,26.336,CLE,,WAS,L 9-13
49,1979,1979-10-21,8,26.343,CLE,,CIN,W 28-27
50,1979,1979-10-28,9,26.350,CLE,@,STL,W 38-20
51,1979,1979-11-04,10,26.357,CLE,@,PHI,W 24-19
52,1979,1979-11-11,11,26.364,CLE,,SEA,L 24-29
53,1979,1979-11-18,12,27.006,CLE,,MIA,W 30-24
54,1979,1979-11-25,13,27.013,CLE,@,PIT,L 30-33
55,1979,1979-12-02,14,27.020,CLE,,HOU,W 14-7
56,1979,1979-12-09,15,27.027,CLE,@,OAK,L 14-19
57,1979,1979-12-16,16,27.034,CLE,@,CIN,L 12-16
58,1980,1980-09-07,1,27.300,CLE,@,NWE,L 17-34
59,1980,1980-09-15,2,27.308,CLE,,HOU,L 7-16
60,1980,1980-09-21,3,27.314,CLE,,KAN,W 20-13
61,1980,1980-09-28,4,27.321,CLE,@,TAM,W 34-27
62,1980,1980-10-05,5,27.328,CLE,,DEN,L 16-19
63,1980,1980-10-12,6,27.335,CLE,@,SEA,W 27-3
64,1980,1980-10-19,7,27.342,CLE,,GNB,W 26-21
65,1980,1980-10-26,8,27.349,CLE,,PIT,W 27-26
66,1980,1980-11-03,9,27.357,CLE,,CHI,W 27-21
67,1980,1980-11-09,10,27.363,CLE,@,BAL,W 28-27
68,1980,1980-11-16,11,28.004,CLE,@,PIT,L 13-16
69,1980,1980-11-23,12,28.011,CLE,,CIN,W 31-7
70,1980,1980-11-30,13,28.018,CLE,@,HOU,W 17-14
71,1980,1980-12-07,14,28.025,CLE,,NYJ,W 17-14
72,1980,1980-12-14,15,28.032,CLE,@,MIN,L 23-28
73,1980,1980-12-21,16,28.039,CLE,@,CIN,W 27-24
74,1981,1981-10-25,8,28.347,CLE,,BAL,W 42-28
75,1981,1981-11-01,9,28.354,CLE,@,BUF,L 13-22
76,1981,1981-11-08,10,28.361,CLE,@,DEN,L 20-23
77,1981,1981-11-15,11,29.003,CLE,@,SFO,W 15-12
78,1981,1981-11-22,12,29.010,CLE,,PIT,L 10-32
79,1981,1981-11-29,13,29.017,CLE,,CIN,L 21-41
80,1981,1981-12-03,14,29.021,CLE,@,HOU,L 13-17
81,1981,1981-12-12,15,29.030,CLE,,NYJ,L 13-14
82,1981,1981-12-20,16,29.038,CLE,@,SEA,L 21-42
