ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-09-12,1,23.260,CHI,,DET,L 16-20,,3,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,1,12,12.00,0,0,0,0.0,,
2,2004,2004-09-19,2,23.267,CHI,@,GNB,W 21-10,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0,0.0,,
3,2004,2004-09-26,3,23.274,CHI,@,MIN,L 22-27,,6,2,12,6.00,0,33.3%,2.00,0,0,,0,5,120,24.00,0,0,0,,0,0,0,0.0,,
4,2004,2004-10-03,4,23.281,CHI,,PHI,L 9-19,,4,0,0,,0,0.0%,0.00,0,0,,0,4,107,26.75,0,0,0,,0,0,0,0.0,,
5,2004,2004-10-17,5,23.295,CHI,,WAS,L 10-13,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,2,49,24.50,0,0,0,,0,0,0,0.0,,
6,2004,2004-10-24,6,23.302,CHI,@,TAM,L 7-19,,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
7,2004,2004-10-31,7,23.309,CHI,,SFO,W 23-13,,3,1,49,49.00,1,33.3%,16.33,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0.0,,
8,2004,2004-11-07,8,23.316,CHI,@,NYG,W 28-21,,2,1,35,35.00,1,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
9,2004,2004-11-14,9,23.323,CHI,@,TEN,W 19-17,,3,1,8,8.00,0,33.3%,2.67,1,-1,-1.00,0,1,10,10.00,0,1,-2,-2.00,0,0,0,0.0,,
10,2004,2004-11-21,10,23.330,CHI,,IND,L 10-41,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,2,47,23.50,0,0,0,,0,0,0,0.0,,
11,2004,2004-11-25,11,23.334,CHI,@,DAL,L 7-21,,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
12,2004,2004-12-05,12,23.344,CHI,,MIN,W 24-14,*,0,0,0,,0,0.0%,,2,26,13.00,0,1,14,14.00,0,0,0,,0,0,0,0.0,,
13,2004,2004-12-12,13,23.351,CHI,@,JAX,L 3-22,,3,2,46,23.00,0,66.7%,15.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
14,2004,2004-12-19,14,23.358,CHI,,HOU,L 5-24,,3,1,9,9.00,0,33.3%,3.00,2,-7,-3.50,0,0,0,,0,0,0,,0,0,0,0.0,,
15,2004,2004-12-26,15,23.365,CHI,@,DET,L 13-19,,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
16,2004,2005-01-02,16,24.006,CHI,,GNB,L 14-31,,2,2,23,11.50,0,100.0%,11.50,1,2,2.00,0,1,15,15.00,0,0,0,,0,0,0,0.0,,
17,2005,2005-09-11,1,24.258,CHI,@,WAS,L 7-9,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,2,-3,-1.50,0,0,0,0.0,,
18,2005,2005-09-18,2,24.265,CHI,,DET,W 38-6,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
19,2005,2005-09-25,3,24.272,CHI,,CIN,L 7-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
20,2005,2005-10-09,4,24.286,CHI,@,CLE,L 10-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
21,2005,2005-10-16,5,24.293,CHI,,MIN,W 28-3,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
22,2005,2005-10-23,6,24.300,CHI,,BAL,W 10-6,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
23,2005,2005-12-04,12,24.342,CHI,,GNB,W 19-7,*,3,3,59,19.67,0,100.0%,19.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
24,2005,2005-12-11,13,24.349,CHI,@,PIT,L 9-21,,3,1,43,43.00,0,33.3%,14.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
25,2005,2005-12-18,14,24.356,CHI,,ATL,W 16-3,,6,2,20,10.00,0,33.3%,3.33,2,31,15.50,0,0,0,,0,2,30,15.00,0,0,0,0.0,,
26,2005,2005-12-25,15,24.363,CHI,@,GNB,W 24-17,,5,3,93,31.00,0,60.0%,18.60,0,0,,0,0,0,,0,3,30,10.00,0,0,0,0.0,,
27,2005,2006-01-01,16,25.005,CHI,@,MIN,L 10-34,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,1,12,12.00,0,0,0,0.0,,
28,2006,2006-09-10,1,25.257,CHI,@,GNB,W 26-0,*,3,1,49,49.00,1,33.3%,16.33,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
29,2006,2006-09-17,2,25.264,CHI,,DET,W 34-7,*,7,5,89,17.80,1,71.4%,12.71,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
30,2006,2006-09-24,3,25.271,CHI,@,MIN,W 19-16,*,11,6,70,11.67,0,54.5%,6.36,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
31,2006,2006-10-01,4,25.278,CHI,,SEA,W 37-6,,8,3,108,36.00,1,37.5%,13.50,1,5,5.00,0,0,0,,0,0,0,,0,1,6,0.0,,
32,2006,2006-10-08,5,25.285,CHI,,BUF,W 40-7,*,7,4,97,24.25,1,57.1%,13.86,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
33,2006,2006-10-16,6,25.293,CHI,@,ARI,W 24-23,*,10,2,31,15.50,0,20.0%,3.10,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
