ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1986,1986-10-19,7,24.033,IND,@,BUF,L 13-24,,0,0,,0,,,,,,,,
24,1986,1986-10-26,8,24.040,IND,,MIA,L 13-17,,0,0,,0,,,,,,,,
25,1986,1986-11-02,9,24.047,IND,,CLE,L 9-24,,0,0,,0,,,,,,,,
26,1986,1986-11-09,10,24.054,IND,,NWE,L 21-30,,2,21,10.50,0,,,0,0,,0,0,0
27,1986,1986-11-16,11,24.061,IND,@,NYJ,L 16-31,,4,23,5.75,0,,,0,0,,0,0,0
28,1986,1986-11-23,12,24.068,IND,@,HOU,L 17-31,,2,22,11.00,0,,,0,0,,0,0,0
29,1986,1986-11-30,13,24.075,IND,,SDG,L 3-17,,0,0,,0,,,,,,,,
30,1986,1986-12-07,14,24.082,IND,@,ATL,W 28-23,,2,26,13.00,0,,,0,0,,0,0,0
31,1986,1986-12-14,15,24.089,IND,,BUF,W 24-14,,3,38,12.67,0,,,0,0,,0,0,0
32,1986,1986-12-21,16,24.096,IND,@,RAI,W 30-24,,4,37,9.25,1,,,0,0,,0,1,6
33,1987,1987-09-13,1,24.362,IND,,CIN,L 21-23,,0,0,,0,,,,,,,,
34,1987,1987-09-20,2,25.004,IND,,MIA,L 10-23,,0,0,,0,,,,,,,,
35,1987,1987-10-25,6,25.039,IND,,NWE,W 30-16,,1,5,5.00,0,,,0,0,,0,0,0
36,1987,1987-12-06,12,25.081,IND,@,CLE,W 9-7,,5,38,7.60,0,,,0,0,,0,0,0
37,1987,1987-12-13,13,25.088,IND,,BUF,L 3-27,,0,0,,0,,,,,,,,
38,1987,1987-12-20,14,25.095,IND,@,SDG,W 20-7,,2,18,9.00,0,,,0,0,,0,0,0
39,1987,1987-12-27,15,25.102,IND,,TAM,W 24-6,,2,12,6.00,0,,,0,0,,0,0,0
40,1988,1988-09-04,1,25.354,IND,,HOU,L 14-17,,1,11,11.00,0,,,0,0,,0,0,0
41,1988,1988-09-11,2,25.361,IND,,CHI,L 13-17,,0,0,,0,,,,,,,,
42,1988,1988-09-19,3,26.003,IND,@,CLE,L 17-23,,2,15,7.50,0,,,0,0,,0,0,0
43,1988,1988-09-25,4,26.009,IND,,MIA,W 15-13,,1,8,8.00,0,,,0,0,,0,0,0
44,1988,1988-10-02,5,26.016,IND,@,NWE,L 17-21,,2,14,7.00,0,,,0,0,,0,0,0
45,1988,1988-10-09,6,26.023,IND,@,BUF,L 23-34,,2,16,8.00,0,,,0,0,,0,0,0
46,1988,1988-10-16,7,26.030,IND,,TAM,W 35-31,,7,55,7.86,0,,,0,0,,0,0,0
47,1988,1988-10-23,8,26.037,IND,@,SDG,W 16-0,,2,6,3.00,0,,,0,0,,0,0,0
48,1988,1988-10-31,9,26.045,IND,,DEN,W 55-23,,2,21,10.50,0,,,0,0,,0,0,0
49,1988,1988-11-06,10,26.051,IND,,NYJ,W 38-14,,1,8,8.00,0,,,0,0,,0,0,0
50,1988,1988-11-13,11,26.058,IND,@,GNB,W 20-13,,1,24,24.00,1,,,0,0,,0,1,6
51,1988,1988-11-20,12,26.065,IND,@,MIN,L 3-12,,2,14,7.00,0,,,0,0,,0,0,0
52,1988,1988-11-27,13,26.072,IND,,NWE,W 24-21,,2,36,18.00,1,,,0,0,,0,1,6
53,1988,1988-12-04,14,26.079,IND,@,MIA,W 31-28,,1,12,12.00,0,,,0,0,,0,0,0
54,1988,1988-12-10,15,26.085,IND,@,NYJ,L 16-34,,1,16,16.00,0,,,0,0,,0,0,0
55,1988,1988-12-18,16,26.093,IND,,BUF,W 17-14,,0,0,,0,,,,,,,,
56,1989,1989-09-10,1,26.359,IND,,SFO,L 24-30,,0,0,,0,,,,,,,,
57,1989,1989-09-17,2,27.001,IND,@,RAM,L 17-31,,0,0,,0,,,,,,,,
58,1989,1989-09-24,3,27.008,IND,,ATL,W 13-9,,0,0,,0,,,,,,,,
59,1989,1989-10-01,4,27.015,IND,@,NYJ,W 17-10,,1,6,6.00,0,,,0,0,,0,0,0
60,1989,1989-10-08,5,27.022,IND,,BUF,W 37-14,,0,0,,0,,,,,,,,
61,1989,1989-10-15,6,27.029,IND,@,DEN,L 3-14,,1,0,0.00,0,,,0,0,,0,0,0
62,1989,1989-10-22,7,27.036,IND,@,CIN,W 23-12,,0,0,,0,,,,,,,,
63,1989,1989-10-29,8,27.043,IND,,NWE,L 20-23,,1,7,7.00,1,,,0,0,,0,1,6
64,1989,1989-11-05,9,27.050,IND,@,MIA,L 13-19,,3,28,9.33,0,,,0,0,,0,0,0
65,1989,1989-11-12,10,27.057,IND,@,BUF,L 7-30,,2,7,3.50,0,,,0,0,,0,0,0
66,1989,1989-11-19,11,27.064,IND,,NYJ,W 27-10,,1,8,8.00,0,,,0,0,,0,0,0
67,1989,1989-11-26,12,27.071,IND,,SDG,W 10-6,,0,0,,0,,,,,,,,
68,1989,1989-12-03,13,27.078,IND,@,NWE,L 16-22,,0,0,,0,,,,,,,,
69,1989,1989-12-10,14,27.085,IND,,CLE,W 23-17,,0,0,,0,,,,,,,,
70,1989,1989-12-17,15,27.092,IND,,MIA,W 42-13,,1,1,1.00,1,,,0,0,,0,1,6
71,1989,1989-12-24,16,27.099,IND,@,NOR,L 6-41,,1,1,1.00,0,,,0,0,,0,0,0
72,1990,1990-09-09,1,27.358,NYJ,@,CIN,L 20-25,,4,35,8.75,0,,,0,0,,0,0,0
73,1990,1990-09-16,2,28.000,NYJ,,CLE,W 24-21,,1,6,6.00,0,,,0,0,,0,0,0
74,1990,1990-09-24,3,28.008,NYJ,,BUF,L 7-30,,2,20,10.00,0,,,0,0,,0,0,0
75,1990,1990-09-30,4,28.014,NYJ,@,NWE,W 37-13,,2,11,5.50,0,,,0,0,,0,0,0
76,1990,1990-10-07,5,28.021,NYJ,@,MIA,L 16-20,,2,13,6.50,0,,,0,0,,0,0,0
77,1990,1990-10-14,6,28.028,NYJ,,SDG,L 3-39,,4,32,8.00,0,,,0,0,,0,0,0
78,1990,1990-10-21,7,28.035,NYJ,@,BUF,L 27-30,,3,19,6.33,1,,,1,14,14.00,0,1,6
79,1990,1990-10-28,8,28.042,NYJ,@,HOU,W 17-12,,1,5,5.00,0,,,0,0,,0,0,0
80,1990,1990-11-04,9,28.049,NYJ,,DAL,W 24-9,,2,17,8.50,0,,,0,0,,0,0,0
81,1990,1990-11-11,10,28.056,NYJ,,MIA,L 3-17,,2,12,6.00,0,,,0,0,,0,0,0
82,1990,1990-11-18,11,28.063,NYJ,@,IND,L 14-17,,3,42,14.00,0,,,0,0,,0,0,0
83,1990,1990-11-25,12,28.070,NYJ,,PIT,L 7-24,,1,5,5.00,0,,,0,0,,0,0,0
84,1990,1990-12-02,13,28.077,NYJ,@,SDG,L 17-38,,5,54,10.80,0,,,0,0,,0,0,0
85,1990,1990-12-16,14,28.091,NYJ,,IND,L 21-29,,1,13,13.00,0,,,0,0,,0,0,0
86,1990,1990-12-23,15,28.098,NYJ,,NWE,W 42-7,,3,18,6.00,0,,,0,0,,0,0,0
87,1990,1990-12-30,16,28.105,NYJ,@,TAM,W 16-14,,4,32,8.00,0,,,0,0,,0,0,0
88,1991,1991-09-01,1,28.350,NYJ,,TAM,W 16-13,,3,18,6.00,0,,,1,0,0.00,0,0,0
89,1991,1991-09-08,2,28.357,NYJ,@,SEA,L 13-20,,0,0,,0,,,0,0,,0,,
90,1991,1991-09-23,4,29.007,NYJ,@,CHI,L 13-19,,2,10,5.00,0,,,0,0,,0,0,0
91,1991,1991-09-29,5,29.013,NYJ,,MIA,W 41-23,,2,18,9.00,0,,,0,0,,0,0,0
92,1991,1991-10-06,6,29.020,NYJ,@,CLE,W 17-14,,2,24,12.00,0,,,0,0,,0,0,0
93,1991,1991-11-10,10,29.055,NYJ,,IND,L 27-28,,1,13,13.00,0,,,0,0,,0,0,0
94,1991,1991-11-24,12,29.069,NYJ,,SDG,W 24-3,,1,8,8.00,0,,,0,0,,0,0,0
95,1991,1991-12-01,13,29.076,NYJ,@,BUF,L 13-24,,2,41,20.50,0,,,0,0,,0,0,0
96,1991,1991-12-08,14,29.083,NYJ,@,DET,L 20-34,,1,1,1.00,0,,,0,0,,0,0,0
97,1991,1991-12-15,15,29.090,NYJ,,NWE,L 3-6,,2,20,10.00,0,,,0,0,,0,0,0
98,1991,1991-12-22,16,29.097,NYJ,@,MIA,W 23-20,,0,0,,0,,,0,0,,0,,
99,1992,1992-09-06,1,29.356,NYJ,@,ATL,L 17-20,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0
100,1992,1992-09-13,2,29.363,NYJ,@,PIT,L 10-27,3,0,0,,0,0.0%,0.00,,,,,,
101,1992,1992-09-20,3,30.004,NYJ,,SFO,L 14-31,8,6,24,4.00,0,75.0%,3.00,0,0,,0,0,0
102,1992,1992-09-27,4,30.011,NYJ,@,RAM,L 10-18,,0,0,,0,0.0%,,,,,,,
103,1992,1992-10-04,5,30.018,NYJ,,NWE,W 30-21,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
104,1992,1992-10-11,6,30.025,NYJ,@,IND,L 3-6,2,0,0,,0,0.0%,0.00,,,,,,
105,1992,1992-10-26,7,30.040,NYJ,,BUF,L 20-24,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0
106,1992,1992-11-01,8,30.046,NYJ,,MIA,W 26-14,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
107,1992,1992-11-08,9,30.053,NYJ,@,DEN,L 16-27,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
108,1992,1992-11-15,10,30.060,NYJ,,CIN,W 17-14,1,0,0,,0,0.0%,0.00,,,,,,
109,1992,1992-11-22,11,30.067,NYJ,@,NWE,L 3-24,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
110,1992,1992-11-29,12,30.074,NYJ,,KAN,L 7-23,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0
111,1992,1992-12-06,13,30.081,NYJ,@,BUF,W 24-17,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
112,1992,1992-12-13,14,30.088,NYJ,,IND,L 6-10,,0,0,,0,0.0%,,,,,,,
113,1992,1992-12-20,15,30.095,NYJ,@,MIA,L 17-19,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
114,1992,1992-12-26,16,30.101,NYJ,,NOR,L 0-20,,0,0,,0,0.0%,,,,,,,
