ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-04,1,23.244,GNB,@,HOU,W 41-38,0,0,,0,0,0,,0,,,,,0,
2,1983,1983-09-11,2,23.251,GNB,,PIT,L 21-25,0,0,,0,0,0,,0,,,,,0,
3,1983,1983-09-18,3,23.258,GNB,,RAM,W 27-24,0,0,,0,0,0,,0,,,,,0,
4,1983,1983-09-26,4,23.266,GNB,@,NYG,L 3-27,1,7,7.00,0,0,0,,0,0,0,,0,0,0
5,1983,1983-10-02,5,23.272,GNB,,TAM,W 55-14,11,56,5.09,0,1,75,75.00,1,0,0,,0,1,6
6,1983,1983-10-09,6,23.279,GNB,@,DET,L 14-38,3,-1,-0.33,0,2,11,5.50,0,0,0,,0,0,0
7,1983,1983-10-17,7,23.287,GNB,,WAS,W 48-47,0,0,,0,0,0,,0,,,,,0,
8,1983,1983-10-23,8,23.293,GNB,,MIN,L 17-20,0,0,,0,0,0,,0,,,,,0,
9,1983,1983-10-30,9,23.300,GNB,@,CIN,L 14-34,4,15,3.75,0,3,55,18.33,0,0,0,,0,0,0
10,1983,1983-11-06,10,23.307,GNB,,CLE,W 35-21,12,50,4.17,0,3,20,6.67,0,0,0,,0,0,0
11,1983,1983-11-13,11,23.314,GNB,@,MIN,W 29-21,10,79,7.90,0,3,51,17.00,0,0,0,,0,0,0
12,1983,1983-11-20,12,23.321,GNB,,DET,L 20-23,2,6,3.00,0,2,-5,-2.50,0,0,0,,0,0,0
13,1983,1983-11-27,13,23.328,GNB,@,ATL,L 41-47,4,16,4.00,0,0,0,,0,0,0,,0,0,0
14,1983,1983-12-04,14,23.335,GNB,,CHI,W 31-28,5,4,0.80,0,1,14,14.00,0,0,0,,0,0,0
15,1983,1983-12-12,15,23.343,GNB,@,TAM,W 12-9,12,35,2.92,0,2,26,13.00,0,0,0,,0,0,0
16,1983,1983-12-18,16,23.349,GNB,@,CHI,L 21-23,7,61,8.71,0,1,32,32.00,0,0,0,,0,0,0
17,1984,1984-09-02,1,24.243,GNB,,STL,W 24-23,11,53,4.82,1,2,4,2.00,0,0,0,,0,1,6
18,1984,1984-09-09,2,24.250,GNB,@,RAI,L 7-28,9,33,3.67,0,2,14,7.00,0,0,0,,0,0,0
19,1984,1984-09-16,3,24.257,GNB,,CHI,L 7-9,4,11,2.75,1,2,14,7.00,0,0,0,,0,1,6
20,1984,1984-09-23,4,24.264,GNB,@,DAL,L 6-20,10,55,5.50,0,0,0,,0,0,0,,0,0,0
21,1984,1984-09-30,5,24.271,GNB,@,TAM,L 27-30,6,63,10.50,1,1,15,15.00,0,0,0,,0,1,6
22,1984,1984-10-07,6,24.278,GNB,,SDG,L 28-34,4,10,2.50,0,3,29,9.67,0,0,0,,0,0,0
23,1984,1984-10-15,7,24.286,GNB,@,DEN,L 14-17,11,37,3.36,0,3,29,9.67,0,0,0,,0,0,0
24,1984,1984-10-21,8,24.292,GNB,,SEA,L 24-30,11,69,6.27,0,4,23,5.75,0,0,0,,0,0,0
25,1984,1984-10-28,9,24.299,GNB,,DET,W 41-9,8,19,2.38,1,4,51,12.75,0,0,0,,0,1,6
26,1984,1984-11-04,10,24.306,GNB,@,NOR,W 23-13,8,19,2.38,0,2,12,6.00,0,0,0,,0,0,0
27,1984,1984-11-11,11,24.313,GNB,,MIN,W 45-17,5,6,1.20,0,6,43,7.17,2,0,0,,0,2,12
28,1985,1985-09-08,1,25.248,GNB,@,NWE,L 20-26,8,48,6.00,1,1,8,8.00,0,0,0,,0,1,6
29,1985,1985-09-15,2,25.255,GNB,,NYG,W 23-20,13,65,5.00,1,1,8,8.00,0,0,0,,0,1,6
30,1985,1985-09-22,3,25.262,GNB,,NYJ,L 3-24,9,30,3.33,0,2,21,10.50,0,0,0,,0,0,0
31,1985,1985-09-29,4,25.269,GNB,@,STL,L 28-43,9,112,12.44,0,1,11,11.00,0,0,0,,0,0,0
32,1985,1985-10-06,5,25.276,GNB,,DET,W 43-10,15,74,4.93,1,0,0,,0,0,0,,0,1,6
33,1985,1985-10-13,6,25.283,GNB,,MIN,W 20-17,12,47,3.92,0,2,11,5.50,1,0,0,,0,1,6
34,1985,1985-10-21,7,25.291,GNB,@,CHI,L 7-23,14,50,3.57,0,1,27,27.00,0,0,0,,0,0,0
35,1985,1985-10-27,8,25.297,GNB,@,IND,L 10-37,5,6,1.20,0,4,22,5.50,0,0,0,,0,0,0
36,1985,1985-11-03,9,25.304,GNB,,CHI,L 10-16,17,58,3.41,0,3,62,20.67,1,0,0,,0,1,6
37,1985,1985-11-10,10,25.311,GNB,@,MIN,W 27-17,0,0,,0,0,0,,0,,,,,0,
38,1985,1985-11-17,11,25.318,GNB,,NOR,W 38-14,12,37,3.08,0,1,4,4.00,0,0,0,,0,0,0
39,1985,1985-11-24,12,25.325,GNB,@,RAM,L 17-34,0,0,,0,0,0,,0,,,,,0,
40,1985,1985-12-01,13,25.332,GNB,,TAM,W 21-0,10,23,2.30,1,3,28,9.33,0,0,0,,0,1,6
41,1985,1985-12-08,14,25.339,GNB,,MIA,L 24-34,11,43,3.91,0,3,22,7.33,0,0,0,,0,0,0
42,1985,1985-12-15,15,25.346,GNB,@,DET,W 26-23,8,26,3.25,0,1,19,19.00,0,0,0,,0,0,0
43,1985,1985-12-22,16,25.353,GNB,@,TAM,W 20-17,4,14,3.50,1,1,9,9.00,0,0,0,,0,1,6
44,1986,1986-09-07,1,26.247,GNB,,HOU,L 3-31,3,6,2.00,0,1,12,12.00,0,0,0,,0,0,0
45,1986,1986-09-14,2,26.254,GNB,@,NOR,L 10-24,2,1,0.50,0,3,28,9.33,0,0,0,,0,0,0
46,1986,1986-09-22,3,26.262,GNB,,CHI,L 12-25,1,0,0.00,0,0,0,,0,0,0,,0,0,0
47,1986,1986-09-28,4,26.268,GNB,@,MIN,L 7-42,9,33,3.67,0,1,4,4.00,0,0,0,,0,0,0
48,1986,1986-11-16,11,26.317,GNB,,TAM,W 31-7,3,1,0.33,0,1,-3,-3.00,0,0,0,,0,0,0
49,1987,1987-09-13,1,27.253,GNB,,RAI,L 0-20,3,15,5.00,0,2,31,15.50,0,0,0,,0,0,0
50,1987,1987-09-20,2,27.260,GNB,,DEN,T 17-17,5,14,2.80,0,0,0,,0,0,0,,0,0,0
51,1987,1987-10-25,6,27.295,GNB,@,DET,W 34-33,4,9,2.25,0,2,4,2.00,0,0,0,,0,0,0
52,1987,1987-11-01,7,27.302,GNB,,TAM,L 17-23,5,3,0.60,0,1,8,8.00,0,0,0,,0,0,0
53,1987,1987-11-08,8,27.309,GNB,,CHI,L 24-26,0,0,,0,0,0,,0,,,,,0,
54,1987,1987-11-15,9,27.316,GNB,@,SEA,L 13-24,1,5,5.00,0,2,5,2.50,0,0,0,,0,0,0
55,1987,1987-11-22,10,27.323,GNB,@,KAN,W 23-3,2,3,1.50,0,0,0,,0,0,0,,0,0,0
56,1987,1987-11-29,11,27.330,GNB,@,CHI,L 10-23,2,13,6.50,0,0,0,,0,0,0,,0,0,0
57,1987,1987-12-06,12,27.337,GNB,,SFO,L 12-23,10,76,7.60,0,4,15,3.75,0,0,0,,0,0,0
