ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2012,2012-09-23,3,25.014,DAL,,TAM,W 16-10,,0,0,,0,0.0,0,0
2,2012,2012-10-01,4,25.022,DAL,,CHI,L 18-34,,0,0,,0,0.0,0,0
3,2012,2012-10-21,6,25.042,DAL,@,CAR,W 19-14,,,,,,,,
4,2012,2012-10-28,7,25.049,DAL,,NYG,L 24-29,,0,0,,0,0.0,1,2
5,2012,2012-11-04,8,25.056,DAL,@,ATL,L 13-19,,,,,,,,
6,2013,2013-11-24,11,26.076,DAL,@,NYG,W 24-21,,,,,,,,
7,2013,2013-11-28,12,26.080,DAL,,OAK,W 31-24,,,,,,,,
8,2013,2013-12-22,15,26.104,DAL,@,WAS,W 24-23,,,,,,,,
9,2014,2014-10-26,7,27.047,TAM,,MIN,L 13-19,,0,0,,0,0.0,1,0
10,2014,2014-11-02,8,27.054,TAM,@,CLE,L 17-22,,,,,,,,
11,2014,2014-11-09,9,27.061,TAM,,ATL,L 17-27,,,,,,,,
12,2014,2014-11-16,10,27.068,TAM,@,WAS,W 27-7,,0,0,,0,0.0,3,0
13,2014,2014-11-23,11,27.075,TAM,@,CHI,L 13-21,,0,0,,0,0.0,1,0
14,2014,2014-11-30,12,27.082,TAM,,CIN,L 13-14,*,1,8,8.00,0,0.0,4,2
15,2014,2014-12-07,13,27.089,TAM,@,DET,L 17-34,,0,0,,0,0.0,4,1
16,2014,2014-12-14,14,27.096,TAM,@,CAR,L 17-19,*,0,0,,0,0.0,3,1
17,2014,2014-12-21,15,27.103,TAM,,GNB,L 3-20,,,,,,,,
18,2014,2014-12-28,16,27.110,TAM,,NOR,L 20-23,*,0,0,,0,0.0,3,0
19,2015,2015-09-20,2,28.011,TAM,@,NOR,W 26-19,,0,0,,0,0.0,0,0
20,2015,2015-10-11,5,28.032,TAM,,JAX,W 38-31,,0,0,,0,0.0,0,0
21,2015,2015-10-25,6,28.046,TAM,@,WAS,L 30-31,,0,0,,0,0.0,0,0
22,2015,2015-11-01,7,28.053,TAM,@,ATL,W 23-20,,0,0,,0,0.0,0,0
23,2015,2015-11-08,8,28.060,TAM,,NYG,L 18-32,,0,0,,0,0.0,0,0
24,2015,2015-11-15,9,28.067,TAM,,DAL,W 10-6,,0,0,,0,0.0,0,0
25,2015,2015-12-13,13,28.095,TAM,,NOR,L 17-24,,0,0,,0,0.0,0,0
26,2015,2015-12-17,14,28.099,TAM,@,STL,L 23-31,*,0,0,,0,0.0,2,0
