ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,23.003,NOR,,STL,W 28-17,,,,,
2,1983,1983-09-11,2,23.010,NOR,@,RAM,L 27-30,,,,,
3,1983,1983-09-18,3,23.017,NOR,,CHI,W 34-31,,,,,
4,1983,1983-09-25,4,23.024,NOR,@,DAL,L 20-21,,,,,
5,1983,1983-10-02,5,23.031,NOR,,MIA,W 17-7,,,,,
6,1983,1983-10-09,6,23.038,NOR,@,ATL,W 19-17,,,,,
7,1983,1983-10-16,7,23.045,NOR,,SFO,L 13-32,,,,,
8,1983,1983-10-23,8,23.052,NOR,@,TAM,W 24-21,1,6,1,70,1
9,1983,1983-10-30,9,23.059,NOR,@,BUF,L 21-27,,,,,
10,1983,1983-11-06,10,23.066,NOR,,ATL,W 27-10,,,,,
11,1983,1983-11-13,11,23.073,NOR,@,SFO,L 0-27,0,0,1,10,0
12,1983,1983-11-21,12,23.081,NOR,,NYJ,L 28-31,,,,,
13,1983,1983-11-27,13,23.087,NOR,,MIN,W 17-16,,,,,
14,1983,1983-12-04,14,23.094,NOR,@,NWE,L 0-7,,,,,
15,1983,1983-12-11,15,23.101,NOR,@,PHI,W 20-17,,,,,
16,1983,1983-12-18,16,23.108,NOR,,RAM,L 24-26,,,,,
17,1984,1984-09-02,1,24.001,NOR,,ATL,L 28-36,,,,,
18,1984,1984-09-09,2,24.008,NOR,,TAM,W 17-13,,,,,
19,1984,1984-09-16,3,24.015,NOR,@,SFO,L 20-30,,,,,
20,1984,1984-09-23,4,24.022,NOR,,STL,W 34-24,,,,,
21,1984,1984-09-30,5,24.029,NOR,@,HOU,W 27-10,,,,,
22,1984,1984-10-07,6,24.036,NOR,@,CHI,L 7-20,,,,,
23,1984,1984-10-14,7,24.043,NOR,,RAM,L 10-28,,,,,
24,1984,1984-10-21,8,24.050,NOR,@,DAL,L 27-30,,,,,
25,1984,1984-10-28,9,24.057,NOR,@,CLE,W 16-14,,,,,
26,1984,1984-11-04,10,24.064,NOR,,GNB,L 13-23,,,,,
27,1984,1984-11-11,11,24.071,NOR,@,ATL,W 17-13,,,,,
28,1984,1984-11-19,12,24.079,NOR,,PIT,W 27-24,,,,,
29,1984,1984-11-25,13,24.085,NOR,,SFO,L 3-35,,,,,
30,1984,1984-12-02,14,24.092,NOR,@,RAM,L 21-34,,,,,
31,1984,1984-12-09,15,24.099,NOR,,CIN,L 21-24,,,,,
32,1984,1984-12-15,16,24.105,NOR,@,NYG,W 10-3,0,0,1,7,0
33,1985,1985-09-08,1,25.007,STL,@,CLE,W 27-24,,,,,
34,1985,1985-10-20,7,25.049,STL,@,PIT,L 10-23,,,,,
35,1985,1985-10-27,8,25.056,STL,,HOU,L 10-20,,,,,
36,1985,1985-11-04,9,25.064,STL,,DAL,W 21-10,,,,,
37,1985,1985-11-10,10,25.070,STL,@,TAM,L 0-16,,,,,
38,1985,1985-11-17,11,25.077,STL,,PHI,L 14-24,,,,,
39,1985,1985-11-24,12,25.084,STL,,NYG,L 3-34,,,,,
40,1985,1985-11-28,13,25.088,STL,@,DAL,L 17-35,,,,,
41,1985,1985-12-08,14,25.098,STL,,NOR,W 28-16,,,,,
42,1985,1985-12-15,15,25.105,STL,@,RAM,L 14-46,,,,,
43,1985,1985-12-21,16,25.111,STL,,WAS,L 16-27,,,,,
44,1986,1986-09-07,1,26.006,STL,,RAM,L 10-16,,,,,
45,1986,1986-09-14,2,26.013,STL,@,ATL,L 13-33,,,,,
46,1986,1986-09-21,3,26.020,STL,@,BUF,L 10-17,,,,,
47,1986,1986-11-02,9,26.062,NOR,,SFO,W 23-10,,,,,
48,1986,1986-11-09,10,26.069,NOR,,RAM,W 6-0,,,,,
49,1986,1986-11-16,11,26.076,NOR,@,STL,W 16-7,,,,,
50,1986,1986-11-23,12,26.083,NOR,@,RAM,L 13-26,,,,,
51,1986,1986-11-30,13,26.090,NOR,,NWE,L 20-21,,,,,
52,1986,1986-12-07,14,26.097,NOR,,MIA,L 27-31,,,,,
53,1986,1986-12-14,15,26.104,NOR,@,ATL,W 14-9,,,,,
54,1986,1986-12-21,16,26.111,NOR,@,MIN,L 17-33,,,,,
