ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,22.245,PHI,@,NYG,L 17-31,,,,,
2,1997,1997-09-07,2,22.252,PHI,,GNB,W 10-9,,,,,
3,1997,1997-09-15,3,22.260,PHI,@,DAL,L 20-21,,,,,
4,1997,1997-09-28,4,22.273,PHI,@,MIN,L 19-28,,,,,
5,1997,1997-10-05,5,22.280,PHI,,WAS,W 24-10,,,,,
6,1997,1997-10-12,6,22.287,PHI,@,JAX,L 21-38,,,,,
7,1997,1997-10-19,7,22.294,PHI,,ARI,W 13-10,,,,,
8,1997,1997-10-26,8,22.301,PHI,,DAL,W 13-12,,,,,
9,1997,1997-11-02,9,22.308,PHI,@,ARI,L 21-31,,,,,
10,1997,1997-11-10,10,22.316,PHI,,SFO,L 12-24,,,,,
11,1997,1997-11-16,11,22.322,GNB,@,IND,L 38-41,,,,,
12,1997,1997-11-23,12,22.329,PHI,,PIT,W 23-20,,,,,
13,1997,1997-11-30,13,22.336,PHI,,CIN,W 44-42,,,,,
14,1997,1997-12-07,14,22.343,PHI,,NYG,L 21-31,,,,,
15,1997,1997-12-14,15,22.350,PHI,@,ATL,L 17-20,,,,,
16,1997,1997-12-21,16,22.357,PHI,@,WAS,L 32-35,,,,,
17,1998,1998-10-04,5,23.279,PHI,@,DEN,L 16-41,,1.0,0,0,0
18,1998,1998-10-11,6,23.286,PHI,,WAS,W 17-12,,1.0,0,0,0
19,1999,1999-09-12,1,24.257,PHI,,ARI,L 24-25,*,0.0,1,33,0
20,1999,1999-09-19,2,24.264,PHI,,TAM,L 5-19,*,,,,
21,1999,1999-09-26,3,24.271,PHI,@,BUF,L 0-26,*,,,,
22,1999,1999-10-03,4,24.278,PHI,@,NYG,L 15-16,*,,,,
23,1999,1999-10-10,5,24.285,PHI,,DAL,W 13-10,*,,,,
24,1999,1999-10-17,6,24.292,PHI,@,CHI,W 20-16,*,,,,
25,1999,1999-10-24,7,24.299,PHI,@,MIA,L 13-16,*,,,,
26,1999,1999-10-31,8,24.306,PHI,,NYG,L 17-23,*,,,,
27,1999,1999-11-07,9,24.313,PHI,@,CAR,L 7-33,*,,,,
28,1999,1999-11-14,10,24.320,PHI,,WAS,W 35-28,*,,,,
29,1999,1999-11-21,11,24.327,PHI,,IND,L 17-44,,,,,
30,1999,1999-12-05,13,24.341,PHI,@,ARI,L 17-21,,,,,
31,1999,1999-12-12,14,24.348,PHI,@,DAL,L 10-20,,,,,
32,1999,1999-12-19,15,24.355,PHI,,NWE,W 24-9,,,,,
33,1999,2000-01-02,16,25.004,PHI,,STL,W 38-31,,,,,
34,2000,2000-09-03,1,25.249,PHI,@,DAL,W 41-14,,0.5,0,0,0
35,2000,2000-09-10,2,25.256,PHI,,NYG,L 18-33,,,,,
36,2000,2000-09-17,3,25.263,PHI,@,GNB,L 3-6,,,,,
37,2000,2000-09-24,4,25.270,PHI,@,NOR,W 21-7,,,,,
38,2000,2000-10-01,5,25.277,PHI,,ATL,W 38-10,,,,,
39,2000,2000-10-08,6,25.284,PHI,,WAS,L 14-17,,,,,
40,2000,2000-10-15,7,25.291,PHI,@,ARI,W 33-14,,,,,
41,2000,2000-10-22,8,25.298,PHI,,CHI,W 13-9,,,,,
42,2000,2000-10-29,9,25.305,PHI,@,NYG,L 7-24,,,,,
43,2000,2000-11-05,10,25.312,PHI,,DAL,W 16-13,,,,,
44,2000,2000-11-12,11,25.319,PHI,@,PIT,W 26-23,,,,,
45,2000,2000-11-19,12,25.326,PHI,,ARI,W 34-9,,,,,
46,2000,2000-11-26,13,25.333,PHI,@,WAS,W 23-20,,,,,
47,2000,2000-12-03,14,25.340,PHI,,TEN,L 13-15,,,,,
48,2000,2000-12-10,15,25.347,PHI,@,CLE,W 35-24,,,,,
49,2000,2000-12-24,16,25.361,PHI,,CIN,W 16-7,,,,,
50,2001,2001-09-09,1,26.254,NYJ,,IND,L 24-45,,,,,
51,2001,2001-09-23,2,26.268,NYJ,@,NWE,W 10-3,,,,,
52,2001,2001-10-01,3,26.276,NYJ,,SFO,L 17-19,,,,,
53,2001,2001-10-07,4,26.282,NYJ,@,BUF,W 42-36,,,,,
54,2001,2001-10-14,5,26.289,NYJ,,MIA,W 21-17,,,,,
