ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,22.199,GNB,,RAM,W 36-6,,0,0,,0,,,,,,
2,1993,1993-09-12,2,22.206,GNB,,PHI,L 17-20,,0,0,,0,,,,,,
3,1993,1993-09-26,3,22.220,GNB,@,MIN,L 13-15,,0,0,,0,,,,,,
4,1993,1993-10-03,4,22.227,GNB,@,DAL,L 14-36,,0,0,,0,,,,,,
5,1993,1993-10-10,5,22.234,GNB,,DEN,W 30-27,,0,0,,0,,,,,,
6,1993,1993-10-24,6,22.248,GNB,@,TAM,W 37-14,,0,0,,0,,,,,,
7,1993,1993-10-31,7,22.255,GNB,,CHI,W 17-3,,1,-1,-1.00,0,0,0,0.0,0,0,0
8,1993,1993-11-08,8,22.263,GNB,@,KAN,L 16-23,,0,0,,0,,,,,,
9,1993,1993-11-14,9,22.269,GNB,@,NOR,W 19-17,,0,0,,0,,,,,,
10,1993,1993-11-21,10,22.276,GNB,,DET,W 26-17,,0,0,,0,,,,,,
11,1993,1993-11-28,11,22.283,GNB,,TAM,W 13-10,,0,0,,0,,,,,,
12,1993,1993-12-05,12,22.290,GNB,@,CHI,L 17-30,,0,0,,0,,,,,,
13,1993,1993-12-12,13,22.297,GNB,@,SDG,W 20-13,,0,0,,0,,,,,,
14,1993,1993-12-19,14,22.304,GNB,,MIN,L 17-21,,0,0,,0,,,,,,
15,1993,1993-12-26,15,22.311,GNB,,RAI,W 28-0,,0,0,,0,0,0,0.0,1,22,0
16,1993,1994-01-02,16,22.318,GNB,@,DET,L 20-30,,0,0,,0,,,,,,
17,1994,1994-09-04,1,23.198,GNB,,MIN,W 16-10,,0,0,,0,0,0,0.0,2,17,0
18,1994,1994-09-11,2,23.205,GNB,,MIA,L 14-24,,,,,,,,,,,
19,1994,1994-09-18,3,23.212,GNB,@,PHI,L 7-13,,,,,,,,,,,
20,1994,1994-09-25,4,23.219,GNB,,TAM,W 30-3,,,,,,,,,,,
21,1994,1994-10-02,5,23.226,GNB,@,NWE,L 16-17,,,,,,,,,,,
22,1994,1994-10-09,6,23.233,GNB,,RAM,W 24-17,,,,,,,,,,,
23,1994,1994-10-20,7,23.244,GNB,@,MIN,L 10-13,,,,,,,,,,,
24,1994,1994-10-31,8,23.255,GNB,@,CHI,W 33-6,,,,,,,,,,,
25,1994,1994-11-06,9,23.261,GNB,,DET,W 38-30,,,,,,,,,,,
26,1994,1994-11-13,10,23.268,GNB,,NYJ,W 17-10,,,,,,,,,,,
27,1994,1994-11-20,11,23.275,GNB,@,BUF,L 20-29,,,,,,,,,,,
28,1994,1994-11-24,12,23.279,GNB,@,DAL,L 31-42,,,,,,,,,,,
29,1994,1994-12-04,13,23.289,GNB,@,DET,L 31-34,,,,,,,,,,,
30,1994,1994-12-11,14,23.296,GNB,,CHI,W 40-3,,,,,,,,,,,
31,1994,1994-12-18,15,23.303,GNB,,ATL,W 21-17,,,,,,,,,,,
32,1994,1994-12-24,16,23.309,GNB,@,TAM,W 34-19,,0,0,,0,0,0,0.0,1,16,0
33,1995,1995-09-03,1,24.197,GNB,,STL,L 14-17,,,,,,,,,,,
34,1995,1995-09-11,2,24.205,GNB,@,CHI,W 27-24,,,,,,,,,,,
35,1995,1995-09-17,3,24.211,GNB,,NYG,W 14-6,,,,,,,,,,,
36,1995,1995-09-24,4,24.218,GNB,@,JAX,W 24-14,,,,,,,,,,,
37,1995,1995-10-08,5,24.232,GNB,@,DAL,L 24-34,,,,,,,,,,,
38,1995,1995-10-15,6,24.239,GNB,,DET,W 30-21,,0,0,,0,0,0,0.0,1,26,0
39,1995,1995-10-22,7,24.246,GNB,,MIN,W 38-21,,,,,,,,,,,
40,1995,1995-10-29,8,24.253,GNB,@,DET,L 16-24,,,,,,,,,,,
41,1995,1995-11-05,9,24.260,GNB,@,MIN,L 24-27,,,,,,,,,,,
42,1995,1995-11-12,10,24.267,GNB,,CHI,W 35-28,,,,,,,,,,,
43,1995,1995-11-19,11,24.274,GNB,@,CLE,W 31-20,,,,,,,,,,,
44,1995,1995-11-26,12,24.281,GNB,,TAM,W 35-13,,,,,,,,,,,
45,1995,1995-12-03,13,24.288,GNB,,CIN,W 24-10,,0,0,,0,0,0,0.0,1,74,0
46,1995,1995-12-16,15,24.301,GNB,@,NOR,W 34-23,,,,,,,,,,,
47,1995,1995-12-24,16,24.309,GNB,,PIT,W 24-19,,,,,,,,,,,
48,1996,1996-09-02,1,25.197,DAL,@,CHI,L 6-22,,,,,,,,,,,
49,1996,1996-09-08,2,25.203,DAL,,NYG,W 27-0,,,,,,,,,,,
50,1996,1996-09-15,3,25.210,DAL,,IND,L 24-25,,,,,,,,,,,
51,1996,1996-09-22,4,25.217,DAL,@,BUF,L 7-10,,,,,,,,,,,
52,1996,1996-09-30,5,25.225,DAL,@,PHI,W 23-19,,0,0,,0,0,0,0.0,1,29,0
53,1996,1996-10-13,6,25.238,DAL,,ARI,W 17-3,,,,,,,,,,,
54,1996,1996-10-20,7,25.245,DAL,,ATL,W 32-28,,,,,,,,,,,
55,1996,1996-10-27,8,25.252,DAL,@,MIA,W 29-10,,,,,,,,,,,
56,1996,1996-11-03,9,25.259,DAL,,PHI,L 21-31,,,,,,,,,,,
57,1996,1996-11-10,10,25.266,DAL,@,SFO,W 20-17,,,,,,,,,,,
58,1996,1996-11-18,11,25.274,DAL,,GNB,W 21-6,,,,,,,,,,,
59,1996,1996-11-24,12,25.280,DAL,@,NYG,L 6-20,,,,,,,,,,,
60,1996,1996-11-28,13,25.284,DAL,,WAS,W 21-10,,0,0,,0,0,0,0.0,1,22,0
61,1996,1996-12-08,14,25.294,DAL,@,ARI,W 10-6,,0,0,,0,0,0,0.0,1,0,0
62,1996,1996-12-15,15,25.301,DAL,,NWE,W 12-6,,,,,,,,,,,
63,1996,1996-12-22,16,25.308,DAL,@,WAS,L 10-37,,0,0,,0,0,0,0.0,1,-4,0
64,1997,1997-08-31,1,26.194,MIA,,IND,W 16-10,,,,,,,,,,,
65,1997,1997-09-07,2,26.201,MIA,,TEN,W 16-13,,,,,,,,,,,
66,1997,1997-09-21,4,26.215,MIA,@,TAM,L 21-31,,,,,,,,,,,
67,1997,1997-10-05,5,26.229,MIA,,KAN,W 17-14,,,,,,,,,,,
68,1997,1997-10-12,6,26.236,MIA,@,NYJ,W 31-20,,,,,,,,,,,
69,1997,1997-10-27,8,26.251,MIA,,CHI,L 33-36,,,,,,,,,,,
70,1997,1997-11-02,9,26.257,MIA,@,BUF,L 6-9,,,,,,,,,,,
71,1997,1997-11-09,10,26.264,MIA,,NYJ,W 24-17,,0,0,,0,0,0,0.0,1,23,0
72,1997,1997-11-17,11,26.272,MIA,,BUF,W 30-13,,0,0,,0,0,0,0.0,1,2,0
73,1997,1997-11-23,12,26.278,MIA,@,NWE,L 24-27,,,,,,,,,,,
74,1997,1997-11-30,13,26.285,MIA,@,OAK,W 34-16,,,,,,,,,,,
75,1997,1997-12-07,14,26.292,MIA,,DET,W 33-30,,,,,,,,,,,
76,1997,1997-12-14,15,26.299,MIA,@,IND,L 0-41,,,,,,,,,,,
77,1997,1997-12-22,16,26.307,MIA,,NWE,L 12-14,,,,,,,,,,,
78,1998,1998-09-06,1,27.200,DAL,,ARI,W 38-10,,,,,,,,,,,
79,1998,1998-09-13,2,27.207,DAL,@,DEN,L 23-42,,,,,,,,,,,
80,1998,1998-09-21,3,27.215,DAL,@,NYG,W 31-7,,,,,,,,,,,
81,1998,1998-09-27,4,27.221,DAL,,OAK,L 12-13,,,,,,,,,,,
82,1998,1998-10-04,5,27.228,DAL,@,WAS,W 31-10,,,,,,,,,,,
83,1998,1998-10-11,6,27.235,DAL,,CAR,W 27-20,,,,,,,,,,,
84,1998,1998-10-18,7,27.242,DAL,@,CHI,L 12-13,,,,,,,,,,,
85,1998,1998-11-02,8,27.257,DAL,@,PHI,W 34-0,,,,,,,,,,,
86,1998,1998-11-08,9,27.263,DAL,,NYG,W 16-6,,,,,,,,,,,
87,1998,1998-11-15,10,27.270,DAL,@,ARI,W 35-28,,,,,,,,,,,
88,1998,1998-11-22,11,27.277,DAL,,SEA,W 30-22,,,,,,,,,,,
89,1998,1998-11-26,12,27.281,DAL,,MIN,L 36-46,,,,,,,,,,,
90,1998,1998-12-06,13,27.291,DAL,@,NOR,L 3-22,,0,0,,0,0,0,2.0,0,0,0
91,1998,1998-12-13,14,27.298,DAL,@,KAN,L 17-20,,,,,,,,,,,
92,1998,1998-12-20,15,27.305,DAL,,PHI,W 13-9,,,,,,,,,,,
93,1998,1998-12-27,16,27.312,DAL,,WAS,W 23-7,,,,,,,,,,,
94,1999,1999-09-12,1,28.206,DAL,@,WAS,W 41-35,*,,,,,,,,,,
95,1999,1999-09-20,2,28.214,DAL,,ATL,W 24-7,*,,,,,,,,,,
96,1999,1999-10-03,3,28.227,DAL,,ARI,W 35-7,*,0,0,,0,1,6,0.0,1,32,1
97,1999,1999-10-10,4,28.234,DAL,@,PHI,L 10-13,*,,,,,,,,,,
98,1999,1999-10-18,5,28.242,DAL,@,NYG,L 10-13,*,,,,,,,,,,
99,1999,1999-11-08,8,28.263,DAL,@,MIN,L 17-27,*,,,,,,,,,,
100,1999,1999-11-14,9,28.269,DAL,,GNB,W 27-13,*,0,0,,0,1,6,0.0,1,95,1
101,1999,1999-11-21,10,28.276,DAL,@,ARI,L 9-13,*,,,,,,,,,,
102,1999,1999-11-25,11,28.280,DAL,,MIA,W 20-0,*,,,,,,,,,,
103,1999,1999-12-05,12,28.290,DAL,@,NWE,L 6-13,*,,,,,,,,,,
104,1999,1999-12-12,13,28.297,DAL,,PHI,W 20-10,*,,,,,,,,,,
105,1999,1999-12-19,14,28.304,DAL,,NYJ,L 21-22,*,,,,,,,,,,
106,1999,1999-12-24,15,28.309,DAL,@,NOR,L 24-31,*,,,,,,,,,,
107,1999,2000-01-02,16,28.318,DAL,,NYG,W 26-18,*,0,0,,0,0,0,0.0,1,0,0
108,2000,2000-09-03,1,29.198,DAL,,PHI,L 14-41,*,,,,,,,,,,
109,2000,2000-09-10,2,29.205,DAL,@,ARI,L 31-32,*,,,,,,,,,,
110,2000,2000-09-18,3,29.213,DAL,@,WAS,W 27-21,*,,,,,,,,,,
111,2000,2000-09-24,4,29.219,DAL,,SFO,L 24-41,*,,,,,,,,,,
112,2000,2000-10-01,5,29.226,DAL,@,CAR,W 16-13,,,,,,,,,,,
113,2000,2000-10-15,6,29.240,DAL,@,NYG,L 14-19,*,,,,,,,,,,
114,2000,2000-10-22,7,29.247,DAL,,ARI,W 48-7,*,,,,,,,,,,
115,2000,2000-10-29,8,29.254,DAL,,JAX,L 17-23,*,,,,,,,,,,
116,2000,2000-11-05,9,29.261,DAL,@,PHI,L 13-16,*,,,,,,,,,,
117,2001,2001-09-09,1,30.203,DAL,,TAM,L 6-10,*,,,,,,,,,,
118,2001,2001-09-23,2,30.217,DAL,,SDG,L 21-32,*,,,,,,,,,,
119,2001,2001-09-30,3,30.224,DAL,@,PHI,L 18-40,*,,,,,,,,,,
120,2001,2001-10-07,4,30.231,DAL,@,OAK,L 21-28,*,,,,,,,,,,
121,2001,2001-10-15,5,30.239,DAL,,WAS,W 9-7,*,,,,,,,,,,
122,2001,2001-10-28,6,30.252,DAL,,ARI,W 17-3,*,,,,,,,,,,
123,2001,2001-11-04,7,30.259,DAL,@,NYG,L 24-27,*,,,,,,,,,,
124,2001,2001-11-11,8,30.266,DAL,@,ATL,L 13-20,*,,,,,,,,,,
125,2001,2001-11-18,9,30.273,DAL,,PHI,L 3-36,*,,,,,,,,,,
126,2001,2001-11-22,10,30.277,DAL,,DEN,L 24-26,*,,,,,,,,,,
127,2001,2001-12-02,11,30.287,DAL,@,WAS,W 20-14,*,,,,,,,,,,
128,2001,2001-12-09,12,30.294,DAL,,NYG,W 20-13,*,,,,,,,,,,
129,2001,2001-12-16,13,30.301,DAL,@,SEA,L 3-29,*,,,,,,,,,,
130,2001,2001-12-23,14,30.308,DAL,@,ARI,L 10-17,*,,,,,,,,,,
131,2001,2001-12-30,15,30.315,DAL,,SFO,W 27-21,*,,,,,,,,,,
132,2001,2002-01-06,16,30.322,DAL,@,DET,L 10-15,*,,,,,,,,,,
